NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,SUV,20,31,13.5,3,8.782,13.5,51.3,40.5,24.344,0,31,39,47.43,2.75,4.63,1.04,0.992,20,21
4,SUV,18,29,13.5,3,9.48,13.5,51.3,40.5,83.097,0,18,23,14.86,2.29,4.79,1.11,0.971,21,21
1,SUV,18,31,13.5,3,12.756,13.5,51.3,40.5,15.242,0,18,23,28.33,2.44,4.63,0.94,0.986,19,23
2,Small,21,31,5.0,3,12.782,4.0,15.2,11.0,57.822,0,21,23,10.17,2.68,4.73,1.11,0.964,20,23
1,SUV,16,31,13.5,7,12.91,13.5,51.3,40.5,3.045,0,16,23,34.03,2.82,4.62,1.15,0.99,20,22
5,Small,20,31,4.0,3,11.485,4.0,15.2,12.0,24.344,0,31,39,32.33,2.98,4.72,1.01,0.99,21,22
2,Small,16,31,5.0,7,13.469,4.0,15.2,11.0,15.242,0,31,39,13.1,3.32,4.68,1.13,0.977,20,21
3,Small,19,32,4.0,7,3.024,4.0,15.2,12.0,86.377,0,32,39,41.64,1.63,4.71,1.24,0.985,21,21
2,Small,23,33,5.0,7,12.664,4.0,15.2,11.0,3.045,0,33,39,42.8,1.51,4.69,1.25,0.985,19,21
2,Truck,21,32,17.5,7,8.457,17.5,66.5,52.5,5.938,0,32,39,36.54,1.76,4.63,1.17,0.985,19,23
5,Small,20,33,4.0,7,9.979,4.0,15.2,12.0,3.045,0,33,39,46.47,2.38,4.7,1.05,0.991,19,22
4,Truck,22,32,17.5,3,8.987,17.5,66.5,52.5,57.822,0,29,32,28.05,2.75,4.69,1.22,0.987,20,21
2,Sedan,21,30,6.0,3,8.66,6.0,22.8,18.0,86.377,0,21,23,15.65,2.66,4.64,1.15,0.976,21,23
1,Truck,18,34,17.5,7,10.816,17.5,66.5,52.5,24.344,0,34,39,7.5,3.52,4.77,0.98,0.963,20,23
4,SUV,18,33,13.5,3,10.381,13.5,51.3,40.5,83.097,0,33,39,12.92,1.35,4.76,1.12,0.944,20,21
5,SUV,20,29,13.5,3,11.072,13.5,51.3,40.5,5.938,0,29,39,39.04,1.54,4.76,1.19,0.984,21,23
5,SUV,18,31,13.5,3,7.55,13.5,51.3,40.5,86.377,0,31,39,20.48,0.83,4.68,0.99,0.943,21,22
1,Small,19,31,4.0,3,6.561,4.0,15.2,12.0,5.938,0,31,39,21.92,0.94,4.73,1.24,0.953,21,21
1,Sedan,19,31,6.0,3,9.455,6.0,22.8,18.0,57.822,0,31,39,46.6,3.34,4.62,1.21,0.994,21,22
5,Sedan,20,34,6.0,7,6.603,6.0,22.8,18.0,86.377,0,29,34,15.82,1.04,4.61,1.24,0.941,21,21
2,Sedan,20,33,6.0,3,12.778,6.0,22.8,18.0,83.097,0,20,23,9.91,2.56,4.63,0.94,0.961,21,23
3,Sedan,19,30,6.0,3,11.255,6.0,22.8,18.0,5.938,0,19,23,20.6,1.93,4.63,1.2,0.975,20,21
2,Small,20,30,5.0,3,11.971,4.0,15.2,11.0,24.344,0,30,39,17.11,2.77,4.62,0.99,0.979,19,22
3,SUV,21,30,13.5,7,13.17,13.5,51.3,40.5,24.344,0,21,23,12.71,3.07,4.74,1.17,0.975,20,21
2,Sedan,18,32,8.0,7,17.551,6.0,22.8,16.0,15.242,0,32,39,47.31,2.12,4.67,0.91,0.99,20,23
3,Small,20,31,4.0,7,9.13,4.0,15.2,12.0,57.822,0,20,23,16.22,1.0,4.63,0.99,0.94,21,22
1,Sedan,20,30,6.0,3,11.971,6.0,22.8,18.0,83.097,0,20,23,49.45,1.91,4.65,1.08,0.989,19,23
1,Sedan,19,33,6.0,3,3.936,6.0,22.8,18.0,86.377,0,33,39,44.32,2.62,4.7,1.05,0.991,20,21
1,Small,19,30,4.0,7,9.821,4.0,15.2,12.0,24.344,0,19,23,26.73,1.3,4.77,1.1,0.972,20,21
1,Small,22,30,4.0,7,11.673,4.0,15.2,12.0,3.045,0,30,39,7.13,1.61,4.72,1.25,0.917,21,22
4,SUV,20,32,13.5,3,10.171,13.5,51.3,40.5,15.242,0,32,39,41.35,0.89,4.71,0.99,0.973,21,23
5,Sedan,23,29,6.0,3,9.037,6.0,22.8,18.0,86.377,0,29,39,45.79,1.21,4.6,1.24,0.982,19,22
1,Sedan,20,31,6.0,3,6.303,6.0,22.8,18.0,15.242,0,20,23,8.85,3.29,4.71,1.24,0.966,20,22
5,Small,21,32,7.0,3,17.518,4.0,15.2,9.0,10.783,0,32,39,38.02,1.72,4.77,0.99,0.985,19,22
2,Sedan,23,32,6.0,7,10.41,6.0,22.8,18.0,24.344,0,29,32,26.27,1.76,4.68,1.21,0.979,20,22
2,Sedan,17,31,6.0,7,9.685,6.0,22.8,18.0,83.097,0,17,23,39.32,1.55,4.7,1.04,0.984,19,21
3,Sedan,19,34,7.0,7,16.872,6.0,22.8,17.0,3.045,0,19,23,43.55,3.39,4.79,1.2,0.993,20,23
2,SUV,18,31,13.5,7,13.86,13.5,51.3,40.5,5.938,0,18,23,21.36,1.19,4.73,1.09,0.961,20,23
3,SUV,20,30,13.5,7,14.718,13.5,51.3,40.5,15.242,0,30,39,9.33,2.65,4.68,1.17,0.96,21,21
2,Truck,18,30,17.5,3,11.631,17.5,66.5,52.5,57.822,0,30,39,27.28,2.63,4.76,0.99,0.986,21,22
5,Sedan,22,29,6.0,3,4.17,6.0,22.8,18.0,57.822,0,29,39,27.44,1.99,4.75,1.06,0.982,21,23
5,Small,19,31,4.0,3,5.211,4.0,15.2,12.0,57.822,0,19,23,12.4,1.54,4.69,1.09,0.949,19,21
2,Small,18,30,5.0,3,13.056,4.0,15.2,11.0,24.344,0,30,39,41.4,2.98,4.62,1.23,0.992,20,23
5,Small,19,30,4.0,7,7.858,4.0,15.2,12.0,15.242,0,19,23,31.84,2.21,4.62,1.1,0.986,20,22
3,Sedan,20,32,6.0,3,10.393,6.0,22.8,18.0,83.097,0,32,39,40.53,1.97,4.66,0.9,0.988,21,22
1,Small,20,31,4.0,7,10.81,4.0,15.2,12.0,83.097,0,31,39,45.36,0.91,4.73,1.13,0.976,19,23
5,Small,19,32,5.0,3,11.951,4.0,15.2,11.0,5.938,0,19,23,33.75,1.35,4.65,1.23,0.978,19,22
3,Truck,19,30,17.5,3,14.006,17.5,66.5,52.5,57.822,0,30,39,40.56,2.42,4.75,0.95,0.99,19,21
2,SUV,18,29,13.5,7,8.432,13.5,51.3,40.5,57.822,0,18,23,35.59,1.0,4.7,1.12,0.972,19,23
4,Small,19,32,4.0,3,6.767,4.0,15.2,12.0,5.938,0,19,23,47.95,2.45,4.69,1.18,0.992,19,22
4,Sedan,19,31,6.0,3,13.799,6.0,22.8,18.0,15.242,0,19,23,39.08,3.08,4.66,0.9,0.992,21,22
4,SUV,22,30,13.5,7,9.357,13.5,51.3,40.5,3.045,0,30,39,12.43,3.19,4.64,0.93,0.975,20,23
2,Truck,22,34,17.5,7,14.246,17.5,66.5,52.5,3.045,0,29,34,47.96,2.82,4.63,1.04,0.993,20,21
4,SUV,20,30,13.5,3,9.432,13.5,51.3,40.5,3.045,0,30,39,35.74,1.17,4.63,1.2,0.976,21,22
2,SUV,18,34,13.5,3,12.881,13.5,51.3,40.5,3.045,0,29,34,34.91,3.35,4.71,1.03,0.991,20,21
1,Small,18,32,4.0,7,10.774,4.0,15.2,12.0,57.822,0,29,32,33.34,1.31,4.74,1.14,0.977,20,23
4,Truck,21,32,17.5,3,10.84,17.5,66.5,52.5,24.344,0,21,23,37.6,0.9,4.7,1.15,0.971,19,22
4,SUV,21,30,13.5,3,16.304,13.5,51.3,40.5,57.822,0,21,23,42.58,1.79,4.64,1.11,0.987,20,23
4,Sedan,17,32,6.0,7,12.005,6.0,22.8,18.0,24.344,0,17,23,33.45,1.63,4.71,1.23,0.982,20,21
3,Small,17,30,4.0,3,11.192,4.0,15.2,12.0,5.938,0,30,39,22.93,1.59,4.79,1.13,0.973,21,21
3,Small,19,32,4.0,7,8.798,4.0,15.2,12.0,83.097,0,29,32,20.91,3.28,4.7,0.93,0.986,19,21
5,Truck,20,30,17.5,3,10.413,17.5,66.5,52.5,10.783,0,30,39,21.5,2.91,4.65,1.2,0.984,19,23
1,Sedan,17,34,6.0,3,4.774,6.0,22.8,18.0,57.822,0,17,23,42.15,1.41,4.76,1.06,0.983,21,22
1,Small,18,30,5.0,7,12.608,4.0,15.2,11.0,3.045,0,30,39,18.62,2.33,4.6,1.11,0.977,20,22
4,Sedan,18,30,6.0,7,14.838,6.0,22.8,18.0,5.938,0,18,23,32.21,0.84,4.7,1.0,0.964,20,23
5,Small,22,30,5.0,3,13.927,4.0,15.2,11.0,86.377,0,30,39,33.98,0.92,4.68,1.14,0.969,21,23
4,Small,16,33,5.0,7,13.363,4.0,15.2,11.0,83.097,0,29,33,46.98,0.55,4.73,1.18,0.962,21,21
5,SUV,18,33,13.5,7,15.692,13.5,51.3,40.5,3.045,0,29,33,8.12,1.9,4.74,1.11,0.937,19,21
5,Small,19,31,7.0,7,19.141,4.0,15.2,9.0,15.242,0,19,23,36.81,1.0,4.72,0.91,0.973,21,23
2,SUV,20,36,13.5,7,11.73,13.5,51.3,40.5,83.097,0,29,36,40.69,3.28,4.75,1.24,0.993,19,23
2,Small,23,31,5.0,3,12.514,4.0,15.2,11.0,24.344,0,31,39,8.04,2.86,4.76,1.15,0.957,19,21
4,SUV,21,30,13.5,3,12.337,13.5,51.3,40.5,5.938,0,21,23,21.57,0.68,4.73,0.98,0.934,20,21
5,Small,17,32,6.0,3,16.354,4.0,15.2,10.0,5.938,0,32,39,45.65,1.28,4.72,0.93,0.983,20,22
4,Small,17,29,4.0,7,7.062,4.0,15.2,12.0,57.822,0,17,23,10.23,2.72,4.61,1.11,0.965,21,23
2,Sedan,19,32,6.0,7,8.806,6.0,22.8,18.0,24.344,0,29,32,34.55,1.69,4.65,1.17,0.983,21,21
1,Sedan,21,33,6.0,7,10.901,6.0,22.8,18.0,5.938,0,33,39,45.56,2.71,4.63,0.93,0.992,19,23
2,Small,18,33,4.0,7,8.992,4.0,15.2,12.0,57.822,0,29,33,47.42,0.75,4.61,1.04,0.972,21,21
1,Truck,18,33,17.5,7,10.222,17.5,66.5,52.5,86.377,0,33,39,48.21,0.67,4.6,0.94,0.97,20,22
1,Small,21,33,5.0,3,12.67,4.0,15.2,11.0,3.045,0,29,33,25.87,1.6,4.6,0.99,0.976,20,21
3,SUV,19,31,13.5,3,2.859,13.5,51.3,40.5,5.938,0,19,23,30.52,1.18,4.7,0.94,0.973,21,22
2,Sedan,17,30,6.0,7,11.529,6.0,22.8,18.0,10.783,0,17,23,36.22,3.58,4.77,0.95,0.992,21,21
2,Truck,22,34,17.5,7,10.998,17.5,66.5,52.5,83.097,0,29,34,30.98,1.95,4.8,0.94,0.984,20,22
3,Sedan,19,33,6.0,7,13.693,6.0,22.8,18.0,5.938,0,33,39,13.46,2.24,4.67,1.24,0.967,19,21
5,Small,22,33,4.0,3,10.231,4.0,15.2,12.0,57.822,0,29,33,46.62,2.07,4.79,0.93,0.99,19,22
3,Small,21,30,4.0,3,5.856,4.0,15.2,12.0,86.377,0,30,39,13.9,1.38,4.65,1.07,0.949,20,21
3,Small,24,36,4.0,3,6.45,4.0,15.2,12.0,24.344,0,36,39,49.34,1.78,4.74,1.0,0.989,19,21
3,Small,19,33,4.0,3,10.965,4.0,15.2,12.0,24.344,0,29,33,43.99,3.15,4.77,0.99,0.993,21,23
4,Small,21,32,4.0,3,6.043,4.0,15.2,12.0,10.783,0,29,32,44.55,2.05,4.65,1.25,0.989,21,23
3,Sedan,17,34,6.0,3,10.87,6.0,22.8,18.0,57.822,0,34,39,11.99,1.31,4.74,1.22,0.938,20,23
1,SUV,16,32,13.5,3,13.68,13.5,51.3,40.5,15.242,0,16,23,15.98,2.06,4.73,1.0,0.97,20,22
1,Small,20,32,4.0,7,8.867,4.0,15.2,12.0,15.242,0,20,23,8.14,0.91,4.71,1.05,0.874,20,21
5,Sedan,17,31,6.0,3,11.193,6.0,22.8,18.0,5.938,0,31,39,20.47,1.66,4.72,0.95,0.971,20,22
2,SUV,16,35,13.5,7,7.811,13.5,51.3,40.5,15.242,0,29,35,42.51,2.33,4.79,1.24,0.99,21,22
1,Small,17,31,4.0,7,6.855,4.0,15.2,12.0,15.242,0,17,23,47.96,1.37,4.67,1.07,0.985,21,21
1,Sedan,20,32,7.0,3,16.521,6.0,22.8,17.0,57.822,0,20,23,45.97,3.16,4.77,1.11,0.993,21,23
4,Sedan,19,31,6.0,3,9.625,6.0,22.8,18.0,5.938,0,19,23,22.38,3.02,4.76,0.97,0.985,21,21
5,SUV,19,33,13.5,7,8.618,13.5,51.3,40.5,5.938,0,33,39,23.12,2.39,4.71,0.91,0.982,21,22
1,Sedan,19,29,6.0,3,11.766,6.0,22.8,18.0,15.242,0,19,23,45.8,2.92,4.63,0.98,0.993,19,21
1,Small,19,33,4.0,7,10.264,4.0,15.2,12.0,3.045,0,19,23,46.19,2.33,4.74,0.95,0.991,19,23
3,SUV,21,36,13.5,3,13.207,13.5,51.3,40.5,83.097,0,29,36,20.62,1.31,4.73,1.21,0.964,20,21
5,Sedan,20,35,6.0,3,6.41,6.0,22.8,18.0,24.344,0,35,39,44.82,1.67,4.7,1.18,0.987,20,23
2,Small,22,31,4.0,7,10.248,4.0,15.2,12.0,5.938,0,31,39,31.48,2.64,4.69,0.91,0.988,19,21
3,Small,22,32,4.0,7,8.498,4.0,15.2,12.0,83.097,0,32,39,11.96,1.88,4.72,1.18,0.957,19,21
1,Small,18,32,4.0,7,9.315,4.0,15.2,12.0,57.822,0,32,39,43.17,1.37,4.75,1.21,0.983,19,23
3,Small,21,33,4.0,3,8.635,4.0,15.2,12.0,24.344,0,29,33,44.48,0.79,4.75,1.22,0.972,21,22
3,Small,17,32,4.0,7,7.473,4.0,15.2,12.0,57.822,0,32,39,41.68,3.24,4.73,0.97,0.993,20,21
1,Small,17,33,4.0,7,9.055,4.0,15.2,12.0,86.377,0,29,33,16.71,1.56,4.66,1.08,0.962,19,22
2,Small,19,31,4.0,7,9.361,4.0,15.2,12.0,24.344,0,31,39,29.81,1.91,4.61,1.11,0.983,19,22
5,SUV,18,34,13.5,3,8.155,13.5,51.3,40.5,57.822,0,18,23,28.18,1.22,4.78,1.25,0.971,20,21
3,SUV,18,32,13.5,7,9.763,13.5,51.3,40.5,5.938,0,18,23,11.85,2.35,4.77,1.01,0.965,21,22
3,Small,18,33,4.0,7,6.258,4.0,15.2,12.0,24.344,0,18,23,48.02,0.87,4.67,0.94,0.976,19,22
3,Small,16,31,4.0,7,6.167,4.0,15.2,12.0,24.344,0,16,23,37.32,2.01,4.69,1.14,0.987,21,23
3,Sedan,21,29,6.0,7,13.084,6.0,22.8,18.0,86.377,0,21,23,47.97,1.34,4.79,0.92,0.985,20,21
5,SUV,22,31,13.5,7,10.83,13.5,51.3,40.5,10.783,0,31,39,19.92,1.41,4.77,1.13,0.965,19,23
3,Sedan,20,32,6.0,3,12.332,6.0,22.8,18.0,10.783,0,32,39,10.98,2.67,4.78,0.97,0.966,19,23
5,SUV,20,32,13.5,7,1.753,13.5,51.3,40.5,3.045,0,29,32,8.11,0.56,4.65,1.24,0.802,21,22
5,Truck,18,31,17.5,7,10.184,17.5,66.5,52.5,83.097,0,31,39,48.87,0.9,4.64,1.04,0.978,19,21
5,Truck,18,31,17.5,3,5.185,17.5,66.5,52.5,10.783,0,18,23,48.74,1.52,4.74,1.02,0.987,20,23
5,SUV,19,31,13.5,7,10.535,13.5,51.3,40.5,10.783,0,19,23,34.42,0.93,4.7,1.01,0.969,20,23
4,SUV,18,30,13.5,7,10.845,13.5,51.3,40.5,15.242,0,18,23,42.76,1.32,4.8,1.16,0.982,20,21
2,Sedan,18,30,6.0,7,7.536,6.0,22.8,18.0,10.783,0,18,23,7.65,1.57,4.79,1.04,0.92,19,21
2,Sedan,19,35,6.0,7,10.178,6.0,22.8,18.0,24.344,0,35,39,21.59,2.43,4.75,0.94,0.981,19,21
5,SUV,18,29,13.5,7,5.325,13.5,51.3,40.5,83.097,0,29,39,34.66,2.11,4.68,1.22,0.986,20,23
4,SUV,16,33,13.5,3,16.133,13.5,51.3,40.5,83.097,0,29,33,35.96,3.55,4.63,1.07,0.992,21,23
4,Sedan,19,29,6.0,3,11.067,6.0,22.8,18.0,57.822,0,29,39,13.95,0.64,4.77,0.92,0.894,19,23
1,Sedan,17,31,6.0,3,9.331,6.0,22.8,18.0,86.377,0,31,39,13.31,1.84,4.63,0.98,0.96,20,22
3,Small,19,30,4.0,3,10.727,4.0,15.2,12.0,15.242,0,30,39,33.83,0.59,4.76,0.97,0.951,20,23
5,Small,20,30,4.0,7,7.548,4.0,15.2,12.0,15.242,0,20,23,41.18,1.39,4.65,1.11,0.983,20,23
2,SUV,22,34,13.5,3,8.56,13.5,51.3,40.5,15.242,0,34,39,43.13,3.43,4.77,1.08,0.993,19,21
5,Sedan,21,31,6.0,7,9.47,6.0,22.8,18.0,15.242,0,21,23,28.48,3.02,4.72,1.04,0.988,19,23
4,Small,17,30,4.0,7,6.333,4.0,15.2,12.0,3.045,0,30,39,33.5,2.28,4.76,1.02,0.987,19,23
3,SUV,17,31,13.5,3,9.088,13.5,51.3,40.5,83.097,0,17,23,27.81,2.41,4.71,0.93,0.985,20,23
1,Truck,17,30,17.5,3,3.173,17.5,66.5,52.5,24.344,0,17,23,45.99,2.25,4.79,1.21,0.99,20,23
3,Sedan,21,30,6.0,7,12.086,6.0,22.8,18.0,86.377,0,30,39,19.82,3.52,4.73,1.09,0.986,21,23
4,Sedan,18,35,6.0,7,6.239,6.0,22.8,18.0,5.938,0,35,39,41.98,3.14,4.79,0.91,0.992,19,23
3,Sedan,20,31,6.0,3,8.288,6.0,22.8,18.0,10.783,0,31,39,25.7,1.31,4.77,1.08,0.971,20,21
3,Sedan,16,33,6.0,7,15.001,6.0,22.8,18.0,24.344,0,29,33,8.49,1.76,4.69,1.2,0.935,20,23
3,Sedan,17,33,6.0,3,8.513,6.0,22.8,18.0,24.344,0,17,23,7.42,2.64,4.62,0.92,0.95,19,23
2,Sedan,20,34,6.0,3,8.176,6.0,22.8,18.0,57.822,0,34,39,27.69,3.55,4.6,1.06,0.99,19,22
3,Small,21,32,6.0,7,16.206,4.0,15.2,10.0,86.377,0,32,39,48.53,2.89,4.61,1.12,0.993,20,21
1,Sedan,22,31,6.0,3,8.714,6.0,22.8,18.0,86.377,0,31,39,15.76,2.56,4.68,0.98,0.976,19,23
5,Truck,18,34,17.5,3,8.158,17.5,66.5,52.5,83.097,0,29,34,10.63,3.46,4.74,1.16,0.973,20,23
4,Small,17,34,4.0,3,9.535,4.0,15.2,12.0,3.045,0,17,23,25.43,2.52,4.75,0.92,0.985,20,21
4,Sedan,19,31,6.0,3,11.225,6.0,22.8,18.0,83.097,0,31,39,36.18,1.81,4.62,0.91,0.985,20,23
4,Sedan,22,29,6.0,7,9.779,6.0,22.8,18.0,15.242,0,29,39,48.99,2.06,4.66,1.11,0.99,20,22
2,Sedan,17,30,6.0,7,7.872,6.0,22.8,18.0,57.822,0,17,23,9.79,3.28,4.68,1.02,0.969,21,23
2,Truck,22,32,17.5,3,8.088,17.5,66.5,52.5,10.783,0,29,32,39.6,1.87,4.65,1.19,0.987,20,21
3,Truck,20,31,17.5,7,6.195,17.5,66.5,52.5,15.242,0,31,39,10.11,1.71,4.66,1.05,0.944,19,21
3,Sedan,18,29,6.0,7,13.256,6.0,22.8,18.0,3.045,0,29,39,45.01,1.9,4.73,1.01,0.988,21,22
5,SUV,19,30,13.5,3,12.084,13.5,51.3,40.5,3.045,0,30,39,17.48,0.64,4.62,0.99,0.914,19,22
1,Truck,22,32,17.5,3,10.034,17.5,66.5,52.5,15.242,0,32,39,23.61,1.66,4.66,1.13,0.975,21,21
3,Sedan,18,33,6.0,3,9.584,6.0,22.8,18.0,86.377,0,29,33,26.41,3.28,4.75,0.9,0.989,19,23
1,SUV,21,33,13.5,7,16.361,13.5,51.3,40.5,57.822,0,33,39,25.11,3.4,4.73,1.17,0.988,19,23
1,Sedan,20,30,6.0,3,12.038,6.0,22.8,18.0,86.377,0,20,23,35.45,1.62,4.65,1.13,0.983,21,21
4,SUV,21,30,13.5,3,8.677,13.5,51.3,40.5,3.045,0,30,39,14.75,2.09,4.73,1.22,0.968,20,23
1,Sedan,21,33,6.0,3,9.142,6.0,22.8,18.0,57.822,0,21,23,49.39,2.17,4.66,1.18,0.991,20,21
1,SUV,19,30,13.5,7,7.181,13.5,51.3,40.5,3.045,0,30,39,47.62,3.42,4.66,1.23,0.994,19,23
5,SUV,18,31,13.5,3,12.872,13.5,51.3,40.5,83.097,0,18,23,9.98,2.72,4.78,1.11,0.964,21,21
4,SUV,20,32,13.5,7,12.548,13.5,51.3,40.5,5.938,0,20,23,29.13,3.27,4.68,1.06,0.99,21,23
4,Sedan,19,32,6.0,7,9.867,6.0,22.8,18.0,3.045,0,32,39,20.81,1.8,4.74,1.12,0.974,21,22
1,Truck,18,35,17.5,7,8.66,17.5,66.5,52.5,57.822,0,18,23,7.84,1.82,4.61,1.02,0.932,20,22
5,Small,17,32,4.0,7,8.898,4.0,15.2,12.0,24.344,0,17,23,37.59,1.6,4.71,0.94,0.984,20,23
2,Small,18,31,4.0,7,11.808,4.0,15.2,12.0,15.242,0,18,23,13.92,2.57,4.75,1.24,0.972,19,23
3,Truck,16,31,17.5,3,5.235,17.5,66.5,52.5,3.045,0,31,39,41.15,2.26,4.79,1.14,0.989,19,23
3,Sedan,18,35,6.0,3,6.419,6.0,22.8,18.0,10.783,0,29,35,40.78,3.4,4.64,1.15,0.993,20,22
2,Small,22,34,4.0,3,8.622,4.0,15.2,12.0,86.377,0,34,39,25.4,1.77,4.76,1.19,0.978,20,21
4,Small,20,33,4.0,3,8.527,4.0,15.2,12.0,24.344,0,33,39,32.65,2.58,4.79,1.09,0.988,21,23
3,Sedan,21,30,6.0,7,13.448,6.0,22.8,18.0,86.377,0,30,39,32.59,2.14,4.63,1.09,0.986,19,21
1,Small,17,32,4.0,7,8.304,4.0,15.2,12.0,83.097,0,17,23,9.23,1.78,4.75,0.99,0.941,21,21
2,SUV,19,32,13.5,7,12.02,13.5,51.3,40.5,57.822,0,29,32,32.98,2.59,4.65,1.03,0.988,19,22
5,SUV,17,33,13.5,7,11.346,13.5,51.3,40.5,3.045,0,29,33,25.95,0.81,4.68,0.93,0.954,20,22
3,Small,23,30,5.0,3,11.943,4.0,15.2,11.0,24.344,0,30,39,21.61,1.13,4.66,1.11,0.96,21,22
