NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Sedan,21,31,6.0,3,8.57,6.0,22.8,18.0,3.045,0,31,39,43.13,2.12,4.66,0.95,0.989,19,22
3,Small,19,34,4.0,3,7.334,4.0,15.2,12.0,57.822,0,29,34,40.11,1.34,4.69,0.95,0.982,19,21
5,Small,20,31,4.0,7,8.407,4.0,15.2,12.0,15.242,0,20,23,8.22,3.21,4.78,1.17,0.963,19,21
2,Sedan,20,29,6.0,3,14.218,6.0,22.8,18.0,86.377,0,29,39,6.89,0.55,4.77,1.11,0.768,21,23
5,SUV,21,30,13.5,7,15.876,13.5,51.3,40.5,5.938,0,21,23,34.42,3.15,4.69,0.98,0.991,20,22
3,Small,19,33,4.0,3,7.207,4.0,15.2,12.0,83.097,0,19,23,27.77,2.03,4.7,1.07,0.982,21,22
1,Small,20,32,4.0,3,9.401,4.0,15.2,12.0,83.097,0,32,39,36.69,3.07,4.72,1.21,0.991,21,22
4,Sedan,17,31,6.0,7,13.514,6.0,22.8,18.0,86.377,0,17,23,8.53,1.22,4.72,1.09,0.908,21,23
1,Truck,18,36,17.5,7,7.755,17.5,66.5,52.5,10.783,0,36,39,22.24,0.76,4.77,0.91,0.943,21,23
4,Sedan,18,32,6.0,3,3.201,6.0,22.8,18.0,24.344,0,18,23,9.72,3.32,4.78,1.23,0.969,21,22
1,SUV,20,32,13.5,7,9.903,13.5,51.3,40.5,5.938,0,20,23,38.09,1.26,4.69,0.95,0.979,19,22
1,Small,16,30,4.0,7,10.602,4.0,15.2,12.0,10.783,0,30,39,22.0,2.23,4.67,1.2,0.98,19,22
1,SUV,18,31,13.5,3,11.625,13.5,51.3,40.5,57.822,0,31,39,9.59,1.87,4.61,1.25,0.946,19,21
3,Sedan,16,32,6.0,7,4.227,6.0,22.8,18.0,10.783,0,16,23,17.88,3.29,4.71,1.2,0.983,20,22
1,Sedan,21,34,6.0,3,6.425,6.0,22.8,18.0,86.377,0,21,23,13.43,2.27,4.7,1.07,0.968,21,23
5,Sedan,18,32,6.0,7,11.324,6.0,22.8,18.0,86.377,0,29,32,35.51,2.59,4.68,1.2,0.989,21,22
5,Small,18,31,4.0,3,8.735,4.0,15.2,12.0,10.783,0,18,23,21.06,3.0,4.69,1.01,0.984,20,21
5,SUV,20,30,13.5,3,7.161,13.5,51.3,40.5,10.783,0,20,23,47.65,1.76,4.79,0.93,0.988,20,21
4,SUV,19,30,13.5,3,13.228,13.5,51.3,40.5,24.344,0,30,39,13.69,1.57,4.71,0.96,0.955,21,23
3,Sedan,17,31,7.0,7,16.462,6.0,22.8,17.0,86.377,0,17,23,12.95,1.38,4.77,1.16,0.946,20,21
3,Sedan,18,31,6.0,7,12.692,6.0,22.8,18.0,10.783,0,31,39,8.0,1.13,4.63,1.02,0.895,21,22
4,SUV,21,33,13.5,3,9.641,13.5,51.3,40.5,83.097,0,33,39,9.18,0.82,4.72,0.96,0.876,20,21
2,Sedan,24,30,6.0,7,11.019,6.0,22.8,18.0,15.242,0,30,39,32.66,2.92,4.75,0.96,0.99,19,21
4,Sedan,20,31,6.0,7,13.338,6.0,22.8,18.0,10.783,0,20,23,33.5,0.96,4.7,1.18,0.969,21,23
1,Small,17,31,4.0,7,11.234,4.0,15.2,12.0,83.097,0,17,23,31.66,2.07,4.73,0.97,0.985,20,22
4,SUV,18,32,13.5,3,9.808,13.5,51.3,40.5,57.822,0,29,32,35.7,0.75,4.61,0.96,0.963,21,23
5,SUV,22,33,13.5,7,16.14,13.5,51.3,40.5,15.242,0,33,39,16.03,2.86,4.67,1.15,0.978,21,21
4,SUV,20,31,13.5,3,9.69,13.5,51.3,40.5,83.097,0,20,23,23.96,2.5,4.64,1.19,0.983,20,23
1,Truck,19,34,17.5,3,8.508,17.5,66.5,52.5,3.045,0,19,23,42.4,3.01,4.65,1.24,0.992,20,21
4,Truck,21,30,17.5,7,15.334,17.5,66.5,52.5,15.242,0,30,39,47.59,1.16,4.79,0.92,0.982,20,23
5,Small,23,31,6.0,3,15.649,4.0,15.2,10.0,10.783,0,31,39,8.47,2.27,4.65,1.23,0.949,20,22
3,Small,19,32,5.0,3,12.218,4.0,15.2,11.0,24.344,0,32,39,37.57,2.43,4.74,0.97,0.989,20,21
2,SUV,22,32,13.5,7,7.161,13.5,51.3,40.5,83.097,0,29,32,14.26,2.77,4.67,0.99,0.975,19,21
1,Truck,22,34,17.5,3,14.026,17.5,66.5,52.5,83.097,0,29,34,13.25,3.57,4.73,0.92,0.979,19,21
5,Sedan,19,30,6.0,3,8.233,6.0,22.8,18.0,57.822,0,19,23,42.27,1.7,4.63,1.02,0.986,21,21
4,Truck,18,32,17.5,7,10.134,17.5,66.5,52.5,83.097,0,18,23,16.86,2.38,4.61,0.98,0.975,20,21
1,SUV,21,34,13.5,3,10.375,13.5,51.3,40.5,15.242,0,21,23,34.7,1.46,4.7,1.02,0.98,20,21
2,Truck,18,30,17.5,3,3.929,17.5,66.5,52.5,3.045,0,18,23,15.54,2.51,4.6,0.91,0.975,20,23
3,Truck,18,31,17.5,3,14.006,17.5,66.5,52.5,5.938,0,18,23,11.49,1.93,4.77,1.01,0.956,19,23
3,SUV,20,31,13.5,3,8.685,13.5,51.3,40.5,24.344,0,20,23,22.43,1.43,4.68,1.17,0.969,21,22
1,Truck,18,32,17.5,7,9.424,17.5,66.5,52.5,15.242,0,18,23,14.82,2.41,4.7,1.01,0.972,19,22
2,Sedan,17,31,6.0,3,10.14,6.0,22.8,18.0,5.938,0,17,23,37.47,2.81,4.63,0.98,0.991,19,21
5,SUV,20,31,13.5,7,11.811,13.5,51.3,40.5,3.045,0,31,39,19.21,3.06,4.73,0.94,0.983,21,23
5,Small,20,32,4.0,7,7.742,4.0,15.2,12.0,5.938,0,32,39,32.51,2.71,4.7,1.13,0.989,19,23
3,Sedan,22,30,6.0,3,14.48,6.0,22.8,18.0,83.097,0,30,39,20.21,1.16,4.75,0.92,0.958,20,22
3,Sedan,24,30,6.0,7,10.437,6.0,22.8,18.0,24.344,0,30,39,14.72,3.58,4.64,1.08,0.981,20,23
5,Small,21,33,4.0,7,11.368,4.0,15.2,12.0,86.377,0,29,33,21.32,2.02,4.7,0.94,0.977,19,23
2,Small,18,30,6.0,3,15.867,4.0,15.2,10.0,15.242,0,18,23,48.32,2.37,4.69,1.07,0.991,20,21
5,Small,19,33,6.0,7,15.212,4.0,15.2,10.0,15.242,0,33,39,17.62,1.45,4.63,1.17,0.962,21,22
4,Small,16,30,4.0,7,10.963,4.0,15.2,12.0,5.938,0,30,39,46.33,3.06,4.75,1.03,0.993,20,21
1,Truck,20,30,17.5,3,13.609,17.5,66.5,52.5,3.045,0,30,39,19.3,3.6,4.7,1.11,0.986,20,22
4,Sedan,23,32,6.0,7,9.085,6.0,22.8,18.0,86.377,0,29,32,13.87,1.66,4.64,1.06,0.957,20,23
3,Small,18,29,4.0,7,8.119,4.0,15.2,12.0,24.344,0,29,39,23.81,1.52,4.7,1.22,0.973,21,22
5,Sedan,19,33,6.0,7,13.805,6.0,22.8,18.0,5.938,0,33,39,21.01,3.3,4.66,1.05,0.986,21,22
2,Small,20,33,5.0,3,14.453,4.0,15.2,11.0,86.377,0,20,23,7.46,0.63,4.73,1.11,0.808,20,22
3,SUV,20,30,13.5,7,16.618,13.5,51.3,40.5,83.097,0,30,39,49.87,1.16,4.74,0.94,0.983,20,23
1,Sedan,19,31,6.0,7,10.515,6.0,22.8,18.0,3.045,0,31,39,49.7,3.24,4.72,1.24,0.994,21,21
2,Small,19,35,4.0,3,7.893,4.0,15.2,12.0,57.822,0,19,23,27.13,1.82,4.74,1.23,0.98,20,22
2,Truck,17,31,17.5,7,11.213,17.5,66.5,52.5,57.822,0,31,39,13.42,2.81,4.65,0.93,0.974,19,23
1,Small,21,30,4.0,7,9.671,4.0,15.2,12.0,10.783,0,21,23,38.74,3.56,4.61,1.23,0.993,19,21
3,Sedan,16,30,6.0,3,13.147,6.0,22.8,18.0,3.045,0,16,23,30.61,1.06,4.74,1.14,0.97,21,21
4,Small,16,31,4.0,3,10.818,4.0,15.2,12.0,5.938,0,16,23,24.38,1.97,4.68,1.2,0.979,21,22
2,Sedan,20,32,6.0,3,3.328,6.0,22.8,18.0,86.377,0,29,32,19.35,2.37,4.64,1.12,0.978,21,23
2,Sedan,19,29,6.0,3,5.737,6.0,22.8,18.0,24.344,0,19,23,23.75,1.55,4.68,0.95,0.973,20,23
5,Small,18,35,5.0,3,11.879,4.0,15.2,11.0,3.045,0,29,35,24.08,2.48,4.62,0.94,0.983,19,22
2,SUV,18,32,13.5,3,3.528,13.5,51.3,40.5,86.377,0,18,23,20.19,1.83,4.64,1.2,0.973,21,22
3,Small,20,32,4.0,7,11.868,4.0,15.2,12.0,5.938,0,29,32,17.75,1.96,4.65,1.07,0.972,19,22
4,SUV,17,31,13.5,3,4.714,13.5,51.3,40.5,24.344,0,17,23,39.52,3.22,4.65,1.08,0.992,19,23
2,Small,18,34,4.0,7,8.005,4.0,15.2,12.0,3.045,0,29,34,49.17,0.53,4.69,1.09,0.962,20,21
2,Small,20,31,4.0,7,11.052,4.0,15.2,12.0,86.377,0,20,23,7.96,3.14,4.73,1.23,0.961,20,21
3,Sedan,19,31,6.0,3,12.934,6.0,22.8,18.0,5.938,0,19,23,26.75,0.93,4.78,1.08,0.961,21,23
3,Sedan,19,33,6.0,7,12.733,6.0,22.8,18.0,83.097,0,19,23,27.09,1.3,4.79,1.25,0.972,21,22
4,Small,19,34,4.0,3,6.665,4.0,15.2,12.0,86.377,0,29,34,47.18,3.13,4.77,0.92,0.993,19,22
5,Sedan,20,30,6.0,3,12.363,6.0,22.8,18.0,83.097,0,30,39,25.32,1.62,4.69,0.93,0.976,19,21
5,Small,21,30,4.0,3,9.318,4.0,15.2,12.0,57.822,0,21,23,8.9,2.82,4.69,0.95,0.961,21,23
4,Small,20,30,4.0,3,9.002,4.0,15.2,12.0,24.344,0,30,39,29.23,1.26,4.75,1.24,0.973,21,23
5,Sedan,20,32,6.0,7,5.429,6.0,22.8,18.0,86.377,0,32,39,10.74,3.57,4.72,1.13,0.974,20,23
3,Truck,17,32,17.5,7,6.037,17.5,66.5,52.5,5.938,0,29,32,18.06,3.03,4.78,1.03,0.982,21,23
5,Small,22,32,4.0,7,6.161,4.0,15.2,12.0,10.783,0,32,39,44.26,0.75,4.62,0.99,0.97,21,23
3,Small,19,30,4.0,3,8.042,4.0,15.2,12.0,5.938,0,30,39,32.51,2.29,4.76,0.95,0.987,21,23
5,Sedan,20,31,6.0,7,8.131,6.0,22.8,18.0,83.097,0,20,23,21.84,3.54,4.67,1.08,0.987,19,22
4,Small,20,32,5.0,3,12.881,4.0,15.2,11.0,57.822,0,32,39,47.78,3.32,4.72,1.15,0.994,20,23
3,Small,21,31,6.0,3,15.426,4.0,15.2,10.0,86.377,0,21,23,40.81,1.74,4.63,1.11,0.986,21,21
5,SUV,19,33,13.5,3,12.427,13.5,51.3,40.5,5.938,0,33,39,30.84,2.72,4.67,1.23,0.988,20,22
1,Small,17,32,4.0,7,8.843,4.0,15.2,12.0,57.822,0,32,39,35.35,0.87,4.63,0.99,0.968,19,21
4,SUV,22,31,13.5,3,7.547,13.5,51.3,40.5,24.344,0,31,39,31.36,2.21,4.73,0.93,0.986,21,22
1,Small,22,33,4.0,3,10.46,4.0,15.2,12.0,15.242,0,29,33,40.63,0.54,4.69,1.09,0.955,20,21
3,Sedan,19,32,6.0,7,9.726,6.0,22.8,18.0,57.822,0,19,23,21.01,3.02,4.74,1.05,0.984,20,22
1,Truck,21,35,17.5,3,11.569,17.5,66.5,52.5,83.097,0,35,39,49.47,1.99,4.77,1.09,0.99,21,22
5,Sedan,17,30,6.0,3,4.214,6.0,22.8,18.0,5.938,0,30,39,28.65,2.83,4.66,1.14,0.988,20,21
1,Small,20,33,5.0,7,12.395,4.0,15.2,11.0,15.242,0,20,23,43.8,2.88,4.7,1.09,0.992,20,21
4,Truck,19,33,17.5,3,6.704,17.5,66.5,52.5,5.938,0,33,39,21.75,2.02,4.79,1.0,0.977,19,22
5,Sedan,19,29,6.0,3,11.097,6.0,22.8,18.0,5.938,0,19,23,26.45,2.42,4.63,1.06,0.984,20,22
2,Small,20,34,4.0,7,5.403,4.0,15.2,12.0,24.344,0,34,39,31.14,1.62,4.62,1.02,0.98,21,22
3,Sedan,17,34,7.0,3,15.289,6.0,22.8,17.0,24.344,0,34,39,9.08,2.33,4.76,0.92,0.954,20,23
2,Sedan,21,30,6.0,7,9.563,6.0,22.8,18.0,57.822,0,21,23,24.63,1.05,4.7,1.12,0.962,20,21
5,SUV,16,29,13.5,7,10.854,13.5,51.3,40.5,5.938,0,29,39,14.62,1.41,4.63,1.12,0.953,19,23
5,Truck,20,31,17.5,7,6.853,17.5,66.5,52.5,83.097,0,31,39,20.99,2.62,4.8,0.94,0.982,21,21
4,Sedan,18,33,6.0,3,2.091,6.0,22.8,18.0,5.938,0,33,39,36.27,1.34,4.79,0.99,0.98,19,23
3,Sedan,20,31,6.0,7,11.854,6.0,22.8,18.0,83.097,0,31,39,40.73,2.93,4.67,1.06,0.992,21,21
1,Small,20,31,5.0,3,12.68,4.0,15.2,11.0,10.783,0,20,23,9.84,2.2,4.78,1.06,0.955,20,21
5,Small,19,32,4.0,7,10.142,4.0,15.2,12.0,10.783,0,19,23,41.36,0.85,4.77,1.14,0.972,19,22
2,Small,18,34,5.0,3,14.091,4.0,15.2,11.0,24.344,0,34,39,11.15,2.76,4.79,1.24,0.968,20,22
3,Small,20,31,4.0,7,7.658,4.0,15.2,12.0,10.783,0,20,23,45.82,0.94,4.61,0.95,0.977,19,21
5,Small,17,31,4.0,3,4.362,4.0,15.2,12.0,24.344,0,31,39,12.46,2.21,4.69,0.94,0.964,19,22
3,Sedan,21,33,7.0,3,15.426,6.0,22.8,17.0,3.045,0,21,23,41.34,2.01,4.67,0.92,0.988,19,21
2,Small,21,30,4.0,3,7.277,4.0,15.2,12.0,83.097,0,21,23,45.64,3.57,4.72,0.97,0.994,20,21
3,SUV,17,33,13.5,7,14.169,13.5,51.3,40.5,3.045,0,33,39,14.13,0.76,4.69,1.01,0.911,20,23
4,SUV,21,30,13.5,3,8.662,13.5,51.3,40.5,86.377,0,30,39,22.0,0.97,4.71,1.15,0.954,20,23
4,Small,19,32,4.0,7,5.154,4.0,15.2,12.0,57.822,0,19,23,46.59,0.97,4.78,1.22,0.978,21,23
5,Sedan,18,32,6.0,3,9.709,6.0,22.8,18.0,10.783,0,18,23,20.89,2.07,4.68,1.22,0.977,20,21
3,Sedan,18,30,6.0,7,4.629,6.0,22.8,18.0,83.097,0,30,39,37.63,2.11,4.71,1.25,0.987,19,22
3,Small,17,33,4.0,3,8.47,4.0,15.2,12.0,83.097,0,29,33,30.96,2.56,4.71,1.11,0.987,20,21
2,Small,17,30,4.0,7,6.488,4.0,15.2,12.0,10.783,0,17,23,20.29,2.63,4.6,1.0,0.981,20,21
4,SUV,18,31,13.5,3,3.998,13.5,51.3,40.5,83.097,0,18,23,36.11,3.12,4.79,0.92,0.991,21,21
5,SUV,19,33,13.5,3,6.295,13.5,51.3,40.5,15.242,0,19,23,9.61,0.52,4.78,1.13,0.819,21,23
2,Small,22,35,6.0,7,15.618,4.0,15.2,10.0,3.045,0,35,39,30.92,1.05,4.8,1.17,0.97,19,21
2,SUV,21,32,13.5,3,7.143,13.5,51.3,40.5,3.045,0,32,39,33.19,1.23,4.73,1.06,0.976,20,23
5,Sedan,21,30,6.0,7,8.934,6.0,22.8,18.0,83.097,0,30,39,27.39,0.77,4.75,0.99,0.954,21,22
5,Small,17,29,4.0,7,8.797,4.0,15.2,12.0,86.377,0,29,39,12.66,1.97,4.69,0.93,0.961,20,21
2,Small,18,32,5.0,7,14.475,4.0,15.2,11.0,10.783,0,18,23,38.34,1.29,4.68,1.05,0.98,20,23
3,Sedan,23,33,7.0,7,16.293,6.0,22.8,17.0,10.783,0,33,39,30.79,1.59,4.7,1.21,0.98,20,22
3,Small,20,29,4.0,3,6.303,4.0,15.2,12.0,83.097,0,20,23,7.51,2.2,4.68,0.99,0.941,20,21
5,Sedan,18,31,6.0,7,8.921,6.0,22.8,18.0,83.097,0,31,39,38.37,1.96,4.68,0.99,0.987,20,23
4,Sedan,23,30,6.0,3,9.491,6.0,22.8,18.0,86.377,0,30,39,49.03,1.17,4.68,1.07,0.983,21,21
2,SUV,18,32,13.5,7,17.781,13.5,51.3,40.5,3.045,0,18,23,34.85,2.58,4.61,1.16,0.989,19,23
4,Small,21,30,7.0,7,17.992,4.0,15.2,9.0,5.938,0,21,23,22.34,1.06,4.71,0.95,0.959,20,23
2,Sedan,17,30,6.0,7,10.672,6.0,22.8,18.0,24.344,0,30,39,10.58,1.11,4.7,1.02,0.918,20,23
4,Sedan,16,31,7.0,7,15.681,6.0,22.8,17.0,24.344,0,31,39,25.9,2.63,4.61,0.92,0.985,20,23
4,Small,22,34,5.0,7,12.942,4.0,15.2,11.0,86.377,0,29,34,28.84,2.82,4.74,1.05,0.988,20,23
4,Sedan,20,30,6.0,7,7.197,6.0,22.8,18.0,3.045,0,20,23,35.3,3.51,4.78,1.23,0.992,20,21
2,Sedan,21,31,6.0,3,11.296,6.0,22.8,18.0,5.938,0,21,23,32.28,1.93,4.74,1.07,0.984,21,23
5,Sedan,20,31,6.0,7,10.202,6.0,22.8,18.0,10.783,0,31,39,12.68,1.66,4.78,1.25,0.954,19,22
4,Sedan,20,30,6.0,3,4.957,6.0,22.8,18.0,15.242,0,20,23,48.86,2.35,4.64,1.01,0.991,19,23
4,SUV,22,32,13.5,7,11.531,13.5,51.3,40.5,10.783,0,32,39,37.97,2.7,4.75,1.17,0.99,20,23
2,Small,20,30,5.0,7,13.317,4.0,15.2,11.0,3.045,0,30,39,36.36,0.86,4.66,1.07,0.969,20,23
2,Sedan,20,32,6.0,3,10.618,6.0,22.8,18.0,57.822,0,20,23,32.38,1.17,4.74,1.02,0.974,19,23
3,Sedan,20,36,6.0,3,7.433,6.0,22.8,18.0,24.344,0,36,39,13.53,1.42,4.63,1.22,0.949,21,22
3,SUV,20,32,13.5,3,6.859,13.5,51.3,40.5,5.938,0,20,23,8.96,3.01,4.73,0.94,0.964,21,22
5,Small,20,29,4.0,7,4.024,4.0,15.2,12.0,5.938,0,20,23,46.63,2.0,4.74,0.99,0.989,21,23
5,Sedan,20,35,6.0,3,12.596,6.0,22.8,18.0,15.242,0,35,39,25.92,0.89,4.64,1.03,0.958,20,21
5,Small,20,33,4.0,3,8.891,4.0,15.2,12.0,5.938,0,20,23,18.68,1.04,4.74,1.2,0.95,19,22
5,Sedan,18,30,6.0,3,12.217,6.0,22.8,18.0,83.097,0,18,23,34.66,2.39,4.61,1.1,0.988,19,23
3,Sedan,20,31,6.0,3,4.448,6.0,22.8,18.0,5.938,0,20,23,12.76,0.96,4.74,0.99,0.922,19,21
5,Small,21,31,5.0,7,13.767,4.0,15.2,11.0,3.045,0,31,39,25.02,3.32,4.75,0.98,0.988,21,23
1,Small,16,33,6.0,3,16.893,4.0,15.2,10.0,15.242,0,29,33,23.37,2.13,4.7,1.22,0.98,19,21
3,Small,18,34,6.0,3,15.265,4.0,15.2,10.0,24.344,0,18,23,39.92,2.12,4.66,1.24,0.988,20,21
4,Small,18,31,5.0,7,13.47,4.0,15.2,11.0,3.045,0,18,23,32.56,2.39,4.62,1.0,0.987,19,23
1,Sedan,21,29,6.0,7,11.466,6.0,22.8,18.0,86.377,0,21,23,11.68,1.57,4.62,0.93,0.947,19,22
3,Truck,18,32,17.5,7,10.195,17.5,66.5,52.5,24.344,0,32,39,49.27,1.44,4.67,1.12,0.986,21,22
2,Small,20,32,4.0,7,8.957,4.0,15.2,12.0,86.377,0,29,32,32.45,2.52,4.75,0.92,0.988,21,23
3,SUV,21,32,13.5,3,8.337,13.5,51.3,40.5,10.783,0,21,23,25.47,1.47,4.64,0.97,0.974,21,21
5,Small,17,33,5.0,3,11.951,4.0,15.2,11.0,57.822,0,29,33,45.03,3.23,4.72,0.94,0.993,21,23
3,SUV,18,30,13.5,7,10.589,13.5,51.3,40.5,3.045,0,18,23,31.42,2.16,4.71,1.12,0.985,19,23
4,Small,17,31,5.0,3,14.299,4.0,15.2,11.0,5.938,0,31,39,21.17,2.15,4.62,1.21,0.978,21,22
1,Truck,20,34,17.5,3,6.887,17.5,66.5,52.5,57.822,0,20,23,8.31,2.09,4.65,1.11,0.944,20,22
2,SUV,20,31,13.5,3,13.82,13.5,51.3,40.5,3.045,0,20,23,35.29,1.23,4.72,1.05,0.977,21,22
4,Small,22,32,6.0,7,15.605,4.0,15.2,10.0,83.097,0,29,32,21.46,0.93,4.77,1.09,0.951,20,21
4,Sedan,21,32,6.0,7,11.393,6.0,22.8,18.0,5.938,0,32,39,32.72,3.29,4.71,0.95,0.991,21,21
4,Small,18,31,4.0,3,7.442,4.0,15.2,12.0,24.344,0,18,23,14.65,1.31,4.67,0.96,0.949,21,21
5,Small,19,31,4.0,3,8.01,4.0,15.2,12.0,83.097,0,31,39,36.72,3.24,4.6,1.1,0.992,19,22
4,Small,17,30,4.0,7,8.289,4.0,15.2,12.0,57.822,0,30,39,28.08,1.51,4.67,1.05,0.977,20,22
4,Small,20,30,4.0,3,5.962,4.0,15.2,12.0,24.344,0,20,23,42.23,3.26,4.63,1.05,0.993,19,22
4,Truck,19,34,17.5,3,17.864,17.5,66.5,52.5,15.242,0,19,23,41.24,0.77,4.68,0.91,0.969,21,22
4,Sedan,19,33,6.0,3,12.681,6.0,22.8,18.0,83.097,0,33,39,14.13,1.31,4.68,1.21,0.947,21,21
3,Truck,22,31,17.5,3,10.342,17.5,66.5,52.5,83.097,0,31,39,31.7,2.64,4.66,1.05,0.988,21,21
5,Sedan,23,33,6.0,3,10.842,6.0,22.8,18.0,15.242,0,33,39,42.75,2.49,4.67,1.04,0.991,21,23
5,Small,21,33,4.0,3,7.742,4.0,15.2,12.0,57.822,0,21,23,28.69,2.56,4.73,0.97,0.986,20,23
3,Small,21,29,5.0,3,13.761,4.0,15.2,11.0,83.097,0,21,23,7.8,3.57,4.73,0.92,0.965,20,21
2,Small,21,30,5.0,7,13.057,4.0,15.2,11.0,3.045,0,21,23,14.2,3.17,4.62,1.23,0.978,19,22
1,Sedan,18,29,6.0,7,10.727,6.0,22.8,18.0,15.242,0,18,23,45.95,0.82,4.67,1.01,0.974,19,22
3,Small,18,32,4.0,7,9.224,4.0,15.2,12.0,5.938,0,18,23,30.95,1.38,4.65,0.96,0.977,19,21
3,Sedan,18,30,6.0,7,7.999,6.0,22.8,18.0,83.097,0,30,39,14.87,0.71,4.77,0.95,0.91,20,22
3,Small,21,32,4.0,7,10.918,4.0,15.2,12.0,24.344,0,21,23,20.46,2.51,4.77,1.11,0.981,20,21
3,Small,17,32,5.0,7,13.537,4.0,15.2,11.0,57.822,0,32,39,45.41,0.54,4.68,1.1,0.96,20,21
4,Truck,19,31,17.5,7,15.702,17.5,66.5,52.5,10.783,0,31,39,42.36,1.1,4.79,1.0,0.979,21,23
4,SUV,20,33,13.5,3,11.943,13.5,51.3,40.5,57.822,0,20,23,33.58,2.26,4.73,1.01,0.987,21,22
3,SUV,19,31,13.5,7,15.637,13.5,51.3,40.5,10.783,0,31,39,21.09,1.06,4.66,1.15,0.956,19,21
4,Sedan,21,33,6.0,3,7.038,6.0,22.8,18.0,15.242,0,21,23,21.91,1.83,4.78,0.99,0.975,21,23
5,Sedan,21,33,6.0,3,12.897,6.0,22.8,18.0,5.938,0,21,23,18.73,0.76,4.71,1.11,0.932,19,23
2,Small,18,30,4.0,7,7.187,4.0,15.2,12.0,86.377,0,18,23,9.85,3.32,4.63,0.99,0.97,19,22
5,Truck,20,36,17.5,3,7.405,17.5,66.5,52.5,10.783,0,36,39,14.78,2.57,4.73,0.9,0.974,19,21
5,Small,17,31,4.0,3,10.036,4.0,15.2,12.0,57.822,0,31,39,42.92,1.51,4.62,1.17,0.985,21,23
1,SUV,18,30,13.5,3,8.832,13.5,51.3,40.5,86.377,0,30,39,46.45,3.01,4.75,1.11,0.993,20,22
5,Small,19,33,6.0,3,15.396,4.0,15.2,10.0,86.377,0,29,33,32.17,2.59,4.76,1.07,0.988,21,21
3,Truck,20,34,17.5,7,5.107,17.5,66.5,52.5,10.783,0,34,39,42.42,2.4,4.64,1.1,0.99,20,21
3,SUV,17,32,13.5,3,7.923,13.5,51.3,40.5,3.045,0,29,32,34.88,1.38,4.79,0.97,0.979,21,23
3,Sedan,20,30,6.0,7,8.514,6.0,22.8,18.0,15.242,0,30,39,8.79,1.94,4.73,0.91,0.943,20,21
1,Truck,18,35,17.5,3,10.83,17.5,66.5,52.5,57.822,0,35,39,30.25,2.62,4.73,1.18,0.987,19,22
1,SUV,20,29,13.5,3,13.341,13.5,51.3,40.5,86.377,0,20,23,8.95,2.99,4.63,1.06,0.963,20,21
2,Truck,19,32,17.5,7,12.532,17.5,66.5,52.5,24.344,0,32,39,7.2,3.57,4.75,1.06,0.962,21,23
