NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
4,Small,21,31,5.0,7,12.536,4.0,15.2,11.0,15.242,0,31,39,33.01,3.56,4.64,1.07,0.992,19,23
4,SUV,16,33,13.5,7,5.066,13.5,51.3,40.5,3.045,0,16,23,24.34,2.77,4.65,1.15,0.985,20,21
5,SUV,19,34,13.5,3,14.572,13.5,51.3,40.5,83.097,0,29,34,16.72,1.03,4.71,0.94,0.944,21,21
5,SUV,17,35,13.5,3,8.949,13.5,51.3,40.5,86.377,0,35,39,15.68,1.81,4.69,1.03,0.965,21,21
4,SUV,20,30,13.5,7,8.055,13.5,51.3,40.5,3.045,0,30,39,34.69,3.37,4.73,1.0,0.991,21,21
2,Small,18,31,4.0,3,11.207,4.0,15.2,12.0,3.045,0,31,39,22.8,3.59,4.6,1.16,0.988,20,23
5,Small,20,30,6.0,7,14.562,4.0,15.2,10.0,86.377,0,30,39,8.54,1.06,4.6,1.15,0.895,20,23
2,Sedan,18,32,6.0,7,8.386,6.0,22.8,18.0,3.045,0,18,23,33.25,2.17,4.72,1.2,0.986,20,23
3,Sedan,21,29,6.0,7,10.27,6.0,22.8,18.0,5.938,0,21,23,30.94,2.74,4.65,1.04,0.988,19,21
2,Truck,18,33,17.5,3,5.482,17.5,66.5,52.5,57.822,0,29,33,30.95,0.57,4.74,1.17,0.945,21,22
3,Truck,17,29,17.5,3,11.926,17.5,66.5,52.5,24.344,0,17,23,10.01,2.94,4.65,1.08,0.967,21,23
4,Small,19,32,4.0,3,2.479,4.0,15.2,12.0,5.938,0,19,23,14.45,1.31,4.77,0.95,0.949,19,23
2,Truck,17,31,17.5,3,10.391,17.5,66.5,52.5,3.045,0,17,23,7.48,2.37,4.62,1.16,0.945,20,23
4,Truck,21,33,17.5,3,10.64,17.5,66.5,52.5,10.783,0,33,39,26.04,2.91,4.67,0.93,0.987,19,22
3,Small,20,30,4.0,7,6.742,4.0,15.2,12.0,15.242,0,20,23,42.34,3.15,4.65,0.98,0.993,20,22
2,Sedan,18,32,6.0,3,7.461,6.0,22.8,18.0,24.344,0,32,39,15.58,0.56,4.65,1.22,0.892,19,23
4,Sedan,19,31,6.0,3,7.507,6.0,22.8,18.0,83.097,0,19,23,21.2,1.63,4.72,1.07,0.971,21,22
2,Small,19,30,4.0,3,7.848,4.0,15.2,12.0,24.344,0,19,23,29.29,1.44,4.67,0.96,0.977,20,22
4,SUV,20,31,13.5,3,14.471,13.5,51.3,40.5,15.242,0,20,23,50.1,2.59,4.8,1.06,0.992,19,22
1,SUV,20,30,13.5,3,6.521,13.5,51.3,40.5,3.045,0,20,23,7.31,0.62,4.62,1.12,0.802,21,23
5,Sedan,20,35,6.0,7,8.535,6.0,22.8,18.0,86.377,0,35,39,27.3,0.74,4.67,1.04,0.952,21,21
4,SUV,18,31,13.5,7,7.959,13.5,51.3,40.5,10.783,0,31,39,41.56,1.77,4.71,0.98,0.986,19,22
4,Small,20,31,6.0,7,14.708,4.0,15.2,10.0,57.822,0,20,23,25.5,0.62,4.74,0.96,0.939,20,23
1,Small,18,32,5.0,7,12.295,4.0,15.2,11.0,5.938,0,29,32,43.54,3.46,4.76,0.91,0.993,21,22
2,SUV,17,35,13.5,3,7.844,13.5,51.3,40.5,3.045,0,29,35,29.31,2.19,4.74,1.11,0.985,21,21
2,Small,19,29,5.0,7,13.259,4.0,15.2,11.0,5.938,0,19,23,48.05,1.47,4.73,1.16,0.986,20,23
5,Truck,16,32,17.5,7,7.885,17.5,66.5,52.5,5.938,0,29,32,32.97,2.3,4.7,0.93,0.987,20,22
5,Small,20,32,4.0,3,8.117,4.0,15.2,12.0,57.822,0,32,39,37.21,1.14,4.69,0.94,0.977,19,21
4,SUV,19,33,13.5,7,5.08,13.5,51.3,40.5,3.045,0,29,33,7.78,1.06,4.66,1.15,0.886,21,21
1,Sedan,20,33,6.0,7,8.774,6.0,22.8,18.0,3.045,0,33,39,11.05,1.37,4.79,1.0,0.936,20,23
3,Truck,19,33,17.5,3,8.531,17.5,66.5,52.5,15.242,0,19,23,38.26,2.21,4.61,1.2,0.988,20,23
1,Truck,20,32,17.5,3,11.256,17.5,66.5,52.5,15.242,0,20,23,38.92,3.3,4.73,1.14,0.992,19,23
4,Small,19,32,4.0,3,10.301,4.0,15.2,12.0,3.045,0,32,39,9.3,1.25,4.74,1.24,0.918,21,21
3,Small,20,32,6.0,3,15.189,4.0,15.2,10.0,24.344,0,32,39,36.21,2.13,4.73,0.96,0.987,20,23
4,Sedan,20,32,6.0,7,9.519,6.0,22.8,18.0,5.938,0,20,23,37.06,1.4,4.75,1.11,0.981,19,23
2,Small,16,31,5.0,3,13.247,4.0,15.2,11.0,15.242,0,31,39,40.95,0.87,4.7,1.1,0.972,20,22
3,Sedan,18,33,6.0,7,3.2,6.0,22.8,18.0,3.045,0,33,39,44.18,2.16,4.75,0.97,0.99,21,21
5,Small,22,32,4.0,3,8.775,4.0,15.2,12.0,86.377,0,29,32,44.99,1.43,4.62,1.07,0.985,20,23
2,Sedan,20,33,6.0,3,7.562,6.0,22.8,18.0,57.822,0,29,33,49.85,2.67,4.61,1.1,0.993,19,21
4,Sedan,20,31,6.0,7,3.846,6.0,22.8,18.0,24.344,0,20,23,10.01,2.85,4.79,1.21,0.966,20,22
4,Small,17,33,4.0,3,9.903,4.0,15.2,12.0,10.783,0,29,33,30.9,3.0,4.76,0.95,0.989,20,22
3,Sedan,19,34,7.0,3,15.683,6.0,22.8,17.0,24.344,0,29,34,33.85,1.96,4.62,1.23,0.985,20,21
4,Truck,18,33,17.5,7,10.094,17.5,66.5,52.5,10.783,0,33,39,37.22,3.48,4.6,1.21,0.992,21,22
2,Sedan,23,29,6.0,7,8.849,6.0,22.8,18.0,86.377,0,29,39,36.42,3.07,4.72,0.93,0.991,20,22
3,SUV,20,29,13.5,7,10.77,13.5,51.3,40.5,15.242,0,20,23,27.64,3.5,4.71,1.14,0.99,21,22
3,Sedan,17,31,6.0,3,10.664,6.0,22.8,18.0,15.242,0,17,23,8.66,0.83,4.75,0.93,0.87,20,21
4,Small,17,33,5.0,3,12.299,4.0,15.2,11.0,5.938,0,33,39,11.88,2.92,4.62,1.18,0.972,19,22
1,Truck,19,30,17.5,3,11.861,17.5,66.5,52.5,10.783,0,19,23,18.73,2.19,4.68,1.23,0.976,20,21
5,SUV,17,30,13.5,3,11.226,13.5,51.3,40.5,5.938,0,30,39,45.74,1.25,4.64,1.25,0.983,21,21
1,Small,20,33,4.0,3,8.223,4.0,15.2,12.0,15.242,0,20,23,14.23,3.59,4.63,1.25,0.981,21,22
5,Truck,17,33,17.5,7,7.439,17.5,66.5,52.5,10.783,0,29,33,42.0,0.63,4.74,1.01,0.963,19,22
5,SUV,24,30,13.5,3,11.798,13.5,51.3,40.5,24.344,0,30,39,20.62,2.89,4.69,0.99,0.983,21,22
1,Truck,21,33,17.5,3,13.33,17.5,66.5,52.5,86.377,0,21,23,17.23,0.88,4.62,0.97,0.936,21,22
5,SUV,17,30,13.5,3,10.089,13.5,51.3,40.5,57.822,0,30,39,47.05,1.32,4.66,0.9,0.984,19,23
2,Sedan,19,30,6.0,7,9.147,6.0,22.8,18.0,3.045,0,30,39,18.39,1.77,4.66,0.91,0.97,19,23
4,Small,19,36,5.0,3,14.178,4.0,15.2,11.0,83.097,0,36,39,36.43,2.95,4.73,1.18,0.991,19,22
5,Small,17,30,4.0,7,9.606,4.0,15.2,12.0,10.783,0,17,23,34.47,0.75,4.64,1.03,0.962,20,21
1,Truck,21,30,17.5,3,11.76,17.5,66.5,52.5,57.822,0,30,39,9.21,3.51,4.77,0.91,0.97,19,21
3,SUV,20,32,13.5,3,9.286,13.5,51.3,40.5,10.783,0,29,32,16.98,1.59,4.78,1.19,0.964,21,22
1,SUV,21,31,13.5,7,7.341,13.5,51.3,40.5,24.344,0,21,23,7.02,1.94,4.78,0.98,0.929,20,21
2,Small,19,32,6.0,3,15.299,4.0,15.2,10.0,10.783,0,32,39,46.56,2.28,4.65,1.01,0.991,21,21
2,Sedan,18,30,8.0,3,18.837,6.0,22.8,16.0,3.045,0,30,39,40.35,1.38,4.79,1.2,0.982,21,21
1,Sedan,21,30,6.0,3,12.164,6.0,22.8,18.0,5.938,0,21,23,31.6,0.95,4.78,1.05,0.967,21,22
4,Truck,22,29,17.5,7,7.798,17.5,66.5,52.5,86.377,0,29,39,38.79,1.18,4.78,0.9,0.978,21,23
1,Small,21,34,4.0,3,9.51,4.0,15.2,12.0,15.242,0,21,23,21.21,0.59,4.76,1.02,0.923,20,21
4,Small,18,33,5.0,7,12.49,4.0,15.2,11.0,3.045,0,29,33,15.71,2.91,4.76,1.1,0.978,21,23
5,Small,18,30,4.0,7,5.654,4.0,15.2,12.0,3.045,0,18,23,26.17,2.02,4.64,0.96,0.981,21,23
3,SUV,20,32,13.5,3,5.5,13.5,51.3,40.5,10.783,0,20,23,29.22,1.74,4.66,1.05,0.981,20,22
1,Small,19,30,4.0,7,9.639,4.0,15.2,12.0,3.045,0,19,23,9.16,0.71,4.74,1.24,0.857,20,22
4,Small,22,32,5.0,3,12.205,4.0,15.2,11.0,3.045,0,32,39,41.52,1.79,4.65,1.19,0.987,19,21
3,Sedan,24,33,6.0,3,10.349,6.0,22.8,18.0,24.344,0,29,33,27.74,3.29,4.68,1.19,0.989,21,23
1,Small,22,30,4.0,3,8.272,4.0,15.2,12.0,3.045,0,30,39,33.18,3.58,4.77,0.91,0.992,21,21
3,Sedan,20,32,6.0,3,10.665,6.0,22.8,18.0,86.377,0,32,39,22.43,2.63,4.69,1.16,0.983,19,22
5,SUV,19,32,13.5,7,10.229,13.5,51.3,40.5,10.783,0,29,32,21.26,1.19,4.68,1.23,0.961,21,22
1,SUV,22,32,13.5,7,12.72,13.5,51.3,40.5,5.938,0,32,39,12.44,2.67,4.66,1.1,0.97,20,21
3,SUV,20,31,13.5,7,7.172,13.5,51.3,40.5,57.822,0,20,23,22.15,1.45,4.75,1.17,0.969,20,21
2,Small,21,31,6.0,3,15.548,4.0,15.2,10.0,24.344,0,31,39,26.46,2.38,4.64,1.2,0.984,20,21
4,Truck,22,31,17.5,3,13.842,17.5,66.5,52.5,5.938,0,31,39,46.94,2.41,4.64,0.92,0.991,21,23
4,Sedan,18,32,6.0,3,10.302,6.0,22.8,18.0,5.938,0,29,32,14.29,2.7,4.63,1.12,0.974,19,23
4,Small,18,31,4.0,7,11.509,4.0,15.2,12.0,3.045,0,18,23,36.28,3.31,4.6,1.23,0.992,21,22
1,SUV,17,35,13.5,7,11.094,13.5,51.3,40.5,10.783,0,17,23,22.72,1.82,4.72,1.01,0.976,20,23
4,Small,17,31,4.0,3,11.366,4.0,15.2,12.0,15.242,0,17,23,39.26,3.54,4.68,1.15,0.993,19,21
2,Sedan,17,30,6.0,3,14.233,6.0,22.8,18.0,86.377,0,17,23,33.2,3.19,4.64,0.99,0.991,19,23
3,Small,21,32,5.0,7,12.204,4.0,15.2,11.0,5.938,0,21,23,19.06,0.57,4.68,1.21,0.912,19,22
5,Small,20,34,4.0,7,7.092,4.0,15.2,12.0,24.344,0,34,39,35.1,1.56,4.66,1.24,0.982,19,23
4,Small,18,32,4.0,3,7.796,4.0,15.2,12.0,15.242,0,29,32,20.72,1.42,4.66,0.94,0.967,20,22
4,Sedan,18,35,6.0,3,1.854,6.0,22.8,18.0,86.377,0,18,23,32.16,0.7,4.79,1.21,0.957,19,23
5,SUV,19,34,13.5,3,4.461,13.5,51.3,40.5,5.938,0,29,34,10.73,1.95,4.78,1.08,0.953,21,22
5,Sedan,17,34,6.0,3,12.192,6.0,22.8,18.0,3.045,0,34,39,31.25,2.27,4.61,1.18,0.986,21,23
5,Truck,20,33,17.5,7,11.46,17.5,66.5,52.5,86.377,0,29,33,17.4,0.93,4.64,1.24,0.94,21,22
2,Truck,21,29,17.5,3,8.087,17.5,66.5,52.5,83.097,0,29,39,31.88,3.18,4.71,1.23,0.99,20,21
4,Small,20,35,4.0,3,10.548,4.0,15.2,12.0,57.822,0,29,35,38.09,1.94,4.79,1.09,0.987,21,23
5,Small,18,33,5.0,7,12.942,4.0,15.2,11.0,15.242,0,18,23,37.42,0.99,4.64,0.98,0.973,20,23
3,Small,18,31,4.0,3,5.19,4.0,15.2,12.0,86.377,0,18,23,27.8,0.55,4.6,1.1,0.937,19,22
3,Small,21,31,5.0,3,12.396,4.0,15.2,11.0,83.097,0,21,23,35.5,2.99,4.61,1.24,0.991,19,22
5,Sedan,22,32,6.0,3,6.989,6.0,22.8,18.0,5.938,0,29,32,8.89,2.31,4.79,1.15,0.952,19,22
4,Small,21,32,5.0,3,12.631,4.0,15.2,11.0,83.097,0,32,39,14.73,2.5,4.64,1.19,0.973,19,23
5,SUV,18,33,13.5,7,8.009,13.5,51.3,40.5,24.344,0,33,39,45.87,2.96,4.73,1.18,0.993,20,23
4,Sedan,18,31,6.0,3,10.136,6.0,22.8,18.0,15.242,0,18,23,13.5,1.24,4.68,0.96,0.942,21,22
3,SUV,18,34,13.5,7,12.251,13.5,51.3,40.5,3.045,0,34,39,26.13,2.86,4.78,1.2,0.987,21,21
1,Small,18,30,4.0,7,11.419,4.0,15.2,12.0,5.938,0,30,39,35.28,0.8,4.78,1.19,0.965,21,21
5,Sedan,18,32,6.0,7,8.663,6.0,22.8,18.0,57.822,0,32,39,7.98,2.5,4.73,1.03,0.951,20,21
4,Sedan,20,30,6.0,3,14.278,6.0,22.8,18.0,5.938,0,20,23,22.84,3.43,4.64,1.11,0.987,21,23
3,Sedan,17,32,6.0,7,5.899,6.0,22.8,18.0,3.045,0,29,32,43.35,1.72,4.61,0.97,0.987,20,23
1,Small,19,29,4.0,7,5.502,4.0,15.2,12.0,15.242,0,29,39,24.76,3.22,4.69,1.09,0.988,19,21
5,SUV,22,30,13.5,3,10.601,13.5,51.3,40.5,15.242,0,30,39,29.56,2.38,4.68,1.07,0.986,19,23
1,Sedan,20,31,6.0,3,10.046,6.0,22.8,18.0,57.822,0,31,39,44.56,0.95,4.73,0.92,0.977,19,23
5,Sedan,18,30,6.0,7,12.193,6.0,22.8,18.0,86.377,0,18,23,24.97,1.63,4.67,1.21,0.976,20,21
5,Sedan,20,30,6.0,3,14.575,6.0,22.8,18.0,86.377,0,20,23,43.45,1.76,4.67,0.95,0.987,21,22
3,SUV,20,29,13.5,7,12.335,13.5,51.3,40.5,15.242,0,20,23,8.85,0.7,4.68,1.09,0.851,20,22
5,Sedan,21,30,6.0,3,13.44,6.0,22.8,18.0,57.822,0,30,39,45.93,3.58,4.7,1.24,0.994,21,23
4,Sedan,17,31,6.0,7,8.342,6.0,22.8,18.0,10.783,0,31,39,41.46,2.32,4.64,1.1,0.99,19,22
5,Small,18,30,4.0,3,11.046,4.0,15.2,12.0,3.045,0,30,39,37.59,0.82,4.69,1.02,0.968,21,22
2,Small,19,31,4.0,3,7.31,4.0,15.2,12.0,57.822,0,31,39,7.58,3.28,4.7,1.02,0.961,19,22
4,Small,20,31,5.0,3,12.044,4.0,15.2,11.0,24.344,0,20,23,15.52,3.46,4.77,1.03,0.982,21,23
4,Truck,19,32,17.5,7,11.068,17.5,66.5,52.5,24.344,0,29,32,48.86,0.96,4.64,1.12,0.979,20,23
4,SUV,17,29,13.5,7,2.6,13.5,51.3,40.5,57.822,0,29,39,29.15,1.35,4.8,0.98,0.975,20,22
3,Small,19,33,4.0,7,10.631,4.0,15.2,12.0,83.097,0,29,33,25.22,3.24,4.64,0.96,0.988,20,21
4,Small,18,32,4.0,7,9.758,4.0,15.2,12.0,5.938,0,32,39,27.01,1.63,4.74,0.93,0.978,19,21
4,SUV,19,32,13.5,3,10.545,13.5,51.3,40.5,86.377,0,19,23,44.46,1.31,4.78,1.06,0.983,21,22
1,Sedan,19,30,6.0,7,14.239,6.0,22.8,18.0,83.097,0,30,39,47.13,2.18,4.69,0.97,0.99,20,23
5,Sedan,20,31,6.0,3,8.755,6.0,22.8,18.0,5.938,0,20,23,13.15,0.62,4.77,0.92,0.885,19,21
5,Truck,18,33,17.5,3,9.423,17.5,66.5,52.5,24.344,0,18,23,18.12,1.92,4.66,1.07,0.972,19,23
1,Small,21,32,5.0,7,12.335,4.0,15.2,11.0,15.242,0,32,39,13.11,2.68,4.68,1.02,0.972,20,22
5,Small,18,32,4.0,7,2.029,4.0,15.2,12.0,24.344,0,32,39,16.77,1.09,4.76,1.01,0.947,19,22
5,Sedan,22,29,6.0,3,12.737,6.0,22.8,18.0,57.822,0,29,39,34.9,1.49,4.67,0.96,0.981,21,23
1,Sedan,19,36,6.0,3,5.358,6.0,22.8,18.0,5.938,0,29,36,42.59,1.08,4.72,1.18,0.978,20,23
5,Truck,17,31,17.5,7,10.595,17.5,66.5,52.5,83.097,0,31,39,11.33,2.87,4.62,0.92,0.97,21,21
5,Small,22,35,5.0,7,12.204,4.0,15.2,11.0,15.242,0,29,35,43.24,2.88,4.69,1.12,0.992,21,21
3,Small,19,31,4.0,7,9.774,4.0,15.2,12.0,57.822,0,31,39,31.72,2.25,4.73,1.23,0.986,20,22
2,Sedan,22,31,6.0,7,11.966,6.0,22.8,18.0,57.822,0,31,39,18.39,2.8,4.68,1.25,0.981,19,21
2,Small,21,32,4.0,7,7.481,4.0,15.2,12.0,5.938,0,32,39,31.32,1.23,4.66,0.95,0.974,21,23
2,SUV,19,32,13.5,3,11.248,13.5,51.3,40.5,10.783,0,19,23,7.18,3.42,4.75,1.02,0.96,21,23
5,Small,20,32,4.0,7,11.787,4.0,15.2,12.0,15.242,0,29,32,40.3,1.95,4.72,1.0,0.987,21,22
5,Small,19,34,4.0,7,9.51,4.0,15.2,12.0,57.822,0,34,39,43.94,2.29,4.79,0.93,0.99,20,21
1,Small,21,33,5.0,3,13.77,4.0,15.2,11.0,24.344,0,21,23,31.4,2.23,4.74,0.95,0.986,21,21
1,Small,20,30,4.0,7,9.683,4.0,15.2,12.0,10.783,0,30,39,10.43,3.31,4.66,1.04,0.971,21,21
1,SUV,18,31,13.5,3,12.664,13.5,51.3,40.5,57.822,0,18,23,15.88,0.54,4.63,0.97,0.89,19,21
1,Sedan,21,33,6.0,7,15.065,6.0,22.8,18.0,15.242,0,21,23,37.79,1.48,4.77,1.03,0.982,21,21
2,Truck,19,33,17.5,7,7.032,17.5,66.5,52.5,3.045,0,19,23,37.02,2.17,4.73,1.04,0.988,19,23
4,Small,19,34,4.0,7,3.542,4.0,15.2,12.0,83.097,0,34,39,12.16,1.89,4.7,1.21,0.957,21,23
3,Small,20,30,4.0,7,9.998,4.0,15.2,12.0,83.097,0,30,39,15.18,1.98,4.76,1.04,0.967,21,23
3,Sedan,19,29,6.0,3,13.936,6.0,22.8,18.0,57.822,0,19,23,44.34,2.42,4.74,1.22,0.991,21,21
5,SUV,17,30,13.5,3,12.36,13.5,51.3,40.5,57.822,0,17,23,43.15,0.66,4.61,1.24,0.965,21,22
3,Truck,19,29,17.5,7,5.992,17.5,66.5,52.5,24.344,0,19,23,19.58,2.94,4.63,0.95,0.983,19,22
3,Truck,19,33,17.5,3,11.664,17.5,66.5,52.5,15.242,0,33,39,30.18,2.7,4.7,1.04,0.988,21,21
1,Small,18,33,4.0,3,7.096,4.0,15.2,12.0,3.045,0,29,33,32.37,1.24,4.65,1.18,0.975,19,22
1,Sedan,20,30,6.0,3,11.836,6.0,22.8,18.0,10.783,0,20,23,16.46,2.03,4.74,0.91,0.971,19,21
5,Sedan,20,33,6.0,7,12.087,6.0,22.8,18.0,86.377,0,20,23,12.88,2.11,4.62,0.94,0.964,19,23
5,Truck,20,30,17.5,7,3.797,17.5,66.5,52.5,83.097,0,20,23,24.42,2.86,4.74,1.02,0.986,19,21
1,Small,17,32,4.0,7,10.221,4.0,15.2,12.0,86.377,0,32,39,13.7,3.59,4.72,1.12,0.98,19,21
5,Small,20,32,4.0,3,8.35,4.0,15.2,12.0,3.045,0,32,39,41.09,0.67,4.69,0.92,0.964,21,23
3,Truck,19,31,17.5,3,9.16,17.5,66.5,52.5,15.242,0,31,39,17.2,0.71,4.63,1.13,0.921,21,23
5,Small,21,33,4.0,3,11.775,4.0,15.2,12.0,86.377,0,21,23,13.63,2.64,4.71,1.25,0.973,20,22
3,SUV,17,30,13.5,3,13.729,13.5,51.3,40.5,3.045,0,30,39,25.45,1.35,4.77,1.08,0.971,19,21
2,Small,16,33,4.0,7,7.683,4.0,15.2,12.0,86.377,0,33,39,12.06,2.62,4.76,1.08,0.969,21,23
1,Sedan,19,30,7.0,3,15.308,6.0,22.8,17.0,3.045,0,19,23,11.4,1.38,4.79,1.13,0.938,21,21
3,Small,22,31,4.0,7,10.65,4.0,15.2,12.0,86.377,0,31,39,31.2,3.28,4.6,1.16,0.99,19,21
3,Sedan,18,30,6.0,7,7.922,6.0,22.8,18.0,3.045,0,18,23,33.99,1.56,4.68,1.02,0.981,19,22
1,Sedan,21,35,6.0,3,7.925,6.0,22.8,18.0,5.938,0,35,39,33.71,3.35,4.61,1.09,0.991,19,23
1,Sedan,16,30,6.0,7,5.613,6.0,22.8,18.0,3.045,0,30,39,30.12,2.99,4.7,1.17,0.989,20,22
5,SUV,18,30,13.5,7,10.447,13.5,51.3,40.5,3.045,0,30,39,7.05,2.8,4.79,1.09,0.951,21,23
4,Sedan,17,34,6.0,3,5.944,6.0,22.8,18.0,86.377,0,17,23,49.86,3.36,4.69,1.17,0.994,21,21
4,Small,19,30,4.0,7,11.268,4.0,15.2,12.0,15.242,0,19,23,44.61,2.1,4.61,1.1,0.989,20,21
3,Sedan,17,31,6.0,7,13.185,6.0,22.8,18.0,15.242,0,17,23,28.84,0.63,4.71,1.03,0.946,20,22
1,SUV,19,29,13.5,7,10.648,13.5,51.3,40.5,86.377,0,19,23,44.76,0.85,4.76,0.93,0.974,19,22
4,Sedan,20,30,6.0,7,5.503,6.0,22.8,18.0,83.097,0,30,39,39.59,2.89,4.69,0.95,0.991,19,22
4,SUV,19,35,13.5,3,8.44,13.5,51.3,40.5,86.377,0,35,39,26.09,3.12,4.76,1.22,0.988,20,22
5,Small,19,32,4.0,7,5.669,4.0,15.2,12.0,5.938,0,19,23,19.89,3.47,4.67,1.02,0.986,20,22
5,Small,21,31,4.0,3,11.812,4.0,15.2,12.0,3.045,0,21,23,30.31,2.02,4.78,1.03,0.984,20,23
3,Small,20,32,4.0,3,9.264,4.0,15.2,12.0,83.097,0,20,23,21.56,1.82,4.75,1.17,0.975,21,21
3,Small,21,30,4.0,7,7.825,4.0,15.2,12.0,83.097,0,21,23,20.77,0.96,4.65,1.19,0.951,20,23
2,Small,17,33,5.0,3,13.567,4.0,15.2,11.0,15.242,0,29,33,49.29,0.53,4.73,0.94,0.962,21,23
1,Small,18,32,4.0,7,10.696,4.0,15.2,12.0,15.242,0,18,23,48.28,1.65,4.7,1.06,0.988,19,22
3,Sedan,21,32,6.0,3,11.538,6.0,22.8,18.0,15.242,0,29,32,28.36,3.38,4.76,1.07,0.99,20,22
3,SUV,18,29,13.5,3,11.609,13.5,51.3,40.5,3.045,0,29,39,20.33,2.88,4.75,1.18,0.983,20,23
5,Sedan,17,30,6.0,3,7.719,6.0,22.8,18.0,83.097,0,17,23,28.92,1.06,4.79,0.98,0.968,20,21
4,Sedan,19,31,6.0,7,7.669,6.0,22.8,18.0,86.377,0,31,39,46.7,2.2,4.74,0.93,0.99,20,21
5,Truck,19,31,17.5,7,5.37,17.5,66.5,52.5,10.783,0,31,39,17.07,3.15,4.73,1.16,0.982,21,23
2,SUV,17,30,13.5,3,13.718,13.5,51.3,40.5,57.822,0,17,23,46.2,1.22,4.63,1.22,0.982,21,21
4,Truck,21,32,17.5,7,5.936,17.5,66.5,52.5,15.242,0,29,32,10.86,1.88,4.62,1.19,0.952,21,21
2,Small,18,32,4.0,7,5.445,4.0,15.2,12.0,86.377,0,29,32,10.08,2.61,4.66,0.95,0.963,20,21
3,Small,19,30,5.0,7,13.4,4.0,15.2,11.0,5.938,0,30,39,41.26,1.18,4.62,0.95,0.98,20,23
4,SUV,22,33,13.5,7,9.343,13.5,51.3,40.5,3.045,0,33,39,17.63,1.25,4.72,1.21,0.956,20,22
2,Small,19,30,4.0,3,10.657,4.0,15.2,12.0,10.783,0,30,39,49.17,0.56,4.61,1.09,0.964,20,21
2,Small,18,30,4.0,7,8.052,4.0,15.2,12.0,15.242,0,30,39,19.01,1.69,4.72,1.18,0.969,19,21
4,Small,20,31,6.0,7,15.267,4.0,15.2,10.0,5.938,0,20,23,40.91,2.83,4.69,0.99,0.991,19,23
1,Truck,19,31,17.5,7,9.891,17.5,66.5,52.5,3.045,0,31,39,45.17,2.38,4.7,1.19,0.991,20,21
2,Small,21,33,4.0,7,4.817,4.0,15.2,12.0,57.822,0,29,33,12.38,3.47,4.75,1.09,0.977,20,22
4,Small,19,30,5.0,7,14.39,4.0,15.2,11.0,57.822,0,19,23,46.62,0.6,4.71,1.08,0.965,20,23
