NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,16,30,7.0,7,17.563,4.0,15.2,9.0,57.822,0,30,39,16.53,1.48,4.66,0.9,0.96,19,22
4,Small,19,35,4.0,3,8.556,4.0,15.2,12.0,3.045,0,19,23,7.73,2.28,4.75,1.11,0.945,21,23
5,Sedan,21,30,6.0,7,4.263,6.0,22.8,18.0,3.045,0,30,39,11.9,1.65,4.74,1.15,0.95,21,21
2,Small,18,32,4.0,3,9.473,4.0,15.2,12.0,86.377,0,18,23,34.62,2.51,4.74,1.25,0.989,19,22
5,Sedan,17,33,6.0,3,9.076,6.0,22.8,18.0,24.344,0,33,39,35.28,1.37,4.79,0.96,0.98,21,23
1,Sedan,18,30,6.0,7,8.977,6.0,22.8,18.0,3.045,0,18,23,49.11,2.36,4.6,0.99,0.991,19,23
2,Small,18,32,5.0,3,12.342,4.0,15.2,11.0,5.938,0,32,39,28.05,1.28,4.62,1.0,0.973,19,22
5,Sedan,19,31,6.0,3,3.744,6.0,22.8,18.0,86.377,0,31,39,18.99,2.86,4.67,1.1,0.982,19,21
5,Small,19,33,4.0,3,6.046,4.0,15.2,12.0,57.822,0,19,23,26.99,1.47,4.75,0.91,0.975,19,23
2,Sedan,20,30,6.0,7,8.556,6.0,22.8,18.0,15.242,0,30,39,48.29,2.41,4.69,1.14,0.991,20,21
3,Sedan,21,32,6.0,3,7.429,6.0,22.8,18.0,24.344,0,21,23,10.73,3.55,4.74,1.24,0.974,20,21
4,Truck,17,30,17.5,3,4.233,17.5,66.5,52.5,86.377,0,17,23,14.72,1.38,4.73,1.0,0.952,19,22
1,SUV,21,31,13.5,7,5.607,13.5,51.3,40.5,3.045,0,31,39,37.79,3.22,4.63,1.05,0.992,21,22
5,Small,16,32,4.0,7,6.952,4.0,15.2,12.0,3.045,0,16,23,36.43,0.64,4.6,1.09,0.958,19,22
1,Sedan,16,31,6.0,3,9.175,6.0,22.8,18.0,57.822,0,16,23,49.41,0.7,4.66,1.19,0.972,20,22
5,Small,19,30,6.0,7,15.924,4.0,15.2,10.0,86.377,0,30,39,39.46,3.58,4.78,0.95,0.993,20,23
3,Small,19,31,4.0,3,9.075,4.0,15.2,12.0,57.822,0,31,39,11.83,1.95,4.67,0.99,0.958,19,21
2,Small,18,33,4.0,7,7.736,4.0,15.2,12.0,5.938,0,29,33,44.51,3.38,4.78,1.12,0.993,21,21
3,SUV,18,31,13.5,3,9.003,13.5,51.3,40.5,10.783,0,31,39,45.83,1.15,4.7,1.05,0.981,19,22
3,Sedan,20,32,6.0,3,6.252,6.0,22.8,18.0,57.822,0,32,39,32.33,3.59,4.68,0.98,0.991,19,22
2,Small,21,31,4.0,3,7.187,4.0,15.2,12.0,10.783,0,31,39,42.17,1.57,4.79,1.19,0.985,19,23
5,Small,21,34,5.0,7,11.913,4.0,15.2,11.0,3.045,0,21,23,29.17,0.81,4.7,1.24,0.959,21,22
2,SUV,20,33,13.5,7,8.065,13.5,51.3,40.5,86.377,0,33,39,30.28,1.85,4.66,1.01,0.982,20,22
4,SUV,23,31,13.5,3,11.4,13.5,51.3,40.5,5.938,0,31,39,43.98,1.57,4.8,1.23,0.986,21,21
5,Sedan,18,32,6.0,7,6.525,6.0,22.8,18.0,15.242,0,32,39,25.53,1.61,4.66,1.22,0.976,19,23
3,SUV,17,33,13.5,3,11.964,13.5,51.3,40.5,3.045,0,33,39,8.77,2.01,4.62,0.97,0.945,19,21
2,Sedan,19,30,6.0,3,14.646,6.0,22.8,18.0,86.377,0,30,39,27.13,1.1,4.7,1.22,0.967,19,22
2,Small,19,34,4.0,7,9.192,4.0,15.2,12.0,86.377,0,34,39,29.9,1.93,4.65,1.01,0.983,20,21
2,SUV,21,30,13.5,7,18.49,13.5,51.3,40.5,10.783,0,21,23,9.08,1.66,4.8,1.08,0.936,21,23
3,Small,22,30,5.0,3,14.153,4.0,15.2,11.0,10.783,0,30,39,27.65,2.41,4.61,1.21,0.985,19,22
4,SUV,22,30,13.5,7,10.253,13.5,51.3,40.5,3.045,0,30,39,23.14,3.08,4.64,1.23,0.986,20,23
3,Small,22,30,5.0,7,13.731,4.0,15.2,11.0,57.822,0,30,39,41.75,2.68,4.72,1.19,0.991,20,22
5,Sedan,18,31,6.0,3,7.712,6.0,22.8,18.0,86.377,0,18,23,40.86,0.7,4.65,1.01,0.966,19,21
5,Sedan,20,30,6.0,7,13.986,6.0,22.8,18.0,24.344,0,20,23,21.99,3.16,4.7,1.25,0.986,19,22
1,Sedan,18,32,6.0,7,3.771,6.0,22.8,18.0,86.377,0,29,32,34.29,1.38,4.67,1.1,0.979,20,21
1,Sedan,16,30,6.0,7,12.928,6.0,22.8,18.0,3.045,0,30,39,14.44,3.4,4.77,0.93,0.98,20,22
4,Sedan,19,30,6.0,3,7.821,6.0,22.8,18.0,3.045,0,30,39,33.4,1.27,4.61,1.03,0.977,21,21
1,Small,18,30,4.0,7,10.348,4.0,15.2,12.0,86.377,0,18,23,47.24,2.37,4.65,1.2,0.991,19,23
1,SUV,20,30,13.5,3,6.588,13.5,51.3,40.5,24.344,0,30,39,43.79,3.52,4.8,1.24,0.994,21,21
1,SUV,16,32,13.5,7,5.324,13.5,51.3,40.5,24.344,0,16,23,43.46,2.17,4.63,1.12,0.989,21,23
1,Small,21,32,5.0,3,14.123,4.0,15.2,11.0,3.045,0,29,32,7.46,2.42,4.64,1.11,0.946,20,23
1,SUV,21,33,13.5,3,5.552,13.5,51.3,40.5,10.783,0,29,33,30.05,1.26,4.61,1.24,0.974,21,22
5,Small,19,30,4.0,7,11.297,4.0,15.2,12.0,15.242,0,30,39,9.01,1.66,4.79,1.24,0.935,21,22
1,Sedan,18,29,6.0,3,6.511,6.0,22.8,18.0,5.938,0,18,23,31.34,3.0,4.63,0.92,0.989,19,23
2,Sedan,23,32,6.0,7,11.758,6.0,22.8,18.0,3.045,0,29,32,44.45,1.29,4.71,1.23,0.983,21,21
5,Small,18,32,4.0,3,6.16,4.0,15.2,12.0,10.783,0,32,39,25.28,1.29,4.65,0.92,0.97,20,21
5,Small,19,30,4.0,7,7.726,4.0,15.2,12.0,15.242,0,19,23,28.51,0.98,4.67,0.95,0.965,21,23
2,Small,18,32,4.0,3,6.137,4.0,15.2,12.0,3.045,0,29,32,21.76,1.45,4.67,0.92,0.969,19,22
3,SUV,21,31,13.5,7,12.808,13.5,51.3,40.5,15.242,0,21,23,31.72,2.25,4.78,0.94,0.986,21,21
4,SUV,23,31,13.5,3,6.544,13.5,51.3,40.5,86.377,0,31,39,43.73,1.83,4.6,0.91,0.988,19,22
3,Sedan,17,31,6.0,7,13.457,6.0,22.8,18.0,86.377,0,17,23,27.22,1.8,4.79,1.11,0.98,19,23
1,Sedan,16,31,6.0,7,11.011,6.0,22.8,18.0,10.783,0,16,23,12.65,2.17,4.77,1.15,0.964,19,23
3,SUV,20,32,13.5,3,12.761,13.5,51.3,40.5,86.377,0,20,23,16.51,1.94,4.71,0.96,0.969,21,23
5,SUV,19,33,13.5,7,7.911,13.5,51.3,40.5,5.938,0,19,23,20.68,2.98,4.63,1.01,0.984,20,23
5,Truck,19,30,17.5,3,17.374,17.5,66.5,52.5,5.938,0,30,39,22.34,2.82,4.71,1.16,0.984,19,22
3,Sedan,23,32,6.0,3,8.161,6.0,22.8,18.0,10.783,0,32,39,43.34,2.66,4.64,1.22,0.991,21,21
5,SUV,21,32,13.5,3,11.892,13.5,51.3,40.5,3.045,0,29,32,21.02,1.4,4.61,1.13,0.967,19,22
1,Small,23,30,4.0,7,9.802,4.0,15.2,12.0,86.377,0,30,39,9.06,2.55,4.66,1.01,0.958,20,23
4,Small,20,33,4.0,7,10.604,4.0,15.2,12.0,86.377,0,20,23,23.9,1.26,4.61,0.93,0.967,20,23
1,Small,19,32,4.0,3,9.197,4.0,15.2,12.0,24.344,0,29,32,14.47,2.15,4.6,0.94,0.968,19,22
2,Small,22,32,4.0,3,8.895,4.0,15.2,12.0,83.097,0,32,39,41.73,3.03,4.73,1.14,0.992,21,22
2,Truck,18,31,17.5,3,9.463,17.5,66.5,52.5,15.242,0,18,23,11.62,1.6,4.61,0.95,0.948,21,23
1,SUV,17,33,13.5,7,9.324,13.5,51.3,40.5,83.097,0,33,39,7.91,1.05,4.63,1.05,0.887,21,22
5,Small,21,31,4.0,3,9.873,4.0,15.2,12.0,83.097,0,31,39,32.3,1.47,4.67,0.97,0.979,20,23
4,SUV,18,33,13.5,3,16.345,13.5,51.3,40.5,3.045,0,33,39,27.52,1.4,4.71,1.22,0.974,21,22
5,Small,17,30,4.0,7,9.774,4.0,15.2,12.0,15.242,0,17,23,38.12,2.67,4.62,0.96,0.99,21,22
5,Small,17,31,5.0,3,12.173,4.0,15.2,11.0,57.822,0,31,39,38.77,3.32,4.61,1.17,0.992,19,23
3,Small,19,31,4.0,7,11.725,4.0,15.2,12.0,10.783,0,31,39,36.44,0.99,4.64,1.19,0.973,19,22
2,Truck,21,33,17.5,7,10.203,17.5,66.5,52.5,5.938,0,33,39,37.79,0.99,4.78,0.97,0.974,19,22
4,Small,20,32,4.0,3,6.13,4.0,15.2,12.0,83.097,0,32,39,11.24,2.12,4.62,1.1,0.959,20,21
5,Sedan,19,30,6.0,7,8.262,6.0,22.8,18.0,10.783,0,30,39,31.67,1.14,4.66,1.04,0.973,19,23
1,Sedan,18,31,6.0,3,12.518,6.0,22.8,18.0,10.783,0,31,39,45.63,2.68,4.76,1.1,0.992,19,22
3,SUV,19,32,13.5,7,1.129,13.5,51.3,40.5,57.822,0,29,32,17.5,2.91,4.77,1.07,0.981,19,21
4,Small,24,30,5.0,3,13.174,4.0,15.2,11.0,86.377,0,30,39,24.63,2.35,4.65,1.25,0.983,21,23
1,Truck,19,32,17.5,3,1.488,17.5,66.5,52.5,15.242,0,19,23,8.32,2.8,4.74,0.94,0.958,21,21
4,Small,17,30,4.0,7,10.774,4.0,15.2,12.0,24.344,0,30,39,49.72,3.58,4.65,1.22,0.994,20,22
4,Small,19,30,4.0,3,7.548,4.0,15.2,12.0,10.783,0,30,39,22.28,1.73,4.6,0.92,0.974,21,23
2,Truck,18,30,17.5,7,12.505,17.5,66.5,52.5,5.938,0,18,23,29.81,1.61,4.66,1.16,0.979,19,22
4,Sedan,20,35,6.0,3,7.951,6.0,22.8,18.0,57.822,0,35,39,24.86,3.12,4.62,0.93,0.987,19,21
4,Small,16,34,4.0,3,11.33,4.0,15.2,12.0,5.938,0,34,39,24.19,1.91,4.8,1.17,0.979,20,23
2,Sedan,18,30,6.0,7,4.824,6.0,22.8,18.0,10.783,0,30,39,35.82,1.85,4.75,0.99,0.985,19,23
5,Sedan,17,30,6.0,3,9.852,6.0,22.8,18.0,86.377,0,17,23,33.43,0.9,4.74,1.09,0.967,20,21
5,SUV,19,32,13.5,3,10.052,13.5,51.3,40.5,83.097,0,29,32,47.35,1.7,4.71,1.1,0.988,19,23
5,Small,22,34,5.0,3,12.28,4.0,15.2,11.0,24.344,0,34,39,24.78,3.07,4.8,1.08,0.987,21,23
1,Small,20,30,4.0,7,9.14,4.0,15.2,12.0,10.783,0,20,23,47.42,3.0,4.7,1.03,0.993,19,21
5,Small,18,31,4.0,7,10.918,4.0,15.2,12.0,24.344,0,31,39,31.69,1.14,4.72,1.09,0.973,21,22
1,Sedan,18,30,6.0,3,13.773,6.0,22.8,18.0,57.822,0,18,23,14.27,2.49,4.74,1.19,0.972,19,22
1,Sedan,19,34,7.0,3,16.693,6.0,22.8,17.0,3.045,0,34,39,19.12,1.54,4.68,0.98,0.967,20,22
1,Small,19,29,4.0,7,9.368,4.0,15.2,12.0,10.783,0,29,39,20.36,2.56,4.75,0.97,0.981,20,23
4,Sedan,20,34,8.0,3,18.907,6.0,22.8,16.0,83.097,0,20,23,19.07,1.44,4.72,1.03,0.964,20,23
1,Small,23,30,4.0,7,5.865,4.0,15.2,12.0,3.045,0,30,39,7.81,1.41,4.75,1.23,0.913,21,21
2,Truck,18,32,17.5,3,9.882,17.5,66.5,52.5,83.097,0,32,39,27.76,1.9,4.6,1.17,0.981,21,22
3,Small,18,30,4.0,3,11.205,4.0,15.2,12.0,10.783,0,30,39,34.27,1.13,4.66,0.94,0.975,21,23
2,Small,18,30,4.0,7,8.891,4.0,15.2,12.0,57.822,0,30,39,30.78,2.82,4.76,1.23,0.989,20,23
2,Sedan,22,29,6.0,7,10.839,6.0,22.8,18.0,5.938,0,29,39,37.4,1.5,4.76,1.13,0.982,20,22
4,Small,20,31,4.0,7,7.888,4.0,15.2,12.0,86.377,0,31,39,27.52,2.29,4.77,1.13,0.984,21,22
4,Truck,17,30,17.5,7,10.27,17.5,66.5,52.5,15.242,0,17,23,11.19,0.77,4.6,1.03,0.89,19,23
3,Sedan,23,29,6.0,7,7.901,6.0,22.8,18.0,83.097,0,29,39,45.49,2.41,4.7,1.09,0.991,20,22
3,SUV,22,29,13.5,7,12.606,13.5,51.3,40.5,15.242,0,29,39,23.05,2.38,4.62,1.06,0.982,20,21
3,SUV,21,29,13.5,3,10.572,13.5,51.3,40.5,57.822,0,21,23,26.08,1.54,4.67,0.95,0.975,21,21
1,SUV,20,33,13.5,3,6.958,13.5,51.3,40.5,5.938,0,29,33,20.11,2.96,4.6,1.21,0.983,21,23
3,Small,20,32,4.0,3,8.904,4.0,15.2,12.0,5.938,0,32,39,18.04,0.81,4.68,0.9,0.934,21,21
2,Small,21,31,4.0,7,10.126,4.0,15.2,12.0,10.783,0,21,23,45.42,1.59,4.77,1.18,0.986,21,23
1,Sedan,22,34,6.0,7,14.218,6.0,22.8,18.0,10.783,0,34,39,6.91,2.57,4.69,1.09,0.945,19,21
5,Small,20,32,7.0,7,17.407,4.0,15.2,9.0,83.097,0,20,23,17.17,3.53,4.75,1.03,0.984,21,21
1,SUV,20,33,13.5,3,3.752,13.5,51.3,40.5,57.822,0,33,39,27.4,1.16,4.69,0.98,0.969,19,21
5,SUV,19,32,13.5,3,9.307,13.5,51.3,40.5,24.344,0,29,32,22.87,1.68,4.65,1.11,0.974,19,22
1,Small,18,31,4.0,7,11.006,4.0,15.2,12.0,10.783,0,18,23,12.84,1.3,4.75,1.2,0.942,21,22
4,Small,22,35,5.0,7,12.578,4.0,15.2,11.0,83.097,0,35,39,46.94,1.11,4.71,1.15,0.981,19,22
1,Small,17,31,4.0,7,9.813,4.0,15.2,12.0,86.377,0,31,39,36.99,2.91,4.6,1.15,0.991,21,21
5,SUV,22,33,13.5,3,7.082,13.5,51.3,40.5,83.097,0,33,39,9.84,2.95,4.76,1.04,0.966,19,23
2,Small,18,32,4.0,7,8.463,4.0,15.2,12.0,3.045,0,32,39,13.46,0.59,4.69,1.2,0.882,21,21
3,SUV,16,29,13.5,7,11.873,13.5,51.3,40.5,83.097,0,16,23,48.47,3.3,4.62,0.97,0.994,20,22
1,Small,17,34,4.0,3,11.534,4.0,15.2,12.0,57.822,0,29,34,13.84,2.29,4.62,1.11,0.969,19,22
5,Small,21,31,4.0,3,5.559,4.0,15.2,12.0,86.377,0,31,39,14.93,1.56,4.75,1.08,0.958,19,21
3,Small,19,32,4.0,7,11.131,4.0,15.2,12.0,24.344,0,32,39,21.27,1.7,4.77,1.18,0.973,21,23
5,Small,20,30,4.0,3,6.456,4.0,15.2,12.0,10.783,0,30,39,29.89,0.7,4.7,1.02,0.953,21,23
4,SUV,19,29,13.5,7,6.531,13.5,51.3,40.5,86.377,0,29,39,31.71,3.27,4.71,0.92,0.99,21,21
2,Sedan,18,33,6.0,3,4.375,6.0,22.8,18.0,3.045,0,33,39,24.07,2.45,4.65,1.16,0.983,20,22
5,Sedan,19,32,6.0,7,7.691,6.0,22.8,18.0,57.822,0,29,32,28.85,1.08,4.77,1.0,0.968,19,21
2,Truck,21,36,17.5,7,7.469,17.5,66.5,52.5,3.045,0,36,39,45.03,1.51,4.63,1.02,0.985,20,23
1,SUV,22,33,13.5,7,10.046,13.5,51.3,40.5,83.097,0,29,33,9.39,1.17,4.63,1.2,0.913,21,22
5,Small,17,33,4.0,7,9.946,4.0,15.2,12.0,10.783,0,33,39,19.01,2.88,4.67,0.99,0.982,20,22
1,SUV,17,31,13.5,3,12.346,13.5,51.3,40.5,10.783,0,17,23,44.33,1.03,4.66,1.23,0.978,20,21
2,Small,22,33,4.0,7,7.679,4.0,15.2,12.0,10.783,0,33,39,19.41,2.28,4.63,0.94,0.978,21,21
2,Small,20,33,4.0,3,9.343,4.0,15.2,12.0,15.242,0,33,39,12.54,2.91,4.65,0.92,0.973,20,21
1,Small,18,32,4.0,3,4.721,4.0,15.2,12.0,3.045,0,32,39,44.26,0.82,4.7,1.24,0.973,20,22
2,Sedan,20,32,6.0,7,8.154,6.0,22.8,18.0,10.783,0,29,32,43.34,3.05,4.63,1.15,0.992,20,22
3,Truck,21,29,17.5,3,13.829,17.5,66.5,52.5,57.822,0,21,23,11.72,2.53,4.65,0.99,0.967,21,21
2,Sedan,22,31,6.0,7,13.647,6.0,22.8,18.0,15.242,0,31,39,28.55,2.82,4.76,1.06,0.988,20,23
4,Small,18,33,4.0,7,3.727,4.0,15.2,12.0,10.783,0,33,39,48.84,2.34,4.79,1.24,0.991,20,23
3,SUV,21,33,13.5,3,3.745,13.5,51.3,40.5,5.938,0,21,23,31.92,3.24,4.77,0.96,0.99,21,21
5,Sedan,19,31,7.0,3,15.728,6.0,22.8,17.0,3.045,0,19,23,21.76,2.79,4.8,1.04,0.984,21,21
1,SUV,19,31,13.5,3,6.816,13.5,51.3,40.5,86.377,0,31,39,36.53,0.79,4.62,1.02,0.966,21,22
1,Small,18,31,5.0,3,13.136,4.0,15.2,11.0,15.242,0,18,23,23.63,2.85,4.7,0.93,0.985,21,23
3,Small,18,35,4.0,3,9.599,4.0,15.2,12.0,5.938,0,29,35,12.87,3.21,4.77,1.02,0.976,20,22
2,SUV,18,33,13.5,3,9.191,13.5,51.3,40.5,5.938,0,29,33,18.56,3.11,4.78,0.91,0.983,21,22
5,Small,20,30,5.0,3,12.369,4.0,15.2,11.0,57.822,0,20,23,42.32,1.96,4.68,1.01,0.988,21,21
2,Sedan,19,30,6.0,3,8.172,6.0,22.8,18.0,57.822,0,30,39,32.72,1.87,4.69,1.06,0.984,20,22
4,Small,16,31,4.0,7,8.037,4.0,15.2,12.0,86.377,0,16,23,26.15,3.35,4.78,0.95,0.989,21,23
1,Sedan,19,29,6.0,3,9.593,6.0,22.8,18.0,5.938,0,29,39,19.21,3.45,4.64,1.21,0.985,20,21
4,Small,20,33,4.0,3,9.088,4.0,15.2,12.0,15.242,0,20,23,47.34,1.07,4.61,1.09,0.98,19,22
1,SUV,21,31,13.5,7,6.925,13.5,51.3,40.5,24.344,0,21,23,43.34,1.43,4.7,1.11,0.984,21,23
5,Truck,19,35,17.5,3,12.639,17.5,66.5,52.5,83.097,0,19,23,12.5,1.41,4.62,0.97,0.945,20,23
5,Sedan,20,32,8.0,3,17.546,6.0,22.8,16.0,3.045,0,29,32,39.93,0.83,4.73,1.21,0.97,20,21
1,Small,20,32,5.0,7,12.245,4.0,15.2,11.0,24.344,0,29,32,49.23,2.49,4.61,0.96,0.992,19,23
4,Sedan,17,32,6.0,3,10.929,6.0,22.8,18.0,86.377,0,32,39,39.72,3.07,4.65,1.15,0.992,21,22
