NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
4,SUV,20,31,13.5,7,10.7,13.5,51.3,40.5,57.822,0,31,39,38.22,1.83,4.67,0.97,0.986,19,23
3,Sedan,20,29,6.0,3,13.918,6.0,22.8,18.0,57.822,0,20,23,24.74,1.51,4.8,1.2,0.974,21,21
1,Sedan,17,29,6.0,3,3.936,6.0,22.8,18.0,15.242,0,29,39,45.62,2.68,4.73,1.24,0.992,19,23
4,Sedan,21,32,6.0,7,5.268,6.0,22.8,18.0,15.242,0,21,23,23.35,2.52,4.66,1.25,0.983,19,21
4,Small,19,29,6.0,7,16.644,4.0,15.2,10.0,57.822,0,19,23,44.09,2.49,4.67,1.16,0.991,19,21
5,Sedan,20,33,6.0,7,4.139,6.0,22.8,18.0,15.242,0,33,39,41.28,2.29,4.69,0.93,0.989,21,23
2,Truck,21,32,17.5,7,9.19,17.5,66.5,52.5,83.097,0,21,23,8.13,1.09,4.74,0.96,0.893,19,23
4,Sedan,17,29,6.0,7,9.471,6.0,22.8,18.0,10.783,0,29,39,11.88,0.58,4.75,1.21,0.865,19,21
1,Truck,20,31,17.5,7,4.683,17.5,66.5,52.5,86.377,0,20,23,44.02,2.98,4.69,1.11,0.992,21,21
2,Small,17,32,4.0,7,11.562,4.0,15.2,12.0,15.242,0,17,23,41.41,3.08,4.64,1.25,0.992,20,23
5,Small,21,31,4.0,7,8.528,4.0,15.2,12.0,57.822,0,31,39,18.58,0.77,4.66,1.1,0.932,19,22
2,Small,19,29,5.0,3,13.35,4.0,15.2,11.0,86.377,0,19,23,22.77,3.58,4.77,1.16,0.988,19,21
3,Truck,18,30,17.5,3,7.511,17.5,66.5,52.5,15.242,0,18,23,17.84,0.85,4.64,0.98,0.936,20,21
3,Small,20,33,4.0,7,9.631,4.0,15.2,12.0,5.938,0,33,39,49.85,1.67,4.63,1.05,0.988,19,21
1,Truck,17,32,17.5,7,8.493,17.5,66.5,52.5,10.783,0,29,32,27.9,2.36,4.77,0.97,0.985,20,23
1,Sedan,19,35,6.0,3,4.106,6.0,22.8,18.0,3.045,0,35,39,47.43,1.72,4.76,1.05,0.988,19,22
1,Sedan,18,31,6.0,3,9.104,6.0,22.8,18.0,83.097,0,31,39,44.03,0.74,4.72,1.21,0.97,19,23
4,Small,21,33,6.0,3,15.229,4.0,15.2,10.0,3.045,0,29,33,45.18,3.05,4.73,1.22,0.993,19,21
2,Small,19,33,4.0,7,10.189,4.0,15.2,12.0,83.097,0,19,23,18.34,2.33,4.73,1.02,0.977,21,21
4,Small,17,31,4.0,3,2.852,4.0,15.2,12.0,15.242,0,31,39,20.28,1.9,4.76,1.23,0.974,20,23
3,Small,20,30,6.0,3,14.97,4.0,15.2,10.0,24.344,0,20,23,40.9,3.4,4.71,1.19,0.993,19,23
5,Sedan,18,30,6.0,3,5.926,6.0,22.8,18.0,5.938,0,30,39,10.05,0.93,4.8,1.1,0.899,21,23
3,Small,19,31,4.0,3,8.926,4.0,15.2,12.0,57.822,0,19,23,16.14,2.54,4.72,0.92,0.976,19,22
5,Small,20,35,7.0,3,18.872,4.0,15.2,9.0,5.938,0,35,39,39.21,0.56,4.78,1.08,0.955,20,23
1,SUV,19,30,13.5,3,12.956,13.5,51.3,40.5,83.097,0,19,23,26.76,3.15,4.71,1.09,0.988,19,21
1,Small,21,30,4.0,3,4.925,4.0,15.2,12.0,3.045,0,21,23,17.8,3.04,4.7,0.96,0.982,20,21
3,Small,18,30,6.0,3,16.014,4.0,15.2,10.0,5.938,0,30,39,16.3,1.78,4.79,1.18,0.966,19,23
2,Sedan,20,32,6.0,3,9.344,6.0,22.8,18.0,57.822,0,29,32,44.33,2.39,4.78,1.07,0.991,21,22
2,Sedan,19,30,6.0,7,7.343,6.0,22.8,18.0,86.377,0,30,39,48.37,2.69,4.62,0.97,0.992,20,22
1,Small,20,31,4.0,3,8.883,4.0,15.2,12.0,57.822,0,31,39,21.69,3.19,4.71,1.16,0.986,21,21
5,Sedan,20,29,6.0,7,4.401,6.0,22.8,18.0,10.783,0,29,39,28.17,2.76,4.66,0.98,0.987,20,22
3,Small,17,33,4.0,3,9.451,4.0,15.2,12.0,86.377,0,33,39,20.28,2.0,4.67,1.12,0.976,21,22
1,Small,22,29,4.0,3,6.552,4.0,15.2,12.0,86.377,0,29,39,44.35,2.49,4.67,1.24,0.991,20,23
1,Small,18,32,5.0,7,12.096,4.0,15.2,11.0,15.242,0,32,39,27.16,0.97,4.75,1.05,0.963,20,23
4,Truck,19,30,17.5,7,7.115,17.5,66.5,52.5,15.242,0,19,23,49.36,1.47,4.62,0.93,0.986,21,21
2,Small,19,35,4.0,3,7.773,4.0,15.2,12.0,15.242,0,19,23,27.93,0.83,4.75,0.92,0.958,21,22
3,SUV,22,32,13.5,7,14.689,13.5,51.3,40.5,10.783,0,29,32,44.29,2.36,4.64,1.02,0.99,21,22
3,Sedan,21,31,7.0,7,17.131,6.0,22.8,17.0,24.344,0,31,39,41.38,1.25,4.69,1.11,0.981,21,23
2,Sedan,20,32,6.0,7,4.892,6.0,22.8,18.0,24.344,0,32,39,45.03,0.55,4.71,1.17,0.96,20,21
5,Small,19,32,4.0,3,4.268,4.0,15.2,12.0,86.377,0,29,32,15.99,1.37,4.69,0.98,0.955,19,22
5,Small,20,36,4.0,3,6.504,4.0,15.2,12.0,86.377,0,29,36,35.1,1.43,4.7,1.09,0.98,20,22
5,Small,23,32,4.0,3,9.911,4.0,15.2,12.0,83.097,0,29,32,8.82,3.59,4.77,0.99,0.969,21,22
1,Sedan,22,34,6.0,7,13.269,6.0,22.8,18.0,86.377,0,29,34,12.87,0.5,4.72,1.19,0.856,19,21
2,Truck,17,32,17.5,7,14.068,17.5,66.5,52.5,24.344,0,29,32,15.33,1.67,4.71,1.06,0.962,20,23
5,Small,21,32,4.0,3,8.789,4.0,15.2,12.0,86.377,0,21,23,33.9,1.99,4.74,1.06,0.985,21,23
3,Small,18,33,5.0,3,12.512,4.0,15.2,11.0,86.377,0,18,23,28.33,0.57,4.61,1.24,0.94,21,22
1,Truck,20,32,17.5,7,10.441,17.5,66.5,52.5,5.938,0,29,32,47.03,1.75,4.7,1.24,0.988,19,21
1,Small,19,31,4.0,7,11.16,4.0,15.2,12.0,15.242,0,19,23,8.75,0.52,4.69,1.15,0.803,19,22
3,Sedan,16,29,6.0,3,10.768,6.0,22.8,18.0,15.242,0,29,39,15.9,1.82,4.67,1.06,0.966,20,23
1,Truck,18,30,17.5,3,17.815,17.5,66.5,52.5,5.938,0,18,23,38.65,3.07,4.67,1.09,0.992,21,22
5,Sedan,17,34,6.0,7,11.49,6.0,22.8,18.0,15.242,0,34,39,15.06,1.43,4.75,1.2,0.955,19,22
1,Sedan,21,29,6.0,7,14.184,6.0,22.8,18.0,24.344,0,21,23,8.13,3.39,4.69,1.13,0.964,20,21
4,Small,19,32,5.0,7,13.09,4.0,15.2,11.0,5.938,0,29,32,9.82,0.71,4.75,1.2,0.866,20,22
1,Sedan,21,33,6.0,3,3.572,6.0,22.8,18.0,57.822,0,21,23,47.96,1.99,4.75,1.05,0.99,20,23
2,SUV,21,32,13.5,3,8.086,13.5,51.3,40.5,5.938,0,32,39,30.48,2.53,4.69,0.99,0.987,20,21
1,SUV,20,30,13.5,7,6.339,13.5,51.3,40.5,57.822,0,20,23,46.37,1.15,4.61,0.97,0.981,19,21
1,Small,19,30,6.0,3,14.758,4.0,15.2,10.0,86.377,0,30,39,13.59,2.0,4.75,1.2,0.964,19,23
1,Small,23,32,4.0,3,7.275,4.0,15.2,12.0,10.783,0,29,32,23.23,1.93,4.7,1.11,0.978,19,22
2,SUV,20,33,13.5,3,6.944,13.5,51.3,40.5,24.344,0,33,39,28.2,0.96,4.76,1.23,0.964,21,22
3,Small,20,30,4.0,3,8.078,4.0,15.2,12.0,24.344,0,20,23,9.65,1.83,4.67,1.25,0.945,20,21
3,SUV,21,34,13.5,3,14.853,13.5,51.3,40.5,24.344,0,29,34,23.6,3.07,4.72,0.97,0.986,20,21
3,Small,17,35,5.0,7,12.893,4.0,15.2,11.0,3.045,0,35,39,18.94,2.95,4.64,1.13,0.982,19,21
1,Sedan,19,31,6.0,3,11.528,6.0,22.8,18.0,83.097,0,31,39,48.8,1.44,4.7,1.0,0.986,19,22
2,SUV,19,34,13.5,3,4.08,13.5,51.3,40.5,24.344,0,29,34,21.5,1.41,4.73,1.07,0.968,21,22
2,Sedan,19,29,6.0,7,10.446,6.0,22.8,18.0,24.344,0,19,23,40.32,1.14,4.72,0.99,0.978,19,22
5,Small,18,30,6.0,3,15.337,4.0,15.2,10.0,86.377,0,30,39,10.76,2.45,4.75,1.17,0.963,19,22
2,Small,18,30,4.0,7,6.74,4.0,15.2,12.0,86.377,0,30,39,38.92,3.34,4.63,1.11,0.992,19,23
4,Sedan,17,30,8.0,3,17.779,6.0,22.8,16.0,86.377,0,30,39,31.06,2.62,4.62,0.94,0.988,19,22
2,Small,17,33,4.0,3,9.342,4.0,15.2,12.0,5.938,0,17,23,19.25,0.95,4.76,1.18,0.947,19,23
3,Sedan,20,29,6.0,7,7.967,6.0,22.8,18.0,5.938,0,29,39,11.73,2.14,4.62,0.91,0.961,20,21
5,Sedan,18,35,6.0,3,11.443,6.0,22.8,18.0,86.377,0,18,23,32.67,2.65,4.78,1.05,0.989,20,21
1,Small,20,31,4.0,3,11.643,4.0,15.2,12.0,57.822,0,31,39,44.62,2.42,4.72,1.23,0.991,19,21
2,Truck,23,34,17.5,7,13.695,17.5,66.5,52.5,83.097,0,29,34,24.1,2.06,4.67,1.05,0.98,19,21
1,Truck,18,32,17.5,7,5.25,17.5,66.5,52.5,15.242,0,29,32,17.92,0.83,4.65,0.99,0.935,19,22
4,SUV,20,31,13.5,3,6.495,13.5,51.3,40.5,5.938,0,31,39,38.46,3.56,4.73,1.07,0.993,20,21
5,Small,17,32,7.0,3,19.383,4.0,15.2,9.0,5.938,0,29,32,22.69,0.78,4.69,1.07,0.945,19,23
5,Truck,20,33,17.5,7,6.096,17.5,66.5,52.5,24.344,0,29,33,22.07,2.42,4.66,1.05,0.981,20,21
5,Small,19,33,4.0,7,10.297,4.0,15.2,12.0,86.377,0,29,33,30.39,1.58,4.62,1.02,0.979,20,21
1,SUV,20,31,13.5,3,11.033,13.5,51.3,40.5,24.344,0,20,23,41.8,2.63,4.79,1.2,0.991,21,23
2,SUV,20,34,13.5,7,6.825,13.5,51.3,40.5,3.045,0,34,39,22.55,2.78,4.67,1.22,0.984,19,21
4,Sedan,20,30,6.0,7,13.941,6.0,22.8,18.0,10.783,0,20,23,40.69,2.97,4.68,0.99,0.992,19,23
3,Sedan,18,29,6.0,7,8.193,6.0,22.8,18.0,86.377,0,18,23,30.46,2.73,4.67,1.0,0.988,19,21
2,Sedan,18,30,6.0,3,13.955,6.0,22.8,18.0,57.822,0,18,23,37.29,0.8,4.64,1.16,0.967,20,21
5,Sedan,16,32,6.0,3,12.966,6.0,22.8,18.0,57.822,0,32,39,35.5,2.29,4.62,1.06,0.988,19,22
3,Sedan,19,33,6.0,7,8.998,6.0,22.8,18.0,86.377,0,19,23,14.61,1.16,4.78,0.96,0.943,21,23
2,Small,20,31,4.0,7,8.924,4.0,15.2,12.0,15.242,0,31,39,26.37,2.41,4.79,1.17,0.984,20,21
5,SUV,20,31,13.5,3,10.822,13.5,51.3,40.5,3.045,0,31,39,24.88,3.29,4.7,1.2,0.988,21,21
2,Sedan,21,31,6.0,7,2.123,6.0,22.8,18.0,3.045,0,21,23,29.53,1.82,4.76,0.99,0.982,21,22
1,SUV,23,32,13.5,7,11.242,13.5,51.3,40.5,57.822,0,32,39,43.32,1.53,4.61,0.92,0.985,20,21
3,SUV,22,30,13.5,7,16.284,13.5,51.3,40.5,83.097,0,30,39,11.9,3.52,4.79,1.11,0.976,19,22
1,Sedan,18,30,6.0,3,14.96,6.0,22.8,18.0,15.242,0,30,39,16.92,2.72,4.79,1.0,0.979,20,21
4,Truck,19,32,17.5,3,13.938,17.5,66.5,52.5,10.783,0,29,32,26.26,1.35,4.6,1.11,0.972,19,21
2,Sedan,18,30,6.0,7,11.943,6.0,22.8,18.0,5.938,0,30,39,18.89,1.55,4.66,1.17,0.966,19,21
3,Sedan,19,34,6.0,7,10.397,6.0,22.8,18.0,15.242,0,34,39,49.38,0.99,4.78,1.18,0.98,20,22
2,Sedan,21,32,6.0,3,9.489,6.0,22.8,18.0,24.344,0,32,39,46.52,1.5,4.75,0.96,0.986,21,22
3,Small,16,30,4.0,7,6.978,4.0,15.2,12.0,86.377,0,16,23,12.7,1.76,4.62,0.97,0.956,20,23
2,SUV,21,32,13.5,3,4.847,13.5,51.3,40.5,15.242,0,21,23,19.52,1.64,4.7,1.19,0.969,21,21
4,Small,17,32,5.0,3,13.729,4.0,15.2,11.0,10.783,0,17,23,38.21,1.55,4.79,0.96,0.983,21,23
4,Sedan,18,32,6.0,3,4.45,6.0,22.8,18.0,5.938,0,29,32,38.66,3.57,4.77,1.1,0.993,21,23
2,SUV,16,29,13.5,7,5.567,13.5,51.3,40.5,57.822,0,16,23,32.45,2.44,4.67,0.96,0.987,21,22
1,Small,20,33,6.0,3,14.698,4.0,15.2,10.0,57.822,0,29,33,49.21,2.77,4.74,1.17,0.993,20,23
1,Truck,18,30,17.5,3,10.095,17.5,66.5,52.5,15.242,0,18,23,49.86,1.18,4.71,1.14,0.983,19,21
4,Truck,19,31,17.5,7,10.998,17.5,66.5,52.5,10.783,0,31,39,39.3,0.94,4.6,1.05,0.973,19,22
3,SUV,18,30,13.5,3,12.725,13.5,51.3,40.5,10.783,0,18,23,31.62,1.67,4.73,1.03,0.981,21,23
5,Truck,23,30,17.5,3,11.179,17.5,66.5,52.5,15.242,0,30,39,18.44,2.35,4.65,1.15,0.977,19,23
4,Small,18,31,4.0,7,8.136,4.0,15.2,12.0,57.822,0,31,39,37.55,1.17,4.61,1.13,0.977,19,23
1,Small,21,32,5.0,7,13.991,4.0,15.2,11.0,3.045,0,29,32,35.21,2.26,4.65,1.08,0.988,19,23
3,Small,19,32,4.0,7,3.123,4.0,15.2,12.0,86.377,0,32,39,30.24,1.02,4.7,1.03,0.968,21,21
3,SUV,17,30,13.5,7,13.078,13.5,51.3,40.5,15.242,0,17,23,44.81,0.75,4.64,1.15,0.971,19,22
3,Sedan,19,34,6.0,3,8.129,6.0,22.8,18.0,10.783,0,29,34,20.03,0.72,4.61,0.96,0.933,19,22
1,Small,18,30,4.0,7,7.929,4.0,15.2,12.0,57.822,0,18,23,26.45,0.51,4.77,1.06,0.929,19,23
4,Sedan,23,32,6.0,7,7.741,6.0,22.8,18.0,86.377,0,29,32,11.83,1.18,4.67,1.06,0.931,20,21
3,Small,19,31,5.0,7,12.454,4.0,15.2,11.0,10.783,0,31,39,34.46,2.54,4.66,1.06,0.989,19,23
3,Sedan,20,34,6.0,7,13.202,6.0,22.8,18.0,83.097,0,29,34,39.17,1.66,4.73,1.21,0.985,19,23
4,Sedan,17,30,6.0,3,14.232,6.0,22.8,18.0,5.938,0,30,39,48.05,0.94,4.67,1.12,0.978,19,23
5,Small,21,32,4.0,7,6.932,4.0,15.2,12.0,83.097,0,32,39,33.96,1.51,4.66,1.1,0.981,20,22
2,Small,18,29,4.0,3,11.645,4.0,15.2,12.0,5.938,0,18,23,27.39,3.43,4.64,1.17,0.989,19,23
1,Small,18,32,4.0,7,8.87,4.0,15.2,12.0,86.377,0,29,32,25.75,2.62,4.62,1.22,0.985,21,21
5,SUV,19,33,13.5,7,8.013,13.5,51.3,40.5,86.377,0,29,33,49.29,2.09,4.74,1.18,0.99,20,21
1,Sedan,19,30,7.0,3,16.27,6.0,22.8,17.0,15.242,0,19,23,18.03,3.27,4.73,1.2,0.983,20,21
3,Small,20,34,4.0,7,11.551,4.0,15.2,12.0,57.822,0,20,23,39.07,1.32,4.62,0.93,0.981,19,23
3,Truck,20,30,17.5,3,5.947,17.5,66.5,52.5,24.344,0,20,23,49.81,1.32,4.66,1.23,0.985,19,21
4,Small,19,33,5.0,7,12.488,4.0,15.2,11.0,3.045,0,19,23,37.81,1.28,4.72,1.09,0.98,21,21
3,Small,21,32,4.0,3,8.843,4.0,15.2,12.0,57.822,0,32,39,31.63,0.64,4.61,0.93,0.952,20,23
5,Truck,17,30,17.5,3,6.216,17.5,66.5,52.5,24.344,0,30,39,49.98,2.84,4.73,0.9,0.993,20,21
3,Small,20,30,4.0,7,6.989,4.0,15.2,12.0,5.938,0,20,23,8.98,2.92,4.67,1.03,0.963,19,22
3,Small,21,33,5.0,3,13.169,4.0,15.2,11.0,5.938,0,29,33,7.35,3.49,4.72,0.97,0.962,21,23
1,SUV,19,31,13.5,7,7.528,13.5,51.3,40.5,15.242,0,19,23,11.56,1.26,4.65,1.24,0.934,21,21
2,Small,20,33,4.0,7,11.266,4.0,15.2,12.0,15.242,0,20,23,19.95,1.98,4.71,1.24,0.975,20,21
4,Truck,17,30,17.5,3,5.093,17.5,66.5,52.5,24.344,0,30,39,16.13,1.3,4.7,0.98,0.953,20,21
4,Sedan,22,32,6.0,3,6.481,6.0,22.8,18.0,10.783,0,32,39,12.26,3.09,4.74,1.25,0.974,21,23
4,Small,17,33,4.0,7,8.002,4.0,15.2,12.0,24.344,0,33,39,21.96,2.97,4.79,0.98,0.985,19,22
5,SUV,20,32,13.5,3,7.178,13.5,51.3,40.5,3.045,0,32,39,43.99,2.76,4.74,0.93,0.992,19,21
5,Small,22,33,4.0,3,10.749,4.0,15.2,12.0,5.938,0,33,39,49.55,1.23,4.62,1.05,0.984,21,23
4,SUV,22,33,13.5,7,12.058,13.5,51.3,40.5,83.097,0,33,39,38.56,0.79,4.77,1.07,0.968,19,23
3,Small,22,31,4.0,3,7.853,4.0,15.2,12.0,57.822,0,31,39,13.95,1.31,4.65,1.05,0.947,21,23
2,Small,20,33,4.0,3,11.58,4.0,15.2,12.0,5.938,0,20,23,46.64,2.74,4.78,1.03,0.992,20,21
2,Small,18,29,4.0,3,10.522,4.0,15.2,12.0,5.938,0,18,23,26.0,0.77,4.76,1.0,0.951,20,21
5,Sedan,18,31,6.0,7,8.808,6.0,22.8,18.0,83.097,0,31,39,44.42,0.9,4.78,0.91,0.975,19,23
2,Sedan,24,30,6.0,7,13.17,6.0,22.8,18.0,83.097,0,30,39,35.06,0.85,4.68,0.91,0.967,20,22
3,Sedan,20,34,6.0,7,11.15,6.0,22.8,18.0,57.822,0,20,23,42.49,2.43,4.74,1.11,0.99,20,23
4,SUV,18,31,13.5,7,13.087,13.5,51.3,40.5,10.783,0,31,39,42.53,0.81,4.67,0.97,0.971,21,23
5,Sedan,19,32,6.0,7,7.286,6.0,22.8,18.0,57.822,0,19,23,19.52,0.95,4.73,0.96,0.948,20,21
4,Small,18,30,4.0,3,7.957,4.0,15.2,12.0,24.344,0,18,23,28.95,0.52,4.77,1.01,0.936,21,21
5,Small,22,34,4.0,7,7.015,4.0,15.2,12.0,3.045,0,29,34,33.06,3.52,4.79,0.94,0.991,20,23
1,Small,17,35,6.0,7,14.561,4.0,15.2,10.0,86.377,0,35,39,49.61,2.46,4.76,1.24,0.992,20,23
