NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,SUV,22,32,13.5,7,8.382,13.5,51.3,40.5,86.377,0,29,32,29.59,1.59,4.75,1.23,0.979,20,21
5,SUV,18,30,13.5,3,12.391,13.5,51.3,40.5,86.377,0,30,39,44.15,2.5,4.67,1.05,0.991,20,22
5,Sedan,20,30,6.0,7,7.99,6.0,22.8,18.0,57.822,0,20,23,21.4,2.72,4.78,0.99,0.983,19,23
3,Small,19,32,5.0,7,13.488,4.0,15.2,11.0,15.242,0,32,39,24.93,0.97,4.75,1.11,0.959,20,21
1,Truck,20,30,17.5,7,11.16,17.5,66.5,52.5,86.377,0,20,23,18.68,0.55,4.71,1.14,0.907,20,22
1,Sedan,21,34,6.0,7,5.835,6.0,22.8,18.0,5.938,0,21,23,25.01,2.18,4.67,0.94,0.982,19,22
5,Truck,17,30,17.5,7,10.875,17.5,66.5,52.5,83.097,0,30,39,29.59,1.99,4.79,1.17,0.983,21,22
5,Sedan,16,32,6.0,3,4.868,6.0,22.8,18.0,83.097,0,32,39,43.61,0.72,4.73,1.06,0.969,19,23
4,Sedan,20,32,7.0,3,16.01,6.0,22.8,17.0,15.242,0,32,39,33.09,0.72,4.74,1.05,0.959,19,21
5,Small,18,34,4.0,7,7.398,4.0,15.2,12.0,86.377,0,34,39,25.18,3.26,4.72,1.1,0.988,19,21
2,Truck,18,31,17.5,3,9.759,17.5,66.5,52.5,3.045,0,18,23,26.66,2.67,4.76,1.19,0.986,19,22
5,SUV,18,30,13.5,7,9.962,13.5,51.3,40.5,10.783,0,18,23,7.09,2.5,4.63,0.98,0.945,19,21
4,Sedan,20,30,6.0,3,11.112,6.0,22.8,18.0,86.377,0,30,39,25.45,1.9,4.67,1.06,0.98,19,22
5,Small,21,29,4.0,3,9.075,4.0,15.2,12.0,10.783,0,29,39,39.16,0.51,4.71,1.01,0.951,19,22
5,Sedan,18,29,6.0,7,4.012,6.0,22.8,18.0,24.344,0,18,23,19.37,1.96,4.63,0.9,0.974,20,21
5,Small,16,31,4.0,7,7.301,4.0,15.2,12.0,57.822,0,16,23,30.07,0.58,4.74,1.02,0.944,21,21
1,Sedan,16,32,6.0,7,6.028,6.0,22.8,18.0,10.783,0,32,39,7.73,3.5,4.77,0.99,0.964,21,23
1,Sedan,19,35,6.0,3,4.977,6.0,22.8,18.0,5.938,0,35,39,46.23,3.44,4.79,1.18,0.994,21,21
2,Truck,22,30,17.5,3,15.469,17.5,66.5,52.5,10.783,0,30,39,22.81,1.73,4.71,1.14,0.975,20,22
4,SUV,22,30,13.5,7,3.153,13.5,51.3,40.5,3.045,0,30,39,11.55,3.12,4.65,1.1,0.973,21,22
5,Small,16,33,6.0,7,14.908,4.0,15.2,10.0,24.344,0,16,23,10.44,2.95,4.7,1.01,0.968,21,21
2,Small,22,31,4.0,7,11.71,4.0,15.2,12.0,5.938,0,31,39,29.17,1.07,4.62,1.22,0.968,19,22
4,Truck,18,33,17.5,3,14.297,17.5,66.5,52.5,57.822,0,18,23,42.32,2.29,4.76,0.95,0.99,20,21
4,Small,19,31,4.0,3,7.593,4.0,15.2,12.0,5.938,0,31,39,38.2,0.86,4.8,1.1,0.97,19,21
4,Sedan,18,33,6.0,7,11.333,6.0,22.8,18.0,5.938,0,33,39,21.4,1.48,4.75,1.19,0.969,19,23
3,SUV,23,32,13.5,7,15.71,13.5,51.3,40.5,5.938,0,32,39,18.02,1.61,4.78,1.23,0.966,20,22
4,SUV,17,31,13.5,3,10.456,13.5,51.3,40.5,15.242,0,31,39,24.22,3.04,4.78,0.95,0.987,19,23
2,SUV,16,31,13.5,7,11.545,13.5,51.3,40.5,3.045,0,16,23,43.05,0.62,4.65,1.01,0.963,19,23
2,Small,24,31,4.0,7,9.104,4.0,15.2,12.0,3.045,0,31,39,42.57,3.08,4.73,1.12,0.992,21,21
1,Sedan,19,32,6.0,7,5.821,6.0,22.8,18.0,10.783,0,32,39,46.61,1.77,4.77,0.91,0.988,21,21
3,SUV,18,32,13.5,3,8.819,13.5,51.3,40.5,3.045,0,18,23,7.56,3.02,4.79,1.09,0.957,19,21
1,Sedan,19,34,6.0,7,6.32,6.0,22.8,18.0,86.377,0,29,34,25.33,1.19,4.76,1.15,0.967,21,23
1,Sedan,17,32,7.0,7,16.792,6.0,22.8,17.0,15.242,0,29,32,19.28,0.69,4.61,1.1,0.928,19,22
2,Small,18,34,4.0,7,7.033,4.0,15.2,12.0,24.344,0,34,39,48.15,3.2,4.73,1.24,0.994,19,23
1,SUV,18,33,13.5,3,9.684,13.5,51.3,40.5,15.242,0,18,23,43.86,2.23,4.7,1.19,0.99,21,23
1,Sedan,23,30,6.0,7,11.358,6.0,22.8,18.0,86.377,0,30,39,9.71,3.03,4.76,1.2,0.967,19,22
1,Sedan,22,32,6.0,7,9.327,6.0,22.8,18.0,15.242,0,32,39,49.6,0.71,4.73,1.15,0.972,21,22
3,Sedan,21,34,6.0,3,13.591,6.0,22.8,18.0,10.783,0,34,39,46.84,0.98,4.79,1.2,0.978,20,23
1,Sedan,20,30,6.0,7,11.122,6.0,22.8,18.0,57.822,0,30,39,28.04,1.05,4.64,0.95,0.967,20,21
3,Small,17,33,6.0,7,15.715,4.0,15.2,10.0,5.938,0,17,23,31.48,1.33,4.64,1.24,0.976,20,22
3,SUV,17,31,13.5,3,11.61,13.5,51.3,40.5,57.822,0,17,23,47.51,3.13,4.68,1.11,0.993,20,22
1,Sedan,22,32,6.0,7,10.713,6.0,22.8,18.0,10.783,0,32,39,19.86,1.99,4.65,1.0,0.975,19,21
3,SUV,16,32,13.5,3,8.046,13.5,51.3,40.5,24.344,0,32,39,12.81,3.36,4.72,1.2,0.977,21,23
3,Sedan,18,33,6.0,3,5.358,6.0,22.8,18.0,10.783,0,29,33,39.08,2.76,4.7,1.16,0.991,20,21
4,SUV,22,31,13.5,7,9.125,13.5,51.3,40.5,57.822,0,31,39,39.68,3.44,4.76,0.92,0.993,19,22
3,Small,20,32,4.0,7,10.317,4.0,15.2,12.0,15.242,0,20,23,10.99,2.99,4.78,1.02,0.97,21,21
3,Sedan,19,34,6.0,7,7.433,6.0,22.8,18.0,10.783,0,34,39,12.68,1.63,4.64,1.24,0.953,19,23
4,Small,21,34,4.0,3,4.317,4.0,15.2,12.0,5.938,0,21,23,44.41,1.5,4.64,1.09,0.985,19,22
2,Sedan,16,29,6.0,7,10.134,6.0,22.8,18.0,3.045,0,29,39,42.64,3.39,4.67,1.03,0.993,20,22
4,Sedan,21,33,6.0,7,9.549,6.0,22.8,18.0,10.783,0,21,23,8.62,1.51,4.79,1.08,0.926,19,23
1,SUV,21,29,13.5,3,6.454,13.5,51.3,40.5,57.822,0,29,39,43.79,2.85,4.71,0.96,0.992,21,21
4,Sedan,17,33,6.0,7,11.006,6.0,22.8,18.0,5.938,0,29,33,12.72,1.73,4.7,1.09,0.956,20,21
3,SUV,19,33,13.5,3,9.097,13.5,51.3,40.5,83.097,0,19,23,22.11,2.08,4.6,0.98,0.978,21,23
4,Small,22,31,4.0,7,10.183,4.0,15.2,12.0,5.938,0,31,39,15.03,2.66,4.66,0.95,0.975,20,22
3,SUV,20,31,13.5,3,10.391,13.5,51.3,40.5,83.097,0,20,23,31.64,1.42,4.73,1.05,0.978,21,22
5,Sedan,21,33,6.0,3,7.683,6.0,22.8,18.0,86.377,0,33,39,44.72,1.02,4.69,0.93,0.978,20,21
1,Sedan,18,32,6.0,7,8.225,6.0,22.8,18.0,86.377,0,32,39,47.97,3.25,4.72,1.07,0.994,20,23
3,SUV,16,31,13.5,7,12.155,13.5,51.3,40.5,10.783,0,16,23,27.91,0.87,4.67,0.96,0.96,19,22
1,Small,18,33,4.0,7,5.987,4.0,15.2,12.0,5.938,0,33,39,33.73,0.81,4.67,1.01,0.964,20,22
2,Small,16,32,5.0,3,12.721,4.0,15.2,11.0,5.938,0,16,23,39.47,2.38,4.72,1.18,0.989,21,22
3,Truck,20,30,17.5,7,10.905,17.5,66.5,52.5,24.344,0,20,23,23.96,3.2,4.65,1.0,0.987,19,22
2,Small,19,31,4.0,7,9.395,4.0,15.2,12.0,5.938,0,31,39,20.61,2.09,4.7,1.02,0.977,19,22
3,SUV,20,32,13.5,7,5.901,13.5,51.3,40.5,86.377,0,29,32,43.07,0.89,4.63,1.1,0.974,21,22
3,SUV,19,33,13.5,3,12.058,13.5,51.3,40.5,3.045,0,29,33,26.05,1.84,4.75,1.15,0.979,21,21
5,SUV,21,31,13.5,3,4.342,13.5,51.3,40.5,15.242,0,21,23,23.82,1.17,4.7,1.05,0.965,21,23
3,Truck,19,32,17.5,7,9.578,17.5,66.5,52.5,86.377,0,32,39,17.4,1.47,4.69,0.96,0.962,20,23
1,SUV,18,32,13.5,3,8.537,13.5,51.3,40.5,86.377,0,18,23,6.77,2.04,4.79,1.05,0.93,20,21
4,Sedan,21,31,6.0,7,13.401,6.0,22.8,18.0,24.344,0,21,23,23.33,1.71,4.72,1.08,0.975,19,21
3,Sedan,21,31,6.0,7,9.679,6.0,22.8,18.0,5.938,0,21,23,34.82,1.12,4.7,1.12,0.975,19,23
5,Small,18,29,4.0,7,11.042,4.0,15.2,12.0,5.938,0,29,39,38.18,0.65,4.77,0.9,0.961,19,22
2,Sedan,21,33,6.0,3,11.193,6.0,22.8,18.0,83.097,0,29,33,42.47,3.09,4.6,0.97,0.992,19,21
3,Sedan,19,35,6.0,7,8.898,6.0,22.8,18.0,57.822,0,35,39,37.94,2.43,4.72,1.19,0.989,19,22
5,SUV,24,30,13.5,3,16.258,13.5,51.3,40.5,15.242,0,30,39,31.6,2.17,4.71,1.03,0.986,21,21
5,Sedan,16,33,6.0,3,12.26,6.0,22.8,18.0,83.097,0,33,39,26.19,1.88,4.61,1.1,0.98,21,21
4,Small,17,29,4.0,3,10.304,4.0,15.2,12.0,83.097,0,29,39,15.72,2.3,4.75,1.02,0.973,20,21
3,Small,19,29,4.0,3,4.039,4.0,15.2,12.0,3.045,0,19,23,46.78,1.8,4.78,1.16,0.988,19,23
4,Small,19,33,4.0,7,6.358,4.0,15.2,12.0,57.822,0,19,23,41.25,2.47,4.61,0.99,0.99,19,22
4,SUV,23,31,13.5,3,13.325,13.5,51.3,40.5,86.377,0,31,39,29.56,1.51,4.61,1.07,0.978,19,22
3,Small,19,33,5.0,3,11.986,4.0,15.2,11.0,5.938,0,29,33,19.91,1.4,4.62,1.24,0.965,21,21
5,SUV,20,33,13.5,7,10.739,13.5,51.3,40.5,57.822,0,29,33,38.14,2.5,4.6,1.07,0.99,19,23
4,Small,22,31,4.0,7,9.179,4.0,15.2,12.0,24.344,0,31,39,25.39,1.72,4.71,1.08,0.977,21,23
4,Small,22,31,5.0,3,14.495,4.0,15.2,11.0,86.377,0,31,39,14.64,2.0,4.61,1.21,0.966,20,23
3,SUV,20,30,13.5,3,13.984,13.5,51.3,40.5,3.045,0,30,39,25.57,1.37,4.63,0.93,0.972,20,22
2,Small,20,31,4.0,3,7.183,4.0,15.2,12.0,57.822,0,31,39,27.06,3.5,4.65,1.13,0.989,20,23
5,SUV,22,33,13.5,3,9.195,13.5,51.3,40.5,10.783,0,33,39,11.54,1.34,4.66,0.99,0.937,20,22
4,Sedan,17,29,6.0,7,7.168,6.0,22.8,18.0,83.097,0,17,23,41.9,1.98,4.68,0.95,0.988,21,21
2,Small,23,32,4.0,7,9.732,4.0,15.2,12.0,57.822,0,32,39,15.94,2.2,4.72,0.9,0.972,21,22
4,SUV,20,31,13.5,7,14.933,13.5,51.3,40.5,24.344,0,20,23,32.04,0.56,4.63,0.94,0.946,19,21
2,Small,18,30,4.0,3,11.144,4.0,15.2,12.0,15.242,0,18,23,34.69,1.47,4.66,1.2,0.981,21,21
1,SUV,18,32,13.5,3,8.522,13.5,51.3,40.5,57.822,0,29,32,38.09,1.21,4.65,1.15,0.979,21,22
2,Sedan,20,30,6.0,7,9.73,6.0,22.8,18.0,86.377,0,20,23,49.39,0.7,4.68,0.97,0.971,20,21
2,SUV,19,34,13.5,3,11.616,13.5,51.3,40.5,15.242,0,29,34,19.58,0.98,4.78,1.16,0.949,20,22
2,Sedan,20,30,6.0,7,13.103,6.0,22.8,18.0,57.822,0,30,39,31.01,0.66,4.74,1.13,0.952,19,21
2,Small,20,32,4.0,7,10.166,4.0,15.2,12.0,3.045,0,20,23,45.28,3.12,4.7,1.16,0.993,21,23
4,Small,21,32,4.0,3,10.712,4.0,15.2,12.0,83.097,0,21,23,40.66,1.07,4.72,1.24,0.977,19,23
1,Sedan,19,31,6.0,3,4.258,6.0,22.8,18.0,57.822,0,31,39,7.65,2.43,4.61,1.02,0.948,21,22
1,Sedan,20,33,6.0,7,9.541,6.0,22.8,18.0,3.045,0,33,39,22.68,1.9,4.68,1.23,0.977,21,22
4,Sedan,17,31,6.0,3,7.878,6.0,22.8,18.0,83.097,0,17,23,8.36,2.25,4.6,0.98,0.948,20,22
3,Small,21,32,4.0,7,8.76,4.0,15.2,12.0,15.242,0,21,23,17.95,0.56,4.61,1.07,0.905,20,22
4,Small,18,31,5.0,3,12.886,4.0,15.2,11.0,57.822,0,31,39,20.34,0.76,4.6,1.04,0.937,20,23
2,Small,18,32,4.0,3,10.37,4.0,15.2,12.0,15.242,0,18,23,38.33,0.86,4.72,1.03,0.97,19,23
5,Small,21,30,4.0,3,4.207,4.0,15.2,12.0,83.097,0,21,23,42.94,1.87,4.65,0.9,0.988,19,23
3,Sedan,20,29,6.0,7,13.599,6.0,22.8,18.0,83.097,0,29,39,28.34,3.07,4.74,1.16,0.989,21,22
1,Sedan,19,35,6.0,7,6.353,6.0,22.8,18.0,10.783,0,29,35,13.84,1.02,4.66,1.18,0.932,19,21
2,Sedan,16,31,6.0,3,9.701,6.0,22.8,18.0,5.938,0,31,39,19.37,1.53,4.69,0.94,0.967,20,21
5,Sedan,21,33,6.0,7,3.355,6.0,22.8,18.0,57.822,0,33,39,49.79,1.98,4.76,1.06,0.99,19,21
2,Sedan,17,30,6.0,3,4.735,6.0,22.8,18.0,5.938,0,30,39,46.11,2.91,4.68,0.99,0.993,20,23
4,SUV,17,32,13.5,7,4.111,13.5,51.3,40.5,5.938,0,17,23,16.53,1.36,4.77,1.08,0.956,20,21
2,SUV,16,32,13.5,7,9.647,13.5,51.3,40.5,86.377,0,29,32,17.76,2.04,4.65,1.1,0.973,21,21
1,Small,19,32,4.0,7,9.512,4.0,15.2,12.0,86.377,0,19,23,37.84,0.87,4.72,1.12,0.97,19,22
1,Sedan,22,31,6.0,7,11.91,6.0,22.8,18.0,15.242,0,31,39,27.23,3.02,4.74,1.03,0.988,19,23
5,Truck,20,31,17.5,7,4.67,17.5,66.5,52.5,5.938,0,20,23,42.09,1.63,4.75,0.97,0.986,20,21
1,SUV,23,34,13.5,3,10.827,13.5,51.3,40.5,57.822,0,29,34,41.33,1.93,4.79,1.09,0.988,21,21
3,Small,23,31,4.0,7,7.314,4.0,15.2,12.0,5.938,0,31,39,16.3,2.24,4.75,1.0,0.973,21,21
5,Truck,22,32,17.5,3,9.882,17.5,66.5,52.5,3.045,0,29,32,7.53,1.27,4.71,1.05,0.901,20,23
3,Small,17,31,5.0,3,12.418,4.0,15.2,11.0,86.377,0,17,23,7.04,2.44,4.79,0.93,0.943,20,23
2,Sedan,20,30,6.0,3,5.755,6.0,22.8,18.0,3.045,0,30,39,24.27,2.33,4.69,1.09,0.982,21,23
5,Small,23,31,5.0,7,12.426,4.0,15.2,11.0,5.938,0,31,39,30.52,0.68,4.78,1.04,0.953,21,21
4,Small,18,32,4.0,7,10.367,4.0,15.2,12.0,86.377,0,18,23,13.48,1.91,4.7,1.14,0.962,20,22
5,SUV,22,30,13.5,3,11.928,13.5,51.3,40.5,83.097,0,30,39,16.68,1.5,4.73,1.0,0.961,19,22
4,Sedan,18,31,6.0,3,13.528,6.0,22.8,18.0,3.045,0,18,23,20.27,1.96,4.69,1.17,0.975,20,21
1,Sedan,20,31,6.0,3,4.922,6.0,22.8,18.0,15.242,0,20,23,12.68,1.33,4.62,1.19,0.942,20,21
2,Sedan,17,31,6.0,3,7.912,6.0,22.8,18.0,57.822,0,31,39,38.67,2.97,4.67,1.15,0.991,21,21
1,Small,20,31,5.0,7,13.387,4.0,15.2,11.0,3.045,0,31,39,25.64,1.69,4.67,0.97,0.977,20,23
3,SUV,20,31,13.5,3,10.927,13.5,51.3,40.5,10.783,0,20,23,45.9,1.2,4.66,1.16,0.982,19,21
4,Sedan,23,33,6.0,3,7.214,6.0,22.8,18.0,83.097,0,33,39,6.75,2.64,4.71,1.22,0.945,19,23
4,Sedan,18,31,6.0,3,10.747,6.0,22.8,18.0,86.377,0,18,23,41.25,3.59,4.79,1.17,0.993,21,21
5,SUV,21,31,13.5,3,8.045,13.5,51.3,40.5,3.045,0,31,39,31.65,0.84,4.75,1.17,0.963,20,21
4,Sedan,18,30,6.0,7,7.593,6.0,22.8,18.0,57.822,0,18,23,21.85,2.22,4.76,1.19,0.98,21,22
4,SUV,16,31,13.5,7,6.873,13.5,51.3,40.5,24.344,0,31,39,9.64,0.54,4.62,0.97,0.825,21,22
4,Sedan,19,32,6.0,3,8.449,6.0,22.8,18.0,24.344,0,19,23,28.43,2.37,4.76,1.15,0.985,20,22
5,Small,18,33,5.0,7,13.671,4.0,15.2,11.0,86.377,0,18,23,32.48,0.81,4.75,1.25,0.963,20,22
5,SUV,22,30,13.5,3,9.506,13.5,51.3,40.5,5.938,0,30,39,34.79,1.52,4.6,0.91,0.981,20,23
4,Sedan,18,35,6.0,3,9.162,6.0,22.8,18.0,24.344,0,35,39,12.8,1.59,4.74,1.23,0.952,20,22
1,Small,19,32,6.0,7,15.579,4.0,15.2,10.0,83.097,0,19,23,37.62,3.0,4.69,1.01,0.991,21,23
5,Small,19,30,4.0,7,6.711,4.0,15.2,12.0,5.938,0,19,23,27.66,1.52,4.69,0.97,0.976,21,21
5,Small,23,33,4.0,7,10.521,4.0,15.2,12.0,57.822,0,33,39,35.45,0.69,4.61,1.23,0.96,21,22
3,Sedan,16,31,6.0,7,8.277,6.0,22.8,18.0,5.938,0,16,23,14.17,3.44,4.73,1.19,0.98,21,22
3,Truck,17,31,17.5,7,14.338,17.5,66.5,52.5,24.344,0,17,23,8.72,3.27,4.6,1.02,0.966,20,23
3,Small,21,30,4.0,3,9.952,4.0,15.2,12.0,86.377,0,30,39,28.85,2.78,4.74,1.0,0.988,19,22
1,Sedan,17,29,6.0,7,10.463,6.0,22.8,18.0,10.783,0,17,23,7.62,1.42,4.69,1.11,0.912,20,22
1,Truck,21,32,17.5,3,7.992,17.5,66.5,52.5,5.938,0,29,32,13.35,2.34,4.79,0.94,0.968,19,22
3,Small,20,33,4.0,3,7.457,4.0,15.2,12.0,86.377,0,33,39,15.57,1.29,4.78,1.24,0.951,19,21
1,Sedan,22,33,6.0,3,13.351,6.0,22.8,18.0,24.344,0,29,33,24.28,2.23,4.73,0.96,0.982,20,21
5,SUV,17,31,13.5,3,11.434,13.5,51.3,40.5,10.783,0,17,23,49.75,1.95,4.72,1.0,0.99,21,21
5,Truck,18,32,17.5,7,12.506,17.5,66.5,52.5,86.377,0,18,23,18.16,0.56,4.67,1.13,0.906,20,23
4,Sedan,20,34,6.0,3,11.654,6.0,22.8,18.0,10.783,0,29,34,35.04,2.3,4.74,1.22,0.988,20,22
4,SUV,20,31,13.5,7,3.659,13.5,51.3,40.5,57.822,0,20,23,36.4,1.52,4.62,1.13,0.982,19,22
4,Sedan,18,34,6.0,7,10.113,6.0,22.8,18.0,10.783,0,29,34,16.25,2.28,4.77,1.15,0.973,20,23
3,SUV,16,31,13.5,3,11.737,13.5,51.3,40.5,5.938,0,16,23,28.16,3.04,4.8,0.98,0.988,21,21
3,Truck,21,33,17.5,7,11.39,17.5,66.5,52.5,83.097,0,29,33,37.37,0.92,4.62,1.18,0.971,19,22
4,Small,21,31,5.0,7,13.401,4.0,15.2,11.0,15.242,0,31,39,47.96,1.03,4.61,1.08,0.98,19,23
4,SUV,20,31,13.5,7,11.52,13.5,51.3,40.5,83.097,0,31,39,37.39,2.91,4.74,1.25,0.991,21,21
2,Truck,19,34,17.5,7,9.961,17.5,66.5,52.5,57.822,0,19,23,7.26,3.11,4.78,1.2,0.957,20,22
4,Small,20,33,5.0,7,13.668,4.0,15.2,11.0,10.783,0,33,39,35.7,3.33,4.63,0.99,0.992,20,23
5,Truck,19,31,17.5,3,3.709,17.5,66.5,52.5,83.097,0,19,23,29.19,1.82,4.71,1.07,0.981,20,22
1,Small,18,31,4.0,3,8.801,4.0,15.2,12.0,3.045,0,31,39,10.76,1.37,4.67,1.24,0.934,19,23
2,Small,20,30,4.0,3,10.105,4.0,15.2,12.0,57.822,0,30,39,49.93,3.57,4.71,0.99,0.994,20,21
4,Truck,20,32,17.5,7,11.085,17.5,66.5,52.5,3.045,0,32,39,9.74,2.11,4.63,1.23,0.953,19,21
4,SUV,17,32,13.5,7,9.621,13.5,51.3,40.5,86.377,0,29,32,28.35,0.7,4.78,1.22,0.951,19,22
4,Small,19,31,6.0,7,17.07,4.0,15.2,10.0,24.344,0,19,23,38.86,2.71,4.74,1.22,0.991,21,22
3,Sedan,21,29,6.0,3,6.963,6.0,22.8,18.0,3.045,0,21,23,25.26,3.21,4.71,1.07,0.988,19,21
2,Small,21,30,4.0,3,11.309,4.0,15.2,12.0,86.377,0,30,39,7.43,3.21,4.74,1.21,0.959,21,22
4,Sedan,20,30,6.0,7,1.452,6.0,22.8,18.0,15.242,0,30,39,20.8,0.67,4.72,1.19,0.931,19,23
2,Truck,18,32,17.5,3,12.412,17.5,66.5,52.5,83.097,0,32,39,33.06,3.11,4.69,0.91,0.99,19,23
2,Small,22,31,4.0,7,10.609,4.0,15.2,12.0,5.938,0,31,39,40.1,2.6,4.71,0.92,0.99,19,22
2,SUV,20,35,13.5,7,11.103,13.5,51.3,40.5,57.822,0,35,39,8.91,3.07,4.79,0.96,0.964,21,21
3,Sedan,20,30,6.0,7,11.852,6.0,22.8,18.0,83.097,0,30,39,46.69,1.66,4.62,0.98,0.987,21,22
2,Small,20,32,4.0,3,9.643,4.0,15.2,12.0,86.377,0,20,23,18.52,2.49,4.68,1.08,0.979,21,21
4,Small,21,32,5.0,7,14.38,4.0,15.2,11.0,5.938,0,21,23,49.22,1.17,4.76,1.24,0.983,20,22
3,Truck,17,31,17.5,7,9.973,17.5,66.5,52.5,3.045,0,31,39,13.03,3.49,4.67,1.2,0.978,21,21
3,SUV,16,32,13.5,7,11.287,13.5,51.3,40.5,5.938,0,29,32,37.49,3.17,4.79,1.03,0.992,20,21
5,Sedan,16,30,6.0,3,13.342,6.0,22.8,18.0,24.344,0,30,39,45.99,3.11,4.63,0.98,0.993,19,22
1,Sedan,18,31,6.0,7,10.77,6.0,22.8,18.0,57.822,0,31,39,47.51,0.88,4.69,1.25,0.976,21,23
5,SUV,19,30,13.5,7,9.789,13.5,51.3,40.5,83.097,0,30,39,10.47,0.98,4.69,0.92,0.907,20,23
4,Small,19,31,5.0,7,12.807,4.0,15.2,11.0,83.097,0,31,39,32.05,2.28,4.78,1.1,0.986,20,21
2,Sedan,17,32,6.0,7,8.649,6.0,22.8,18.0,57.822,0,32,39,40.84,1.11,4.76,1.0,0.978,21,22
1,Sedan,19,30,6.0,7,14.249,6.0,22.8,18.0,5.938,0,19,23,38.63,2.03,4.71,1.05,0.987,19,23
5,Sedan,21,33,6.0,3,12.765,6.0,22.8,18.0,24.344,0,33,39,26.04,3.58,4.69,1.03,0.989,19,22
1,Truck,18,30,17.5,7,6.434,17.5,66.5,52.5,5.938,0,30,39,9.93,3.5,4.74,1.2,0.972,21,22
2,Small,18,33,5.0,7,12.55,4.0,15.2,11.0,15.242,0,29,33,50.08,2.31,4.7,1.16,0.991,20,23
4,Truck,18,33,17.5,7,11.91,17.5,66.5,52.5,86.377,0,29,33,38.3,2.29,4.63,1.16,0.989,21,22
