NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
1,Small,22,34,4.0,7,9.201,4.0,15.2,12.0,15.242,0,34,39,27.61,2.6,4.73,1.17,0.986,21,22
2,SUV,20,33,13.5,3,13.598,13.5,51.3,40.5,10.783,0,33,39,14.05,1.1,4.72,1.04,0.937,21,22
3,Sedan,17,32,6.0,7,10.957,6.0,22.8,18.0,57.822,0,17,23,35.15,1.22,4.66,1.14,0.977,20,21
1,Sedan,18,33,6.0,3,13.713,6.0,22.8,18.0,86.377,0,29,33,39.22,2.33,4.62,0.92,0.989,21,21
5,Sedan,22,31,6.0,7,5.067,6.0,22.8,18.0,10.783,0,31,39,13.47,1.71,4.68,1.17,0.958,21,22
4,SUV,19,30,13.5,3,9.028,13.5,51.3,40.5,3.045,0,30,39,36.83,0.98,4.74,1.16,0.973,20,21
5,Small,22,32,6.0,7,15.615,4.0,15.2,10.0,5.938,0,32,39,7.13,1.2,4.69,1.18,0.89,20,23
2,SUV,23,33,13.5,3,15.758,13.5,51.3,40.5,83.097,0,33,39,32.15,2.26,4.72,1.2,0.986,21,23
1,SUV,20,31,13.5,3,8.26,13.5,51.3,40.5,83.097,0,20,23,47.06,2.84,4.62,1.2,0.993,20,22
3,Truck,19,31,17.5,7,9.303,17.5,66.5,52.5,83.097,0,19,23,22.16,1.19,4.6,1.04,0.963,20,22
5,SUV,21,33,13.5,3,10.697,13.5,51.3,40.5,24.344,0,33,39,31.51,2.42,4.67,1.06,0.987,20,21
4,Sedan,18,32,6.0,3,9.887,6.0,22.8,18.0,3.045,0,18,23,7.36,1.18,4.77,0.96,0.891,20,23
2,Sedan,20,29,6.0,7,8.226,6.0,22.8,18.0,3.045,0,29,39,23.29,1.37,4.77,0.92,0.969,21,22
