NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,Sedan,22,32,6.0,7,9.425,6.0,22.8,18.0,24.344,0,29,32,41.18,1.57,4.72,1.2,0.985,20,23
1,Truck,19,31,17.5,3,12.808,17.5,66.5,52.5,86.377,0,19,23,34.63,1.7,4.71,1.23,0.983,21,23
2,Small,18,31,4.0,3,8.51,4.0,15.2,12.0,83.097,0,31,39,36.19,3.48,4.7,0.95,0.992,19,22
1,SUV,17,30,13.5,3,8.023,13.5,51.3,40.5,83.097,0,30,39,12.46,2.75,4.72,0.96,0.971,20,21
3,SUV,23,31,13.5,7,11.295,13.5,51.3,40.5,3.045,0,31,39,37.26,0.61,4.62,1.22,0.957,21,22
4,Small,19,33,4.0,7,9.205,4.0,15.2,12.0,24.344,0,33,39,10.95,2.56,4.77,1.01,0.965,19,21
5,Truck,21,32,17.5,3,15.627,17.5,66.5,52.5,24.344,0,21,23,18.99,2.9,4.67,0.98,0.982,21,22
3,Small,19,33,4.0,7,10.995,4.0,15.2,12.0,5.938,0,29,33,20.05,1.26,4.68,1.04,0.961,19,23
5,Sedan,21,31,7.0,7,15.226,6.0,22.8,17.0,86.377,0,21,23,32.27,1.47,4.64,1.16,0.979,20,22
4,Sedan,19,32,6.0,7,8.584,6.0,22.8,18.0,3.045,0,32,39,25.69,2.23,4.69,1.23,0.983,20,21
1,Small,18,30,5.0,7,12.741,4.0,15.2,11.0,24.344,0,30,39,12.0,2.24,4.78,1.22,0.963,19,23
1,SUV,17,32,13.5,7,9.451,13.5,51.3,40.5,57.822,0,29,32,23.09,3.39,4.77,1.11,0.987,21,21
5,Sedan,16,31,6.0,3,6.178,6.0,22.8,18.0,83.097,0,16,23,32.14,3.3,4.77,1.2,0.991,19,21
3,Small,19,31,4.0,7,5.317,4.0,15.2,12.0,5.938,0,19,23,8.41,3.28,4.69,1.11,0.964,19,23
1,Truck,18,36,17.5,3,16.011,17.5,66.5,52.5,57.822,0,18,23,45.89,1.35,4.74,1.2,0.984,21,21
1,SUV,20,31,13.5,7,6.682,13.5,51.3,40.5,5.938,0,20,23,12.27,1.16,4.63,1.01,0.932,20,23
3,SUV,18,30,13.5,7,13.044,13.5,51.3,40.5,83.097,0,18,23,32.84,2.52,4.69,1.04,0.988,21,23
5,Small,17,31,4.0,7,9.598,4.0,15.2,12.0,83.097,0,17,23,7.23,0.65,4.66,1.06,0.808,20,22
1,Sedan,20,30,6.0,7,10.411,6.0,22.8,18.0,83.097,0,20,23,25.52,1.86,4.61,1.07,0.979,20,23
3,Sedan,23,32,6.0,7,14.093,6.0,22.8,18.0,10.783,0,29,32,16.86,1.56,4.61,1.04,0.963,21,23
5,Sedan,17,32,6.0,7,6.49,6.0,22.8,18.0,86.377,0,29,32,49.67,1.82,4.62,1.19,0.989,19,23
5,Small,18,32,5.0,7,12.082,4.0,15.2,11.0,3.045,0,29,32,17.82,2.99,4.77,1.17,0.981,20,21
4,Small,18,31,5.0,7,13.249,4.0,15.2,11.0,24.344,0,31,39,46.83,1.69,4.65,0.93,0.987,19,22
1,Small,21,30,4.0,7,11.311,4.0,15.2,12.0,24.344,0,30,39,23.19,2.62,4.8,1.13,0.984,21,22
3,Truck,19,32,17.5,3,14.298,17.5,66.5,52.5,24.344,0,29,32,33.0,0.78,4.76,1.16,0.962,19,23
2,Sedan,19,32,6.0,7,13.667,6.0,22.8,18.0,86.377,0,32,39,45.38,1.09,4.7,1.04,0.98,21,23
4,Small,18,29,5.0,3,13.271,4.0,15.2,11.0,15.242,0,18,23,42.44,2.7,4.8,1.05,0.991,21,21
5,Small,20,33,5.0,3,12.42,4.0,15.2,11.0,83.097,0,33,39,23.06,2.65,4.8,0.92,0.984,21,22
3,Truck,20,30,17.5,7,7.04,17.5,66.5,52.5,86.377,0,30,39,35.43,1.31,4.61,0.94,0.979,21,21
5,Small,18,31,4.0,3,4.342,4.0,15.2,12.0,3.045,0,31,39,23.77,2.91,4.76,1.19,0.986,20,22
2,Small,22,31,4.0,3,11.462,4.0,15.2,12.0,57.822,0,31,39,24.03,1.56,4.73,1.14,0.974,19,22
3,Small,18,32,4.0,3,9.609,4.0,15.2,12.0,15.242,0,29,32,33.41,3.22,4.78,0.97,0.991,20,23
2,Sedan,20,30,6.0,3,12.878,6.0,22.8,18.0,10.783,0,20,23,18.47,1.21,4.7,1.22,0.956,20,21
4,Small,20,31,4.0,3,6.956,4.0,15.2,12.0,5.938,0,31,39,40.2,2.01,4.77,1.04,0.988,21,21
2,Small,18,33,4.0,7,11.111,4.0,15.2,12.0,24.344,0,18,23,26.0,0.98,4.72,1.04,0.962,19,21
2,Truck,18,30,17.5,7,6.377,17.5,66.5,52.5,5.938,0,18,23,41.07,1.93,4.78,0.97,0.987,20,21
4,Sedan,20,30,6.0,3,15.043,6.0,22.8,18.0,24.344,0,30,39,32.14,1.26,4.73,0.94,0.976,20,23
2,Small,19,34,4.0,3,10.102,4.0,15.2,12.0,5.938,0,34,39,49.11,2.44,4.69,1.05,0.992,21,22
2,Truck,22,29,17.5,7,9.77,17.5,66.5,52.5,10.783,0,29,39,41.81,1.73,4.71,1.14,0.986,20,21
3,Small,20,34,4.0,3,7.284,4.0,15.2,12.0,5.938,0,34,39,24.52,2.42,4.73,1.02,0.983,19,21
3,Small,20,31,4.0,3,11.445,4.0,15.2,12.0,57.822,0,31,39,34.98,1.96,4.63,1.06,0.986,20,22
5,Small,20,35,4.0,3,8.504,4.0,15.2,12.0,15.242,0,20,23,22.88,2.71,4.78,1.18,0.984,19,21
5,SUV,17,29,13.5,7,11.807,13.5,51.3,40.5,10.783,0,29,39,9.95,2.34,4.74,1.23,0.958,20,21
2,Sedan,19,34,7.0,7,16.428,6.0,22.8,17.0,57.822,0,29,34,17.81,1.91,4.63,1.04,0.971,20,22
5,Sedan,19,30,6.0,7,6.075,6.0,22.8,18.0,86.377,0,19,23,47.15,2.0,4.68,0.95,0.989,19,23
3,Small,18,31,4.0,3,11.708,4.0,15.2,12.0,57.822,0,18,23,23.19,1.2,4.69,0.93,0.965,21,23
2,Sedan,17,34,6.0,7,11.232,6.0,22.8,18.0,86.377,0,34,39,9.61,2.17,4.64,0.96,0.953,19,22
5,Sedan,18,29,6.0,3,13.946,6.0,22.8,18.0,3.045,0,18,23,17.28,2.97,4.66,1.24,0.981,21,22
4,Small,20,30,4.0,3,5.373,4.0,15.2,12.0,86.377,0,20,23,34.09,2.39,4.62,0.97,0.988,21,23
3,Sedan,20,32,7.0,7,15.305,6.0,22.8,17.0,24.344,0,20,23,34.61,1.41,4.66,1.01,0.98,20,23
3,SUV,19,33,13.5,7,8.95,13.5,51.3,40.5,57.822,0,19,23,14.65,2.32,4.76,1.11,0.971,20,21
1,Sedan,23,34,6.0,3,8.045,6.0,22.8,18.0,86.377,0,29,34,49.99,2.5,4.78,0.96,0.992,19,21
4,Small,18,30,4.0,7,11.249,4.0,15.2,12.0,57.822,0,18,23,30.86,2.92,4.71,1.14,0.989,19,22
3,Small,19,30,5.0,3,12.255,4.0,15.2,11.0,10.783,0,19,23,21.1,3.54,4.65,1.06,0.987,19,21
5,Sedan,19,32,6.0,7,8.113,6.0,22.8,18.0,83.097,0,19,23,7.8,1.7,4.78,1.12,0.927,19,21
4,SUV,18,32,13.5,7,8.373,13.5,51.3,40.5,83.097,0,29,32,35.09,2.14,4.77,1.02,0.987,21,21
1,Small,20,32,5.0,3,11.936,4.0,15.2,11.0,15.242,0,32,39,28.63,1.62,4.79,1.01,0.979,21,23
5,Sedan,17,30,6.0,7,9.925,6.0,22.8,18.0,10.783,0,17,23,43.62,3.41,4.7,1.02,0.993,21,21
1,Truck,23,33,17.5,3,11.794,17.5,66.5,52.5,10.783,0,29,33,28.54,0.55,4.67,1.22,0.938,19,22
5,Sedan,20,31,6.0,7,6.941,6.0,22.8,18.0,86.377,0,31,39,26.44,1.65,4.62,1.22,0.977,19,22
5,Sedan,21,32,6.0,7,11.874,6.0,22.8,18.0,10.783,0,32,39,28.39,1.47,4.78,0.92,0.976,21,21
3,Small,18,34,5.0,3,13.808,4.0,15.2,11.0,5.938,0,18,23,44.66,2.25,4.66,1.06,0.99,19,23
5,SUV,19,33,13.5,3,14.354,13.5,51.3,40.5,15.242,0,29,33,38.2,3.26,4.61,1.08,0.992,19,23
1,Truck,21,33,17.5,7,6.492,17.5,66.5,52.5,83.097,0,33,39,47.87,1.45,4.73,1.13,0.986,20,21
3,Sedan,17,30,6.0,7,10.129,6.0,22.8,18.0,15.242,0,17,23,45.14,2.54,4.77,0.96,0.991,19,22
1,Small,21,33,5.0,7,13.675,4.0,15.2,11.0,57.822,0,29,33,24.18,0.99,4.62,1.16,0.959,21,23
1,Small,22,29,6.0,3,15.513,4.0,15.2,10.0,83.097,0,29,39,48.21,1.68,4.61,1.04,0.988,19,22
3,Truck,20,33,17.5,3,12.309,17.5,66.5,52.5,3.045,0,29,33,42.74,1.75,4.74,0.9,0.987,21,21
1,Sedan,19,31,6.0,7,8.858,6.0,22.8,18.0,57.822,0,31,39,42.65,1.08,4.7,0.95,0.979,20,22
5,Sedan,17,31,6.0,7,7.066,6.0,22.8,18.0,10.783,0,31,39,30.11,0.9,4.62,0.9,0.964,21,23
5,Sedan,17,30,6.0,3,8.044,6.0,22.8,18.0,83.097,0,17,23,18.04,3.33,4.79,1.13,0.983,21,23
5,Sedan,21,29,6.0,7,6.012,6.0,22.8,18.0,86.377,0,29,39,34.19,1.73,4.63,1.11,0.983,20,22
3,SUV,17,31,13.5,3,6.806,13.5,51.3,40.5,5.938,0,31,39,21.39,0.75,4.77,1.07,0.94,20,23
4,Sedan,21,31,6.0,7,14.407,6.0,22.8,18.0,15.242,0,21,23,36.4,3.57,4.74,1.23,0.992,21,21
1,Sedan,20,30,6.0,7,8.093,6.0,22.8,18.0,15.242,0,30,39,43.46,0.59,4.75,1.08,0.962,21,22
2,Small,18,32,5.0,7,12.438,4.0,15.2,11.0,57.822,0,32,39,25.89,1.56,4.61,1.14,0.976,19,23
4,Small,23,31,4.0,7,5.466,4.0,15.2,12.0,10.783,0,31,39,10.08,1.39,4.8,0.92,0.931,19,23
2,Small,17,36,4.0,7,3.537,4.0,15.2,12.0,3.045,0,36,39,8.55,2.54,4.62,1.0,0.955,19,22
4,Small,19,34,5.0,7,12.313,4.0,15.2,11.0,86.377,0,19,23,34.1,1.22,4.74,1.21,0.976,20,21
5,Small,19,33,4.0,3,6.268,4.0,15.2,12.0,5.938,0,19,23,41.22,0.77,4.7,1.02,0.969,21,23
3,Sedan,18,30,6.0,3,8.677,6.0,22.8,18.0,3.045,0,18,23,47.82,1.59,4.76,0.93,0.987,21,21
3,Small,17,30,4.0,3,4.587,4.0,15.2,12.0,24.344,0,30,39,9.75,1.21,4.61,1.24,0.919,21,23
4,Sedan,21,29,6.0,7,12.041,6.0,22.8,18.0,15.242,0,21,23,48.76,2.21,4.7,1.03,0.991,19,23
4,Small,20,34,4.0,7,11.561,4.0,15.2,12.0,15.242,0,29,34,19.59,2.78,4.64,1.05,0.982,21,21
4,Sedan,19,33,7.0,3,16.057,6.0,22.8,17.0,3.045,0,19,23,29.22,2.78,4.68,1.1,0.988,20,22
1,Sedan,22,31,6.0,7,10.359,6.0,22.8,18.0,24.344,0,31,39,36.21,3.3,4.74,1.15,0.992,19,22
2,Small,24,30,4.0,3,10.733,4.0,15.2,12.0,3.045,0,30,39,44.14,3.55,4.66,0.94,0.994,21,23
3,Small,17,34,4.0,7,11.847,4.0,15.2,12.0,5.938,0,29,34,26.69,2.9,4.75,1.04,0.987,20,23
1,Small,17,34,4.0,7,7.639,4.0,15.2,12.0,5.938,0,17,23,37.43,1.79,4.63,0.99,0.985,21,21
2,Small,22,34,5.0,3,12.609,4.0,15.2,11.0,5.938,0,29,34,48.57,2.18,4.63,1.08,0.991,19,23
3,Sedan,21,34,6.0,3,10.719,6.0,22.8,18.0,3.045,0,34,39,30.13,1.32,4.79,0.98,0.975,19,22
4,Truck,20,32,17.5,3,9.813,17.5,66.5,52.5,10.783,0,20,23,48.15,3.24,4.64,1.12,0.994,19,21
3,Sedan,17,31,6.0,3,10.842,6.0,22.8,18.0,3.045,0,17,23,43.02,1.86,4.61,0.9,0.988,20,21
3,Small,16,33,5.0,7,11.922,4.0,15.2,11.0,57.822,0,29,33,43.63,1.64,4.61,1.18,0.986,21,22
4,Sedan,17,32,6.0,7,10.913,6.0,22.8,18.0,83.097,0,17,23,18.09,3.51,4.74,1.13,0.984,19,23
2,Sedan,19,31,6.0,7,12.073,6.0,22.8,18.0,10.783,0,31,39,9.44,1.78,4.65,1.0,0.942,21,22
2,Sedan,20,33,6.0,3,9.625,6.0,22.8,18.0,3.045,0,33,39,38.0,1.85,4.74,1.0,0.986,19,21
4,Small,19,35,6.0,7,16.181,4.0,15.2,10.0,5.938,0,29,35,36.45,2.82,4.7,1.11,0.99,19,21
5,Small,16,30,4.0,7,7.565,4.0,15.2,12.0,83.097,0,16,23,23.98,2.95,4.65,1.05,0.986,21,23
4,Small,19,33,4.0,3,9.083,4.0,15.2,12.0,10.783,0,33,39,24.5,2.39,4.71,0.93,0.983,20,21
1,Small,21,31,4.0,7,8.785,4.0,15.2,12.0,83.097,0,21,23,30.09,2.77,4.73,1.13,0.988,20,22
4,Small,18,29,4.0,3,3.662,4.0,15.2,12.0,57.822,0,18,23,41.49,2.17,4.78,1.14,0.989,21,22
4,Truck,19,33,17.5,3,6.875,17.5,66.5,52.5,86.377,0,33,39,28.6,3.02,4.73,1.03,0.988,21,22
1,Small,17,31,5.0,3,13.939,4.0,15.2,11.0,10.783,0,31,39,27.51,3.43,4.69,1.07,0.989,21,21
3,Small,17,34,4.0,3,8.535,4.0,15.2,12.0,5.938,0,29,34,44.36,1.83,4.64,1.0,0.988,20,23
3,Sedan,20,31,6.0,3,13.934,6.0,22.8,18.0,24.344,0,31,39,48.41,1.7,4.64,1.08,0.988,21,22
2,Sedan,20,30,6.0,7,10.296,6.0,22.8,18.0,15.242,0,30,39,16.96,1.84,4.68,1.11,0.968,19,21
4,Small,17,31,4.0,7,4.399,4.0,15.2,12.0,5.938,0,17,23,19.26,2.71,4.66,1.06,0.981,19,23
5,Small,16,30,4.0,7,9.153,4.0,15.2,12.0,5.938,0,30,39,43.18,0.76,4.66,1.23,0.97,20,23
4,Sedan,16,29,6.0,7,9.666,6.0,22.8,18.0,5.938,0,29,39,7.98,2.94,4.77,1.22,0.958,20,23
3,Sedan,20,31,6.0,3,14.464,6.0,22.8,18.0,57.822,0,20,23,17.7,1.1,4.72,0.95,0.95,21,22
2,Sedan,18,33,6.0,3,12.03,6.0,22.8,18.0,86.377,0,18,23,49.15,1.89,4.65,0.95,0.989,20,23
1,Small,22,31,4.0,3,10.764,4.0,15.2,12.0,86.377,0,31,39,19.12,0.74,4.61,1.2,0.932,20,21
1,Truck,19,30,17.5,3,13.829,17.5,66.5,52.5,86.377,0,30,39,40.42,1.26,4.66,1.15,0.981,20,23
5,Small,21,30,4.0,7,5.063,4.0,15.2,12.0,5.938,0,21,23,26.87,1.4,4.77,1.21,0.974,21,23
2,Truck,21,33,17.5,7,12.692,17.5,66.5,52.5,5.938,0,33,39,18.46,1.37,4.66,1.22,0.961,20,21
4,Truck,23,30,17.5,3,13.465,17.5,66.5,52.5,57.822,0,30,39,49.01,2.55,4.75,1.15,0.992,19,22
2,SUV,21,31,13.5,7,4.786,13.5,51.3,40.5,57.822,0,31,39,46.81,2.62,4.72,1.24,0.992,19,23
2,Small,24,30,4.0,3,6.678,4.0,15.2,12.0,86.377,0,30,39,19.77,3.53,4.74,1.01,0.986,19,23
1,Small,19,31,4.0,3,6.659,4.0,15.2,12.0,83.097,0,19,23,17.42,3.45,4.61,1.25,0.983,20,21
5,Small,18,31,4.0,3,9.129,4.0,15.2,12.0,83.097,0,18,23,26.02,1.0,4.8,0.96,0.962,19,21
1,Small,17,29,4.0,7,6.915,4.0,15.2,12.0,10.783,0,29,39,24.85,1.3,4.62,1.06,0.97,19,23
1,SUV,18,35,13.5,3,6.516,13.5,51.3,40.5,15.242,0,18,23,40.56,1.47,4.71,1.17,0.983,21,21
2,Sedan,20,33,6.0,3,11.491,6.0,22.8,18.0,10.783,0,29,33,39.77,2.52,4.79,0.94,0.99,21,22
2,Small,20,31,4.0,3,11.038,4.0,15.2,12.0,5.938,0,20,23,11.93,3.34,4.67,1.14,0.975,20,23
3,SUV,18,32,13.5,7,2.35,13.5,51.3,40.5,5.938,0,29,32,7.64,2.49,4.66,1.06,0.949,19,23
1,SUV,18,31,13.5,3,9.018,13.5,51.3,40.5,10.783,0,18,23,24.55,1.01,4.73,1.11,0.96,21,22
5,Small,18,30,5.0,7,14.421,4.0,15.2,11.0,57.822,0,18,23,28.56,1.19,4.72,0.93,0.971,20,22
3,SUV,17,30,13.5,7,9.377,13.5,51.3,40.5,5.938,0,17,23,24.51,2.4,4.65,1.08,0.983,19,21
1,Small,19,33,4.0,3,11.049,4.0,15.2,12.0,86.377,0,33,39,44.38,1.68,4.76,0.92,0.987,19,21
4,Small,18,33,4.0,3,7.479,4.0,15.2,12.0,57.822,0,18,23,36.67,3.21,4.76,1.06,0.992,21,23
3,Sedan,20,32,6.0,7,8.598,6.0,22.8,18.0,3.045,0,32,39,49.45,2.71,4.79,0.98,0.993,19,22
3,Small,20,31,4.0,7,8.851,4.0,15.2,12.0,86.377,0,31,39,48.98,2.64,4.68,1.15,0.992,21,21
1,Small,22,31,4.0,7,11.5,4.0,15.2,12.0,15.242,0,31,39,20.36,1.04,4.63,0.96,0.954,21,22
5,Small,20,31,5.0,3,13.086,4.0,15.2,11.0,86.377,0,31,39,40.51,1.4,4.61,1.25,0.983,19,22
5,Small,18,30,6.0,7,15.529,4.0,15.2,10.0,83.097,0,18,23,34.12,3.1,4.68,0.94,0.991,20,21
2,Truck,20,30,17.5,7,10.134,17.5,66.5,52.5,3.045,0,30,39,39.59,3.19,4.73,1.02,0.992,20,22
1,Truck,18,30,17.5,3,7.691,17.5,66.5,52.5,3.045,0,30,39,18.2,2.26,4.67,1.2,0.976,20,21
2,Sedan,19,32,6.0,3,8.104,6.0,22.8,18.0,86.377,0,32,39,16.84,3.49,4.61,1.11,0.983,20,22
3,Small,23,31,5.0,3,13.93,4.0,15.2,11.0,86.377,0,31,39,21.31,3.57,4.61,1.06,0.987,21,22
3,Truck,20,31,17.5,3,4.821,17.5,66.5,52.5,10.783,0,20,23,40.09,1.36,4.62,1.16,0.982,20,21
4,Small,18,34,4.0,3,9.675,4.0,15.2,12.0,24.344,0,18,23,48.77,1.8,4.6,1.16,0.989,19,22
2,SUV,20,33,13.5,7,6.803,13.5,51.3,40.5,57.822,0,33,39,23.34,2.02,4.77,1.08,0.979,20,22
2,Small,16,33,5.0,7,14.383,4.0,15.2,11.0,15.242,0,29,33,10.62,2.25,4.67,1.09,0.959,20,23
5,Sedan,17,33,6.0,7,8.967,6.0,22.8,18.0,10.783,0,17,23,47.54,1.01,4.73,1.09,0.979,20,23
5,Small,16,30,4.0,3,9.245,4.0,15.2,12.0,10.783,0,30,39,16.19,1.62,4.66,1.02,0.963,19,21
3,SUV,17,32,13.5,7,6.18,13.5,51.3,40.5,3.045,0,29,32,34.21,3.01,4.65,1.19,0.99,20,21
1,Sedan,19,33,6.0,3,9.754,6.0,22.8,18.0,5.938,0,29,33,43.09,2.12,4.66,1.12,0.989,20,21
3,Small,17,30,5.0,7,12.71,4.0,15.2,11.0,57.822,0,30,39,45.68,3.52,4.73,1.01,0.994,21,23
3,SUV,20,31,13.5,3,4.637,13.5,51.3,40.5,5.938,0,20,23,27.32,1.3,4.78,1.21,0.972,20,21
3,Small,16,30,4.0,7,9.34,4.0,15.2,12.0,5.938,0,16,23,37.55,2.98,4.74,0.94,0.991,21,21
2,Sedan,19,33,6.0,7,11.067,6.0,22.8,18.0,5.938,0,33,39,22.87,1.55,4.7,1.09,0.972,21,23
4,Small,18,31,4.0,3,10.961,4.0,15.2,12.0,5.938,0,31,39,46.96,2.09,4.76,1.06,0.99,20,23
2,Small,19,32,4.0,3,11.577,4.0,15.2,12.0,5.938,0,32,39,37.45,1.15,4.62,1.13,0.977,21,23
1,Sedan,19,34,6.0,3,9.651,6.0,22.8,18.0,3.045,0,29,34,16.43,3.0,4.7,1.15,0.98,20,22
5,Truck,17,31,17.5,7,6.036,17.5,66.5,52.5,15.242,0,17,23,6.75,1.0,4.65,0.94,0.862,19,22
5,Sedan,18,32,6.0,3,10.59,6.0,22.8,18.0,5.938,0,18,23,20.15,1.69,4.62,1.16,0.971,21,22
2,Small,21,32,6.0,7,15.616,4.0,15.2,10.0,86.377,0,21,23,33.34,2.76,4.75,1.21,0.989,19,21
1,Truck,19,30,17.5,7,8.903,17.5,66.5,52.5,15.242,0,19,23,39.75,1.04,4.78,1.04,0.976,19,21
5,Sedan,18,34,6.0,7,11.921,6.0,22.8,18.0,86.377,0,29,34,35.63,1.67,4.67,1.13,0.983,21,21
2,SUV,20,29,13.5,7,5.634,13.5,51.3,40.5,15.242,0,20,23,14.33,1.25,4.62,1.03,0.946,20,23
1,Small,19,33,4.0,3,8.865,4.0,15.2,12.0,3.045,0,29,33,49.81,2.94,4.6,1.14,0.993,21,23
3,SUV,20,32,13.5,7,5.714,13.5,51.3,40.5,83.097,0,20,23,34.51,1.34,4.67,1.11,0.979,20,23
2,SUV,18,32,13.5,3,13.867,13.5,51.3,40.5,15.242,0,32,39,48.15,2.22,4.66,1.22,0.991,19,21
4,Sedan,19,29,6.0,3,5.795,6.0,22.8,18.0,86.377,0,29,39,8.15,2.35,4.6,0.93,0.949,19,22
5,SUV,16,33,13.5,3,18.032,13.5,51.3,40.5,86.377,0,33,39,40.11,3.36,4.71,1.2,0.993,20,23
1,Sedan,19,32,6.0,3,6.964,6.0,22.8,18.0,5.938,0,29,32,49.52,1.77,4.63,1.19,0.989,21,23
2,SUV,19,31,13.5,7,2.403,13.5,51.3,40.5,5.938,0,31,39,49.12,2.52,4.66,1.13,0.992,21,21
5,Truck,19,34,17.5,7,10.156,17.5,66.5,52.5,24.344,0,19,23,38.14,2.55,4.73,1.09,0.99,21,23
2,Small,19,31,4.0,7,5.571,4.0,15.2,12.0,57.822,0,31,39,32.49,1.35,4.7,1.16,0.977,21,22
5,Truck,19,32,17.5,7,7.646,17.5,66.5,52.5,86.377,0,19,23,7.54,0.97,4.78,1.2,0.872,19,23
1,Sedan,20,30,6.0,3,4.388,6.0,22.8,18.0,5.938,0,20,23,47.94,2.29,4.61,1.13,0.991,20,22
4,Sedan,23,29,6.0,7,14.029,6.0,22.8,18.0,24.344,0,29,39,46.42,0.98,4.72,1.2,0.978,19,22
2,Sedan,17,34,6.0,3,11.146,6.0,22.8,18.0,83.097,0,29,34,29.23,3.41,4.7,1.04,0.99,19,21
5,Sedan,22,30,6.0,3,6.276,6.0,22.8,18.0,10.783,0,30,39,30.7,3.19,4.61,1.15,0.99,21,21
3,SUV,21,32,13.5,3,10.923,13.5,51.3,40.5,15.242,0,32,39,42.94,2.92,4.66,0.99,0.992,21,23
3,SUV,19,29,13.5,3,6.89,13.5,51.3,40.5,15.242,0,19,23,12.44,0.79,4.73,1.02,0.903,19,21
1,Small,20,31,4.0,3,10.315,4.0,15.2,12.0,24.344,0,20,23,27.18,3.17,4.63,1.17,0.988,19,23
4,Sedan,19,31,6.0,7,8.762,6.0,22.8,18.0,15.242,0,31,39,27.68,2.7,4.7,0.96,0.987,19,21
5,Sedan,20,33,8.0,3,18.609,6.0,22.8,16.0,57.822,0,29,33,8.89,0.89,4.63,1.08,0.881,21,21
2,Sedan,22,29,6.0,3,11.918,6.0,22.8,18.0,5.938,0,29,39,43.0,2.82,4.66,1.19,0.992,19,21
2,Sedan,20,32,6.0,3,9.821,6.0,22.8,18.0,24.344,0,32,39,33.06,3.35,4.77,1.08,0.991,19,23
4,Small,20,30,5.0,3,13.877,4.0,15.2,11.0,10.783,0,30,39,22.33,2.29,4.67,0.91,0.981,21,22
4,Truck,17,31,17.5,3,10.687,17.5,66.5,52.5,15.242,0,31,39,47.15,3.54,4.71,1.17,0.994,19,22
