NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,20,35,4.0,7,6.358,4.0,15.2,12.0,57.822,0,29,35,33.45,3.0,4.66,1.24,0.99,19,23
2,SUV,22,30,13.5,3,9.232,13.5,51.3,40.5,24.344,0,30,39,45.8,1.56,4.61,0.95,0.986,20,22
3,Sedan,20,34,6.0,3,2.994,6.0,22.8,18.0,86.377,0,34,39,8.22,2.63,4.67,1.08,0.955,21,21
1,Sedan,18,31,6.0,7,7.475,6.0,22.8,18.0,57.822,0,18,23,28.23,3.51,4.63,1.16,0.99,21,22
1,SUV,20,31,13.5,7,14.9,13.5,51.3,40.5,57.822,0,20,23,32.1,3.05,4.69,1.22,0.99,19,21
5,SUV,19,36,13.5,7,9.897,13.5,51.3,40.5,10.783,0,29,36,49.95,0.66,4.75,1.06,0.97,19,22
4,SUV,19,33,13.5,3,12.76,13.5,51.3,40.5,15.242,0,29,33,35.1,1.75,4.77,1.15,0.984,21,22
3,Sedan,18,30,6.0,3,11.155,6.0,22.8,18.0,24.344,0,30,39,40.99,1.35,4.8,1.12,0.982,21,22
2,Small,20,31,5.0,3,12.761,4.0,15.2,11.0,86.377,0,20,23,33.76,1.77,4.77,1.05,0.983,21,22
1,Sedan,19,29,6.0,7,11.77,6.0,22.8,18.0,83.097,0,29,39,40.83,2.06,4.74,1.1,0.988,21,23
1,Sedan,24,29,8.0,7,17.758,6.0,22.8,16.0,5.938,0,29,39,11.29,3.28,4.66,1.13,0.973,20,23
2,SUV,21,33,13.5,7,7.981,13.5,51.3,40.5,3.045,0,21,23,23.19,2.25,4.61,1.2,0.981,21,22
1,Sedan,19,33,6.0,7,12.059,6.0,22.8,18.0,10.783,0,19,23,44.34,1.9,4.61,1.05,0.988,20,21
4,SUV,21,30,13.5,3,12.405,13.5,51.3,40.5,15.242,0,30,39,46.97,0.51,4.64,1.19,0.959,21,21
2,SUV,19,32,13.5,3,8.69,13.5,51.3,40.5,10.783,0,29,32,39.02,2.96,4.74,1.14,0.991,21,23
5,Small,20,36,4.0,7,8.781,4.0,15.2,12.0,15.242,0,36,39,19.71,1.03,4.7,1.06,0.952,20,23
5,Small,22,31,4.0,7,11.325,4.0,15.2,12.0,86.377,0,31,39,10.93,3.6,4.8,1.16,0.975,19,22
1,Small,20,34,4.0,7,7.214,4.0,15.2,12.0,5.938,0,20,23,14.55,2.99,4.75,1.22,0.977,19,21
2,Sedan,22,30,9.0,7,19.885,6.0,22.8,15.0,24.344,0,30,39,26.61,2.67,4.73,1.07,0.986,20,21
1,SUV,20,30,13.5,3,16.572,13.5,51.3,40.5,83.097,0,20,23,34.05,1.65,4.72,1.0,0.982,21,22
1,Truck,21,31,17.5,3,7.192,17.5,66.5,52.5,10.783,0,31,39,49.0,2.79,4.73,1.13,0.993,20,22
1,Small,20,33,4.0,7,8.24,4.0,15.2,12.0,15.242,0,20,23,27.26,2.31,4.79,1.03,0.984,20,23
3,Small,18,32,5.0,3,13.781,4.0,15.2,11.0,57.822,0,32,39,11.78,1.36,4.79,1.04,0.939,20,23
4,Sedan,18,32,6.0,7,5.843,6.0,22.8,18.0,10.783,0,32,39,29.7,3.41,4.63,0.93,0.99,19,21
4,Truck,17,33,17.5,3,3.781,17.5,66.5,52.5,3.045,0,33,39,38.17,3.42,4.6,1.02,0.992,21,21
5,Sedan,17,32,6.0,7,3.562,6.0,22.8,18.0,3.045,0,32,39,37.58,2.6,4.8,1.19,0.99,20,22
1,Truck,17,32,17.5,7,10.9,17.5,66.5,52.5,15.242,0,32,39,46.25,0.51,4.77,1.09,0.958,20,23
4,Truck,20,36,17.5,7,13.854,17.5,66.5,52.5,15.242,0,20,23,17.0,1.9,4.66,1.2,0.97,20,21
1,Sedan,17,31,8.0,7,18.925,6.0,22.8,16.0,86.377,0,17,23,14.1,1.18,4.65,0.97,0.942,20,21
1,Sedan,20,32,6.0,3,6.537,6.0,22.8,18.0,83.097,0,29,32,28.09,3.33,4.62,0.92,0.989,21,21
2,Small,17,33,4.0,7,7.675,4.0,15.2,12.0,3.045,0,33,39,11.76,0.66,4.71,1.0,0.879,19,23
3,Sedan,17,34,6.0,7,9.629,6.0,22.8,18.0,10.783,0,17,23,6.96,0.5,4.75,1.21,0.75,19,22
3,Small,19,34,5.0,3,13.623,4.0,15.2,11.0,57.822,0,19,23,25.57,1.69,4.66,1.16,0.977,20,22
5,Small,19,31,4.0,7,6.108,4.0,15.2,12.0,83.097,0,19,23,10.99,2.04,4.72,0.92,0.956,20,21
1,Truck,20,30,17.5,7,10.311,17.5,66.5,52.5,86.377,0,30,39,11.46,3.06,4.78,1.04,0.972,20,22
2,Truck,22,31,17.5,7,7.649,17.5,66.5,52.5,24.344,0,31,39,25.25,3.09,4.7,1.19,0.987,21,21
4,Small,21,32,4.0,7,11.81,4.0,15.2,12.0,10.783,0,29,32,27.18,3.37,4.75,1.05,0.989,20,23
3,Small,20,31,5.0,7,12.697,4.0,15.2,11.0,5.938,0,31,39,38.06,3.26,4.62,1.17,0.992,19,21
3,Sedan,19,31,6.0,7,13.232,6.0,22.8,18.0,24.344,0,19,23,12.89,1.53,4.63,1.02,0.951,20,23
5,SUV,18,29,13.5,3,10.405,13.5,51.3,40.5,86.377,0,18,23,12.34,2.37,4.61,1.15,0.966,21,21
1,Truck,18,32,17.5,7,12.256,17.5,66.5,52.5,3.045,0,32,39,11.75,3.49,4.62,1.1,0.976,20,22
1,Small,22,31,4.0,7,9.734,4.0,15.2,12.0,5.938,0,31,39,46.81,0.63,4.73,1.09,0.967,20,22
2,Sedan,16,31,6.0,7,13.718,6.0,22.8,18.0,3.045,0,16,23,29.47,1.38,4.62,0.94,0.976,21,21
5,Sedan,16,30,6.0,3,10.698,6.0,22.8,18.0,5.938,0,30,39,25.46,0.87,4.7,0.97,0.956,20,23
4,SUV,22,30,13.5,3,16.81,13.5,51.3,40.5,5.938,0,30,39,19.93,0.78,4.77,0.98,0.938,21,21
4,Small,19,32,5.0,3,14.1,4.0,15.2,11.0,3.045,0,29,32,8.46,2.08,4.66,1.05,0.945,21,21
4,Small,19,31,4.0,7,4.382,4.0,15.2,12.0,83.097,0,31,39,47.49,0.57,4.7,1.09,0.964,21,21
3,Small,19,32,4.0,7,7.247,4.0,15.2,12.0,3.045,0,29,32,12.63,3.25,4.62,1.24,0.976,21,22
1,Small,19,29,4.0,7,10.06,4.0,15.2,12.0,24.344,0,19,23,31.96,0.55,4.67,1.18,0.945,19,21
1,Sedan,16,33,6.0,3,7.315,6.0,22.8,18.0,57.822,0,16,23,26.31,2.25,4.61,0.92,0.983,19,21
4,Sedan,19,30,6.0,7,13.117,6.0,22.8,18.0,15.242,0,30,39,31.85,0.51,4.79,1.09,0.94,21,21
2,Sedan,19,33,6.0,3,11.278,6.0,22.8,18.0,24.344,0,29,33,15.78,1.42,4.62,1.19,0.956,21,22
2,Sedan,19,30,6.0,7,14.265,6.0,22.8,18.0,57.822,0,30,39,12.07,2.27,4.72,0.9,0.964,20,21
3,SUV,17,32,13.5,7,15.848,13.5,51.3,40.5,15.242,0,17,23,29.49,1.63,4.61,1.07,0.979,21,22
3,SUV,20,32,13.5,7,6.337,13.5,51.3,40.5,5.938,0,32,39,48.33,1.1,4.74,1.08,0.981,21,21
5,Sedan,21,34,6.0,7,11.661,6.0,22.8,18.0,10.783,0,29,34,19.74,0.88,4.63,1.24,0.944,20,21
2,Truck,21,32,17.5,7,9.997,17.5,66.5,52.5,57.822,0,32,39,41.5,1.61,4.7,1.01,0.985,21,21
2,Small,20,32,5.0,7,13.107,4.0,15.2,11.0,86.377,0,32,39,11.14,1.97,4.61,1.06,0.955,21,22
1,Small,19,30,4.0,3,6.564,4.0,15.2,12.0,24.344,0,30,39,46.72,2.31,4.64,1.2,0.991,19,23
2,Sedan,17,32,6.0,3,5.907,6.0,22.8,18.0,86.377,0,29,32,34.71,0.65,4.67,1.22,0.957,21,23
2,Small,22,33,5.0,3,12.534,4.0,15.2,11.0,86.377,0,33,39,29.59,2.45,4.66,1.1,0.986,20,21
4,SUV,21,31,13.5,7,7.185,13.5,51.3,40.5,86.377,0,21,23,19.48,1.56,4.61,0.93,0.968,20,22
1,Small,21,30,4.0,3,11.626,4.0,15.2,12.0,15.242,0,30,39,10.0,2.49,4.71,0.99,0.961,19,21
2,Sedan,21,33,8.0,3,19.441,6.0,22.8,16.0,5.938,0,33,39,12.66,0.63,4.72,1.19,0.882,21,22
4,Truck,21,29,17.5,3,10.994,17.5,66.5,52.5,10.783,0,21,23,41.31,3.01,4.79,1.25,0.992,21,23
4,Sedan,18,29,6.0,3,13.608,6.0,22.8,18.0,24.344,0,18,23,13.4,2.75,4.6,1.02,0.973,20,21
3,Sedan,22,30,6.0,3,9.949,6.0,22.8,18.0,86.377,0,30,39,27.42,1.25,4.65,1.03,0.971,21,22
5,SUV,17,32,13.5,7,9.082,13.5,51.3,40.5,10.783,0,32,39,42.79,1.85,4.77,0.97,0.987,21,22
2,Sedan,22,36,6.0,3,8.472,6.0,22.8,18.0,15.242,0,29,36,28.91,2.36,4.7,1.04,0.985,21,22
2,Sedan,22,32,6.0,3,10.911,6.0,22.8,18.0,86.377,0,29,32,46.78,2.99,4.62,1.08,0.993,20,22
3,Sedan,21,29,6.0,7,10.224,6.0,22.8,18.0,10.783,0,29,39,48.38,0.93,4.65,0.94,0.978,21,22
5,SUV,19,32,13.5,7,7.453,13.5,51.3,40.5,3.045,0,19,23,24.31,0.51,4.71,1.07,0.923,19,21
5,SUV,22,30,13.5,3,8.915,13.5,51.3,40.5,5.938,0,30,39,27.0,3.42,4.77,1.17,0.989,19,21
1,Small,18,31,4.0,3,9.884,4.0,15.2,12.0,15.242,0,18,23,9.78,1.89,4.69,1.04,0.947,19,21
2,Sedan,22,30,6.0,3,9.414,6.0,22.8,18.0,5.938,0,30,39,25.89,1.35,4.65,1.09,0.972,19,22
1,Sedan,19,32,6.0,3,12.19,6.0,22.8,18.0,86.377,0,29,32,35.96,0.81,4.61,1.06,0.966,19,22
3,Truck,20,33,17.5,3,15.125,17.5,66.5,52.5,86.377,0,33,39,48.23,3.22,4.61,1.11,0.994,21,23
2,Truck,17,32,17.5,3,10.935,17.5,66.5,52.5,15.242,0,29,32,42.91,2.02,4.71,0.94,0.989,19,23
5,Sedan,16,34,6.0,7,9.41,6.0,22.8,18.0,3.045,0,29,34,22.1,2.28,4.78,1.22,0.98,21,21
2,Small,18,29,4.0,7,5.749,4.0,15.2,12.0,83.097,0,18,23,43.43,3.48,4.74,1.16,0.993,20,22
5,Small,21,34,4.0,7,7.985,4.0,15.2,12.0,57.822,0,29,34,31.0,2.66,4.6,1.18,0.988,21,22
5,Sedan,16,33,6.0,3,12.82,6.0,22.8,18.0,5.938,0,16,23,13.38,1.34,4.79,0.97,0.946,21,21
1,Small,20,32,6.0,3,15.401,4.0,15.2,10.0,15.242,0,29,32,15.32,3.18,4.64,1.14,0.98,19,22
4,Sedan,19,32,6.0,7,8.406,6.0,22.8,18.0,10.783,0,19,23,40.85,1.21,4.73,0.96,0.98,20,21
3,SUV,20,34,13.5,7,12.629,13.5,51.3,40.5,15.242,0,29,34,35.53,2.87,4.76,1.25,0.99,21,22
3,Truck,18,30,17.5,3,4.203,17.5,66.5,52.5,10.783,0,30,39,33.12,0.56,4.74,1.04,0.948,20,21
4,Sedan,19,34,6.0,7,8.651,6.0,22.8,18.0,3.045,0,29,34,32.98,1.11,4.66,1.16,0.973,21,23
4,Small,20,30,7.0,7,18.306,4.0,15.2,9.0,10.783,0,30,39,20.66,0.88,4.68,0.95,0.946,21,22
2,Sedan,16,31,6.0,3,6.007,6.0,22.8,18.0,15.242,0,31,39,29.7,2.26,4.78,1.2,0.985,19,22
2,Sedan,21,30,6.0,7,14.969,6.0,22.8,18.0,15.242,0,21,23,36.7,3.22,4.62,1.17,0.992,20,21
3,Truck,17,31,17.5,3,4.902,17.5,66.5,52.5,83.097,0,31,39,27.52,2.9,4.74,1.06,0.988,19,21
4,Small,21,30,4.0,3,7.563,4.0,15.2,12.0,24.344,0,21,23,18.07,1.39,4.68,0.95,0.961,19,23
4,SUV,20,33,13.5,3,8.75,13.5,51.3,40.5,3.045,0,29,33,17.0,2.45,4.78,1.21,0.976,21,23
2,Sedan,20,31,7.0,3,16.27,6.0,22.8,17.0,15.242,0,31,39,20.4,3.56,4.73,1.04,0.986,20,21
5,Small,19,31,5.0,3,13.134,4.0,15.2,11.0,57.822,0,31,39,15.6,1.27,4.63,1.08,0.951,19,22
1,Truck,16,30,17.5,7,12.41,17.5,66.5,52.5,83.097,0,16,23,9.48,2.26,4.73,1.14,0.954,21,23
1,Small,17,31,6.0,3,16.96,4.0,15.2,10.0,15.242,0,31,39,30.07,1.16,4.78,1.24,0.972,20,23
4,Small,19,29,5.0,3,12.565,4.0,15.2,11.0,57.822,0,29,39,12.35,0.53,4.67,1.0,0.858,19,23
4,Small,21,33,4.0,7,8.48,4.0,15.2,12.0,10.783,0,21,23,18.25,2.39,4.75,0.95,0.977,20,22
4,Sedan,18,30,6.0,3,2.143,6.0,22.8,18.0,24.344,0,18,23,23.27,1.44,4.72,1.12,0.971,21,21
4,Small,20,32,4.0,3,8.747,4.0,15.2,12.0,15.242,0,29,32,17.21,1.02,4.78,0.99,0.945,19,21
2,Sedan,19,34,6.0,3,10.54,6.0,22.8,18.0,83.097,0,19,23,45.83,2.31,4.65,1.08,0.991,20,23
2,SUV,21,30,13.5,7,10.016,13.5,51.3,40.5,86.377,0,30,39,41.01,0.91,4.62,1.0,0.974,20,23
2,Sedan,18,31,6.0,7,6.583,6.0,22.8,18.0,15.242,0,31,39,36.02,3.35,4.75,1.04,0.992,21,22
4,Truck,22,35,17.5,7,16.463,17.5,66.5,52.5,57.822,0,29,35,40.47,3.1,4.74,0.97,0.992,20,23
1,Sedan,21,31,6.0,3,11.402,6.0,22.8,18.0,57.822,0,21,23,22.48,1.03,4.61,1.13,0.958,20,21
4,Truck,20,32,17.5,7,11.87,17.5,66.5,52.5,3.045,0,29,32,8.17,3.59,4.62,1.16,0.966,20,22
4,Sedan,22,30,6.0,3,12.194,6.0,22.8,18.0,24.344,0,30,39,24.38,2.05,4.77,0.97,0.98,21,21
1,Small,22,31,4.0,7,4.87,4.0,15.2,12.0,83.097,0,31,39,45.25,3.23,4.79,1.25,0.993,21,23
3,Truck,21,33,17.5,7,7.874,17.5,66.5,52.5,5.938,0,33,39,26.26,1.67,4.75,1.0,0.977,21,21
5,Small,18,32,5.0,7,13.433,4.0,15.2,11.0,10.783,0,29,32,44.3,1.24,4.61,1.14,0.982,21,21
3,Sedan,20,31,6.0,3,12.338,6.0,22.8,18.0,3.045,0,20,23,27.03,1.66,4.61,1.22,0.978,21,21
4,Small,22,34,5.0,3,13.799,4.0,15.2,11.0,5.938,0,34,39,29.7,0.82,4.6,1.19,0.96,19,22
1,SUV,20,32,13.5,3,9.706,13.5,51.3,40.5,24.344,0,20,23,49.65,2.64,4.63,1.06,0.992,21,23
5,Sedan,22,30,6.0,7,13.263,6.0,22.8,18.0,57.822,0,30,39,25.36,1.69,4.65,1.21,0.977,19,23
5,SUV,17,33,13.5,3,18.622,13.5,51.3,40.5,5.938,0,33,39,43.73,2.52,4.66,0.97,0.991,21,22
2,SUV,19,33,13.5,3,15.168,13.5,51.3,40.5,57.822,0,19,23,15.33,0.56,4.74,1.0,0.89,20,21
5,SUV,19,30,13.5,3,11.61,13.5,51.3,40.5,3.045,0,19,23,48.94,3.05,4.67,1.04,0.993,21,22
5,Small,19,34,4.0,3,9.998,4.0,15.2,12.0,24.344,0,34,39,10.6,1.98,4.73,0.99,0.953,21,23
5,Sedan,16,31,6.0,7,3.287,6.0,22.8,18.0,15.242,0,31,39,30.96,0.99,4.65,0.96,0.968,19,22
1,SUV,24,32,13.5,3,6.649,13.5,51.3,40.5,83.097,0,29,32,25.79,2.89,4.64,1.03,0.987,20,23
1,Truck,22,29,17.5,3,10.543,17.5,66.5,52.5,3.045,0,29,39,10.7,3.11,4.6,0.93,0.97,19,21
3,Sedan,19,31,6.0,3,12.379,6.0,22.8,18.0,15.242,0,31,39,12.97,3.16,4.71,1.08,0.976,20,21
1,Small,18,33,4.0,3,7.002,4.0,15.2,12.0,24.344,0,18,23,36.59,2.83,4.7,1.18,0.99,20,23
3,Sedan,19,33,6.0,7,12.393,6.0,22.8,18.0,3.045,0,29,33,33.8,2.76,4.77,1.04,0.989,19,21
3,Small,20,33,4.0,3,9.134,4.0,15.2,12.0,57.822,0,20,23,45.78,2.33,4.72,1.23,0.991,21,21
1,Small,20,31,6.0,3,16.893,4.0,15.2,10.0,3.045,0,20,23,43.25,3.24,4.61,1.06,0.993,21,22
5,SUV,18,30,13.5,7,15.137,13.5,51.3,40.5,86.377,0,18,23,27.62,1.75,4.62,1.16,0.98,20,23
2,Small,21,31,4.0,3,4.526,4.0,15.2,12.0,10.783,0,31,39,49.65,1.5,4.74,1.07,0.987,20,21
3,SUV,19,31,13.5,7,15.694,13.5,51.3,40.5,24.344,0,31,39,28.91,2.87,4.72,1.24,0.988,21,23
1,Small,22,31,5.0,3,13.695,4.0,15.2,11.0,57.822,0,31,39,49.32,2.82,4.8,0.94,0.993,20,23
2,Small,16,32,4.0,7,3.838,4.0,15.2,12.0,3.045,0,32,39,30.76,3.13,4.72,1.25,0.99,21,23
4,Small,17,31,5.0,7,13.865,4.0,15.2,11.0,3.045,0,17,23,37.02,1.07,4.74,0.91,0.975,21,22
3,SUV,19,30,13.5,7,9.498,13.5,51.3,40.5,57.822,0,19,23,18.82,1.77,4.71,1.07,0.97,20,21
4,Sedan,16,34,7.0,7,16.786,6.0,22.8,17.0,24.344,0,34,39,10.13,3.07,4.75,1.09,0.968,20,23
4,Small,19,32,5.0,3,12.289,4.0,15.2,11.0,57.822,0,19,23,18.02,2.09,4.72,0.94,0.974,20,21
1,Small,19,33,4.0,3,8.432,4.0,15.2,12.0,57.822,0,29,33,41.61,1.75,4.68,1.15,0.986,19,21
5,Sedan,24,32,6.0,7,5.912,6.0,22.8,18.0,83.097,0,32,39,42.38,1.56,4.73,0.98,0.985,19,21
2,Sedan,17,33,6.0,7,5.609,6.0,22.8,18.0,3.045,0,33,39,16.46,2.49,4.77,0.99,0.976,19,22
5,SUV,20,33,13.5,7,10.216,13.5,51.3,40.5,15.242,0,29,33,7.66,2.1,4.65,0.93,0.94,19,22
4,SUV,21,32,13.5,7,12.837,13.5,51.3,40.5,83.097,0,29,32,7.2,0.63,4.71,0.97,0.802,21,22
1,SUV,24,30,13.5,7,7.548,13.5,51.3,40.5,24.344,0,30,39,29.86,3.14,4.69,0.94,0.989,20,21
5,Small,20,32,4.0,3,7.066,4.0,15.2,12.0,57.822,0,20,23,22.3,1.87,4.77,0.98,0.976,20,22
5,Small,16,30,8.0,7,20.057,4.0,15.2,8.0,15.242,0,30,39,50.01,3.26,4.74,1.08,0.994,19,22
5,Truck,17,30,17.5,3,10.473,17.5,66.5,52.5,83.097,0,17,23,25.1,3.25,4.75,0.9,0.988,21,23
2,Small,19,30,5.0,7,13.218,4.0,15.2,11.0,86.377,0,19,23,32.34,1.27,4.68,1.02,0.976,20,23
1,Sedan,21,33,6.0,7,14.561,6.0,22.8,18.0,83.097,0,21,23,45.07,1.74,4.65,1.21,0.987,21,21
3,Small,19,30,4.0,3,8.107,4.0,15.2,12.0,5.938,0,30,39,28.7,1.79,4.71,1.19,0.981,20,23
5,Sedan,22,31,6.0,3,12.687,6.0,22.8,18.0,5.938,0,31,39,8.26,0.59,4.73,1.24,0.814,21,22
4,Small,19,33,4.0,3,10.291,4.0,15.2,12.0,86.377,0,33,39,23.58,1.12,4.67,0.96,0.963,20,23
5,Truck,17,32,17.5,3,10.227,17.5,66.5,52.5,15.242,0,29,32,32.07,2.71,4.76,1.0,0.989,19,22
1,Small,23,32,4.0,7,9.038,4.0,15.2,12.0,10.783,0,29,32,46.3,1.22,4.7,1.01,0.982,20,21
2,Small,19,30,5.0,3,12.541,4.0,15.2,11.0,5.938,0,19,23,37.22,2.92,4.6,1.19,0.991,21,23
3,Sedan,16,32,6.0,7,9.15,6.0,22.8,18.0,15.242,0,16,23,40.93,2.58,4.76,0.91,0.991,21,21
5,Sedan,21,31,6.0,3,7.534,6.0,22.8,18.0,3.045,0,31,39,29.94,2.14,4.71,0.92,0.985,19,21
5,Small,19,31,5.0,3,12.638,4.0,15.2,11.0,15.242,0,31,39,25.26,1.49,4.63,1.11,0.974,21,23
5,Small,22,30,4.0,3,7.275,4.0,15.2,12.0,57.822,0,30,39,7.73,3.32,4.79,1.18,0.962,20,23
4,SUV,18,32,13.5,7,8.631,13.5,51.3,40.5,5.938,0,29,32,19.59,3.16,4.65,1.11,0.984,19,22
5,Small,21,31,5.0,3,13.297,4.0,15.2,11.0,3.045,0,21,23,22.91,2.57,4.76,0.98,0.983,21,23
1,Small,19,30,4.0,3,7.466,4.0,15.2,12.0,83.097,0,19,23,42.84,0.52,4.78,1.05,0.956,20,21
3,Small,20,30,4.0,3,11.55,4.0,15.2,12.0,10.783,0,20,23,17.47,2.02,4.72,1.02,0.972,21,21
