NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,SUV,18,31,13.5,7,7.617,13.5,51.3,40.5,57.822,0,18,23,17.01,0.6,4.61,0.96,0.907,20,23
3,SUV,17,31,13.5,3,11.971,13.5,51.3,40.5,24.344,0,17,23,19.6,3.48,4.8,1.21,0.985,19,23
1,SUV,21,30,13.5,7,8.423,13.5,51.3,40.5,57.822,0,21,23,6.87,3.19,4.72,1.13,0.955,19,23
3,Small,22,31,4.0,3,7.046,4.0,15.2,12.0,86.377,0,31,39,9.41,1.78,4.75,1.21,0.942,19,23
4,SUV,19,31,13.5,3,10.692,13.5,51.3,40.5,24.344,0,31,39,17.96,1.99,4.64,0.94,0.972,19,22
4,Small,18,31,4.0,7,9.956,4.0,15.2,12.0,86.377,0,31,39,6.7,2.99,4.64,0.91,0.951,19,23
2,Small,18,31,5.0,3,14.451,4.0,15.2,11.0,3.045,0,31,39,43.07,2.99,4.6,1.03,0.992,19,22
2,Small,19,31,4.0,7,10.531,4.0,15.2,12.0,5.938,0,19,23,48.43,3.05,4.67,0.9,0.993,20,23
4,Small,20,32,4.0,7,10.296,4.0,15.2,12.0,57.822,0,29,32,24.2,0.5,4.69,1.01,0.921,19,21
4,Small,21,31,5.0,7,14.113,4.0,15.2,11.0,86.377,0,31,39,31.83,0.98,4.73,1.2,0.968,19,23
2,SUV,17,34,13.5,3,9.357,13.5,51.3,40.5,83.097,0,17,23,48.94,2.6,4.79,1.21,0.992,21,22
4,Sedan,18,32,6.0,3,8.556,6.0,22.8,18.0,86.377,0,18,23,17.43,3.1,4.75,1.21,0.982,19,23
4,Small,22,33,4.0,7,10.092,4.0,15.2,12.0,10.783,0,29,33,6.86,1.1,4.79,1.21,0.876,19,22
2,SUV,22,30,13.5,3,11.369,13.5,51.3,40.5,5.938,0,30,39,23.64,0.66,4.72,1.04,0.938,20,21
2,SUV,19,34,13.5,3,8.784,13.5,51.3,40.5,86.377,0,34,39,8.32,1.86,4.63,0.94,0.937,19,22
2,Small,20,29,6.0,7,14.768,4.0,15.2,10.0,57.822,0,20,23,40.05,3.19,4.77,0.9,0.992,21,23
2,Sedan,17,30,6.0,7,14.904,6.0,22.8,18.0,57.822,0,30,39,34.88,3.4,4.71,1.01,0.992,19,23
5,Small,18,31,4.0,3,9.412,4.0,15.2,12.0,86.377,0,31,39,22.22,3.01,4.65,1.13,0.985,19,22
5,Small,20,30,4.0,3,9.544,4.0,15.2,12.0,3.045,0,20,23,20.98,2.69,4.64,1.2,0.982,19,22
5,Sedan,20,31,6.0,7,6.604,6.0,22.8,18.0,83.097,0,20,23,11.89,1.31,4.67,1.03,0.938,21,21
1,Small,21,30,6.0,7,15.726,4.0,15.2,10.0,10.783,0,21,23,45.87,3.34,4.69,1.0,0.993,20,23
1,Small,22,33,5.0,3,12.444,4.0,15.2,11.0,5.938,0,33,39,14.0,2.89,4.6,1.06,0.976,19,21
5,Sedan,18,34,6.0,3,8.728,6.0,22.8,18.0,5.938,0,18,23,49.55,3.14,4.64,1.25,0.994,19,21
2,SUV,19,32,13.5,3,5.397,13.5,51.3,40.5,57.822,0,19,23,33.43,2.14,4.8,1.03,0.986,21,21
3,SUV,18,32,13.5,3,9.688,13.5,51.3,40.5,86.377,0,18,23,12.37,2.3,4.67,0.92,0.965,20,22
3,Small,20,33,5.0,7,14.259,4.0,15.2,11.0,15.242,0,33,39,14.47,0.59,4.68,0.93,0.889,19,23
2,Small,18,31,5.0,7,13.749,4.0,15.2,11.0,57.822,0,18,23,48.89,1.65,4.75,1.07,0.988,21,22
2,Sedan,17,29,6.0,3,7.157,6.0,22.8,18.0,5.938,0,29,39,33.86,0.78,4.75,1.04,0.963,21,22
5,SUV,18,31,13.5,3,13.495,13.5,51.3,40.5,24.344,0,18,23,42.43,2.68,4.64,1.22,0.991,19,22
4,Small,16,34,4.0,3,11.489,4.0,15.2,12.0,3.045,0,16,23,15.43,1.72,4.7,1.08,0.963,21,23
2,Truck,18,30,17.5,3,14.971,17.5,66.5,52.5,83.097,0,30,39,9.9,2.57,4.77,0.91,0.961,19,21
3,Sedan,22,29,6.0,7,7.51,6.0,22.8,18.0,15.242,0,29,39,35.94,2.98,4.63,0.99,0.991,20,23
4,Small,17,30,4.0,3,8.672,4.0,15.2,12.0,24.344,0,30,39,17.78,1.09,4.68,1.06,0.95,20,21
1,Sedan,21,30,6.0,3,13.006,6.0,22.8,18.0,10.783,0,21,23,21.07,1.92,4.78,0.99,0.976,21,21
3,Sedan,16,33,6.0,7,9.513,6.0,22.8,18.0,10.783,0,29,33,12.38,1.7,4.63,1.08,0.954,20,22
3,Sedan,19,34,6.0,3,11.622,6.0,22.8,18.0,3.045,0,29,34,14.74,1.72,4.78,1.2,0.961,20,23
5,Sedan,20,31,6.0,7,11.569,6.0,22.8,18.0,10.783,0,31,39,25.05,2.19,4.77,1.1,0.982,21,22
2,Sedan,23,32,6.0,7,9.051,6.0,22.8,18.0,5.938,0,29,32,32.37,2.65,4.67,1.19,0.988,19,21
4,SUV,19,35,13.5,7,7.116,13.5,51.3,40.5,10.783,0,35,39,17.28,2.05,4.76,1.0,0.972,21,23
5,Truck,19,31,17.5,3,7.299,17.5,66.5,52.5,57.822,0,19,23,7.69,2.94,4.79,1.22,0.957,20,23
1,SUV,22,29,13.5,7,10.617,13.5,51.3,40.5,5.938,0,29,39,6.9,3.5,4.64,0.9,0.959,20,22
5,Small,20,34,4.0,3,11.194,4.0,15.2,12.0,5.938,0,20,23,49.38,1.52,4.68,0.9,0.987,21,23
2,Small,17,32,4.0,7,9.853,4.0,15.2,12.0,5.938,0,29,32,31.22,1.6,4.76,1.24,0.98,21,23
3,Truck,19,30,17.5,3,6.738,17.5,66.5,52.5,83.097,0,30,39,32.04,1.27,4.63,1.22,0.976,21,22
1,SUV,19,31,13.5,7,8.315,13.5,51.3,40.5,83.097,0,31,39,35.72,1.39,4.65,1.06,0.98,20,22
2,Small,20,34,6.0,3,14.647,4.0,15.2,10.0,15.242,0,34,39,18.33,1.71,4.63,1.09,0.969,20,23
3,Sedan,22,33,6.0,7,6.46,6.0,22.8,18.0,15.242,0,29,33,16.4,1.97,4.61,1.12,0.97,20,21
4,Sedan,20,32,6.0,7,10.322,6.0,22.8,18.0,10.783,0,29,32,18.4,2.53,4.72,1.17,0.979,20,23
3,SUV,20,30,13.5,3,11.275,13.5,51.3,40.5,5.938,0,20,23,25.6,0.74,4.79,1.03,0.949,20,22
5,Sedan,25,31,6.0,7,11.054,6.0,22.8,18.0,57.822,0,31,39,17.14,2.58,4.77,0.96,0.978,20,21
4,Small,20,34,6.0,3,15.546,4.0,15.2,10.0,57.822,0,20,23,32.28,3.04,4.73,1.16,0.99,21,23
5,Truck,20,30,17.5,3,3.414,17.5,66.5,52.5,24.344,0,20,23,48.7,0.69,4.7,0.99,0.971,20,23
2,Sedan,19,30,6.0,7,13.014,6.0,22.8,18.0,57.822,0,30,39,14.28,2.6,4.62,1.11,0.973,19,22
4,SUV,23,32,13.5,7,15.604,13.5,51.3,40.5,24.344,0,32,39,47.53,1.02,4.68,1.08,0.98,20,21
5,Sedan,19,32,6.0,3,12.487,6.0,22.8,18.0,83.097,0,29,32,38.98,2.28,4.64,0.97,0.989,20,22
2,Small,20,30,4.0,3,8.723,4.0,15.2,12.0,15.242,0,30,39,42.49,3.48,4.62,1.18,0.993,19,21
1,SUV,24,31,13.5,7,6.956,13.5,51.3,40.5,83.097,0,31,39,33.23,2.97,4.64,1.07,0.99,20,21
3,SUV,21,30,13.5,3,11.725,13.5,51.3,40.5,24.344,0,30,39,11.81,2.58,4.61,1.24,0.968,20,21
5,Small,23,29,6.0,3,15.074,4.0,15.2,10.0,15.242,0,29,39,45.09,2.22,4.73,1.21,0.99,21,21
4,Small,19,30,4.0,3,1.585,4.0,15.2,12.0,3.045,0,30,39,33.65,3.38,4.65,1.09,0.991,21,22
5,Sedan,19,32,6.0,3,12.258,6.0,22.8,18.0,86.377,0,19,23,40.9,0.81,4.62,1.24,0.97,20,22
4,Small,22,33,4.0,3,8.191,4.0,15.2,12.0,83.097,0,29,33,26.49,1.82,4.74,1.21,0.979,20,22
4,Truck,17,31,17.5,3,6.965,17.5,66.5,52.5,5.938,0,17,23,31.58,0.92,4.69,1.04,0.966,19,21
1,Sedan,19,32,6.0,7,7.408,6.0,22.8,18.0,10.783,0,32,39,34.45,3.27,4.71,1.21,0.991,20,21
1,Small,18,31,7.0,3,18.96,4.0,15.2,9.0,24.344,0,31,39,21.73,0.82,4.67,1.08,0.945,21,23
4,Truck,18,30,17.5,3,7.615,17.5,66.5,52.5,86.377,0,30,39,34.78,3.56,4.69,1.06,0.992,20,22
4,Sedan,21,32,6.0,7,13.956,6.0,22.8,18.0,5.938,0,29,32,21.03,1.38,4.68,1.25,0.966,20,21
4,Small,18,34,4.0,7,5.089,4.0,15.2,12.0,3.045,0,18,23,29.08,2.98,4.63,1.01,0.989,20,21
2,Small,22,33,4.0,3,7.356,4.0,15.2,12.0,10.783,0,33,39,33.17,1.17,4.6,1.15,0.975,20,23
2,Sedan,18,33,6.0,3,6.897,6.0,22.8,18.0,5.938,0,33,39,22.44,3.21,4.65,1.18,0.986,20,23
5,Sedan,17,30,6.0,3,7.614,6.0,22.8,18.0,5.938,0,30,39,14.59,2.83,4.69,1.2,0.976,21,22
1,Sedan,17,31,6.0,7,6.26,6.0,22.8,18.0,3.045,0,31,39,41.76,2.8,4.79,1.19,0.991,21,21
5,SUV,23,32,13.5,3,7.689,13.5,51.3,40.5,5.938,0,29,32,47.84,3.5,4.63,0.94,0.994,20,22
2,Small,21,31,7.0,7,17.886,4.0,15.2,9.0,24.344,0,31,39,23.95,3.12,4.61,0.96,0.987,19,23
4,Sedan,20,33,6.0,7,10.151,6.0,22.8,18.0,86.377,0,20,23,38.88,3.43,4.66,1.25,0.993,20,21
1,Small,18,31,4.0,3,10.848,4.0,15.2,12.0,10.783,0,31,39,22.87,1.68,4.65,1.0,0.974,20,22
1,SUV,21,33,13.5,7,10.101,13.5,51.3,40.5,15.242,0,33,39,26.6,2.43,4.61,1.0,0.985,21,23
4,Sedan,19,30,6.0,3,7.972,6.0,22.8,18.0,83.097,0,30,39,25.59,1.48,4.79,1.05,0.974,21,21
3,Sedan,22,34,6.0,3,8.916,6.0,22.8,18.0,57.822,0,29,34,39.27,0.95,4.61,1.18,0.974,21,23
3,SUV,19,30,13.5,7,8.214,13.5,51.3,40.5,24.344,0,19,23,32.85,3.47,4.66,1.23,0.991,21,22
2,SUV,16,34,13.5,3,11.293,13.5,51.3,40.5,10.783,0,29,34,19.83,0.77,4.69,0.92,0.937,21,23
3,Truck,23,35,17.5,3,8.516,17.5,66.5,52.5,3.045,0,29,35,23.91,3.12,4.75,1.13,0.987,19,21
2,SUV,20,30,13.5,7,12.463,13.5,51.3,40.5,83.097,0,20,23,43.64,3.17,4.66,0.96,0.993,19,21
2,Sedan,18,30,6.0,7,7.482,6.0,22.8,18.0,10.783,0,30,39,22.89,2.32,4.74,1.12,0.981,19,22
3,Small,22,32,5.0,7,13.841,4.0,15.2,11.0,86.377,0,32,39,21.9,2.98,4.73,1.16,0.985,21,22
1,SUV,23,33,13.5,3,10.127,13.5,51.3,40.5,24.344,0,33,39,43.38,0.59,4.68,0.95,0.962,21,21
1,Sedan,18,30,6.0,3,8.535,6.0,22.8,18.0,57.822,0,18,23,9.14,0.56,4.69,1.13,0.823,19,22
4,Sedan,24,32,6.0,7,8.693,6.0,22.8,18.0,3.045,0,29,32,50.03,1.46,4.68,1.08,0.986,19,21
4,Small,17,29,4.0,3,7.602,4.0,15.2,12.0,3.045,0,29,39,41.2,2.12,4.6,1.07,0.989,20,21
5,Small,20,31,4.0,3,7.938,4.0,15.2,12.0,3.045,0,31,39,16.02,1.37,4.72,1.18,0.955,20,21
5,Small,17,33,4.0,3,9.484,4.0,15.2,12.0,5.938,0,33,39,36.21,1.0,4.65,1.05,0.973,20,22
3,Small,22,34,4.0,3,11.193,4.0,15.2,12.0,83.097,0,34,39,25.89,3.4,4.63,0.9,0.989,20,23
5,Sedan,17,33,6.0,7,11.347,6.0,22.8,18.0,3.045,0,29,33,24.04,1.94,4.65,1.03,0.979,20,23
1,SUV,19,35,13.5,3,15.792,13.5,51.3,40.5,5.938,0,35,39,45.41,1.43,4.71,1.25,0.985,21,23
5,Small,19,32,4.0,3,11.416,4.0,15.2,12.0,83.097,0,32,39,25.13,3.01,4.68,0.98,0.987,19,22
3,Small,21,31,4.0,3,9.234,4.0,15.2,12.0,57.822,0,31,39,30.07,3.36,4.75,0.98,0.99,20,22
1,Sedan,18,30,6.0,7,8.077,6.0,22.8,18.0,86.377,0,30,39,32.1,1.21,4.65,0.98,0.975,20,22
5,Sedan,18,34,6.0,7,5.858,6.0,22.8,18.0,15.242,0,29,34,17.34,2.48,4.7,1.21,0.977,19,23
4,Small,18,30,4.0,7,8.845,4.0,15.2,12.0,86.377,0,30,39,45.71,0.67,4.78,1.16,0.968,19,22
5,SUV,18,32,13.5,3,1.499,13.5,51.3,40.5,3.045,0,32,39,18.39,0.96,4.79,1.19,0.945,19,22
3,SUV,22,33,13.5,3,7.436,13.5,51.3,40.5,86.377,0,29,33,48.0,3.59,4.76,1.1,0.994,21,23
5,Sedan,20,30,6.0,3,10.019,6.0,22.8,18.0,3.045,0,20,23,15.9,2.73,4.74,1.05,0.977,19,23
3,Small,22,31,5.0,3,11.929,4.0,15.2,11.0,24.344,0,31,39,40.78,3.0,4.71,1.14,0.992,20,23
2,Small,18,32,6.0,7,15.556,4.0,15.2,10.0,10.783,0,32,39,37.16,3.15,4.63,1.16,0.991,21,21
2,Sedan,20,34,6.0,7,3.182,6.0,22.8,18.0,57.822,0,20,23,29.9,1.09,4.64,0.97,0.97,21,23
3,Small,20,31,4.0,3,11.29,4.0,15.2,12.0,15.242,0,31,39,41.01,1.34,4.71,1.04,0.982,21,21
4,Small,19,32,4.0,3,11.106,4.0,15.2,12.0,3.045,0,19,23,17.67,0.63,4.64,1.24,0.914,20,23
5,Small,19,32,4.0,7,4.324,4.0,15.2,12.0,86.377,0,32,39,13.81,1.97,4.67,1.15,0.964,19,21
4,Sedan,21,32,6.0,7,4.11,6.0,22.8,18.0,15.242,0,29,32,14.54,3.01,4.68,1.23,0.977,20,23
4,Truck,19,31,17.5,3,11.955,17.5,66.5,52.5,10.783,0,19,23,25.85,2.5,4.62,1.22,0.985,21,21
5,Small,20,32,6.0,7,14.754,4.0,15.2,10.0,15.242,0,20,23,46.38,2.46,4.78,1.05,0.991,21,21
5,Small,18,29,7.0,7,17.523,4.0,15.2,9.0,24.344,0,18,23,14.81,0.56,4.66,1.11,0.886,19,21
1,Small,20,33,4.0,7,6.959,4.0,15.2,12.0,24.344,0,20,23,7.46,1.45,4.79,1.12,0.912,20,22
5,Sedan,20,31,6.0,7,10.729,6.0,22.8,18.0,57.822,0,20,23,49.29,2.32,4.68,0.92,0.991,20,21
3,Small,17,33,4.0,7,8.807,4.0,15.2,12.0,57.822,0,17,23,8.81,3.5,4.62,0.99,0.968,21,21
1,SUV,19,29,13.5,3,12.483,13.5,51.3,40.5,5.938,0,19,23,14.26,3.14,4.74,0.91,0.978,21,23
2,Truck,19,30,17.5,7,8.22,17.5,66.5,52.5,83.097,0,19,23,40.21,2.04,4.68,1.19,0.988,21,21
5,Truck,16,31,17.5,7,10.708,17.5,66.5,52.5,5.938,0,16,23,27.76,2.01,4.71,1.12,0.982,21,23
2,SUV,20,34,13.5,7,11.403,13.5,51.3,40.5,83.097,0,29,34,31.54,0.88,4.63,1.06,0.965,20,21
5,Small,21,30,5.0,7,14.477,4.0,15.2,11.0,83.097,0,21,23,10.06,0.56,4.74,1.18,0.837,19,21
3,Small,21,33,4.0,3,11.698,4.0,15.2,12.0,10.783,0,21,23,49.05,2.89,4.69,1.11,0.993,20,21
3,SUV,17,34,13.5,7,8.822,13.5,51.3,40.5,57.822,0,17,23,39.81,3.27,4.64,0.95,0.992,19,21
3,Sedan,19,30,6.0,3,14.292,6.0,22.8,18.0,83.097,0,19,23,38.02,3.58,4.74,1.11,0.993,21,22
1,SUV,23,33,13.5,3,7.005,13.5,51.3,40.5,3.045,0,29,33,24.88,3.17,4.62,1.14,0.987,19,21
2,Sedan,17,31,6.0,7,7.35,6.0,22.8,18.0,5.938,0,31,39,36.57,1.63,4.74,1.25,0.983,21,21
1,SUV,20,32,13.5,7,11.636,13.5,51.3,40.5,83.097,0,20,23,9.45,1.43,4.73,1.13,0.929,20,21
4,Small,17,32,5.0,7,14.039,4.0,15.2,11.0,24.344,0,32,39,35.08,1.23,4.79,1.24,0.977,21,23
4,SUV,17,30,13.5,7,6.74,13.5,51.3,40.5,3.045,0,30,39,49.55,1.78,4.78,1.09,0.989,21,22
2,SUV,17,32,13.5,7,5.084,13.5,51.3,40.5,3.045,0,29,32,12.38,2.52,4.71,1.04,0.968,19,21
3,Sedan,24,32,6.0,7,8.549,6.0,22.8,18.0,3.045,0,32,39,20.42,3.39,4.77,1.22,0.986,20,21
1,SUV,18,31,13.5,3,11.235,13.5,51.3,40.5,15.242,0,18,23,7.72,1.22,4.78,1.19,0.899,19,21
3,Sedan,18,29,6.0,7,12.733,6.0,22.8,18.0,10.783,0,29,39,15.64,2.02,4.7,1.04,0.969,20,23
2,Sedan,20,32,6.0,7,11.142,6.0,22.8,18.0,15.242,0,29,32,13.95,3.28,4.69,1.01,0.978,21,23
1,SUV,18,30,13.5,3,14.151,13.5,51.3,40.5,5.938,0,18,23,27.14,0.8,4.67,1.2,0.955,21,21
4,Small,17,33,4.0,3,9.56,4.0,15.2,12.0,83.097,0,29,33,8.86,3.34,4.72,1.03,0.967,20,23
1,Sedan,23,32,6.0,3,4.843,6.0,22.8,18.0,15.242,0,32,39,34.86,3.4,4.74,0.92,0.992,20,21
5,Sedan,17,30,6.0,3,7.784,6.0,22.8,18.0,10.783,0,30,39,9.88,2.88,4.67,0.93,0.965,19,21
1,Sedan,17,30,6.0,3,8.852,6.0,22.8,18.0,15.242,0,17,23,8.13,3.5,4.78,1.21,0.965,21,21
3,Small,19,32,4.0,3,9.862,4.0,15.2,12.0,83.097,0,29,32,37.09,1.17,4.74,0.97,0.977,19,22
3,Truck,17,32,17.5,7,12.348,17.5,66.5,52.5,10.783,0,17,23,36.87,2.99,4.79,0.94,0.991,21,21
4,Sedan,19,34,6.0,7,11.764,6.0,22.8,18.0,86.377,0,34,39,28.36,0.95,4.67,1.16,0.964,20,21
3,Small,19,31,5.0,3,13.548,4.0,15.2,11.0,3.045,0,19,23,48.32,0.79,4.67,1.19,0.974,21,21
4,Small,19,34,5.0,3,13.143,4.0,15.2,11.0,24.344,0,34,39,17.82,0.93,4.7,1.17,0.941,21,23
4,Small,18,31,4.0,3,8.192,4.0,15.2,12.0,83.097,0,31,39,26.24,2.55,4.76,1.2,0.985,21,21
5,SUV,16,34,13.5,3,6.333,13.5,51.3,40.5,83.097,0,16,23,37.13,2.96,4.76,1.12,0.991,20,21
4,Sedan,16,34,6.0,3,5.116,6.0,22.8,18.0,3.045,0,29,34,32.82,2.68,4.73,1.16,0.989,19,22
2,Sedan,17,30,6.0,3,5.014,6.0,22.8,18.0,24.344,0,17,23,8.35,0.67,4.68,1.16,0.836,20,21
4,Truck,20,30,17.5,7,12.012,17.5,66.5,52.5,24.344,0,30,39,11.04,3.05,4.73,0.94,0.971,19,22
4,Truck,18,30,17.5,3,9.89,17.5,66.5,52.5,10.783,0,30,39,32.68,0.7,4.74,1.25,0.957,20,23
4,Sedan,18,33,6.0,3,10.478,6.0,22.8,18.0,83.097,0,18,23,13.28,0.51,4.7,0.92,0.863,21,21
1,Small,21,34,4.0,3,10.835,4.0,15.2,12.0,5.938,0,34,39,27.36,0.52,4.74,1.2,0.932,21,21
5,Sedan,19,30,6.0,3,8.384,6.0,22.8,18.0,3.045,0,19,23,29.39,2.73,4.65,0.96,0.988,20,23
4,Small,19,32,4.0,3,4.666,4.0,15.2,12.0,15.242,0,29,32,34.14,0.9,4.72,0.92,0.968,20,23
4,Sedan,19,31,6.0,3,9.232,6.0,22.8,18.0,83.097,0,31,39,16.68,2.45,4.65,1.13,0.976,21,23
3,Truck,18,32,17.5,7,18.141,17.5,66.5,52.5,3.045,0,29,32,44.06,3.19,4.8,1.22,0.993,21,22
1,SUV,17,33,13.5,7,8.442,13.5,51.3,40.5,24.344,0,33,39,26.48,0.72,4.63,1.03,0.949,21,23
4,Small,20,34,6.0,7,15.067,4.0,15.2,10.0,86.377,0,34,39,9.91,0.57,4.67,1.09,0.838,21,21
5,Small,18,33,4.0,7,9.856,4.0,15.2,12.0,24.344,0,18,23,8.46,1.17,4.73,1.01,0.904,20,22
4,SUV,19,30,13.5,3,8.403,13.5,51.3,40.5,57.822,0,30,39,43.98,2.54,4.62,1.11,0.991,21,21
2,Sedan,19,32,6.0,3,13.674,6.0,22.8,18.0,10.783,0,32,39,25.33,2.69,4.79,0.92,0.985,21,23
1,Small,20,30,4.0,7,9.869,4.0,15.2,12.0,57.822,0,30,39,20.55,1.68,4.68,0.94,0.971,20,23
2,Small,19,31,4.0,7,11.278,4.0,15.2,12.0,5.938,0,31,39,17.32,3.1,4.73,1.09,0.982,20,21
5,Sedan,19,32,6.0,7,8.497,6.0,22.8,18.0,5.938,0,32,39,49.11,0.72,4.73,1.12,0.972,21,22
5,Small,17,31,4.0,3,4.92,4.0,15.2,12.0,5.938,0,31,39,7.44,3.51,4.79,1.22,0.962,20,21
5,Sedan,20,33,6.0,7,11.695,6.0,22.8,18.0,86.377,0,33,39,11.68,2.29,4.62,1.12,0.963,19,23
3,SUV,18,29,13.5,7,10.153,13.5,51.3,40.5,3.045,0,18,23,22.33,2.16,4.69,1.11,0.979,21,22
2,Sedan,20,32,6.0,3,6.86,6.0,22.8,18.0,57.822,0,29,32,43.44,3.02,4.65,1.14,0.992,21,23
1,Small,19,33,4.0,3,5.877,4.0,15.2,12.0,57.822,0,29,33,38.55,0.62,4.77,0.99,0.959,20,22
