NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,Sedan,17,34,6.0,3,6.141,6.0,22.8,18.0,10.783,0,29,34,37.08,1.61,4.61,0.92,0.983,20,22
1,Small,19,30,4.0,3,11.439,4.0,15.2,12.0,3.045,0,30,39,17.09,2.96,4.61,1.05,0.98,21,21
5,Sedan,19,33,6.0,7,11.611,6.0,22.8,18.0,86.377,0,19,23,39.48,1.62,4.64,1.07,0.984,19,23
2,SUV,21,29,13.5,7,9.432,13.5,51.3,40.5,86.377,0,29,39,8.0,1.2,4.66,1.19,0.901,20,23
2,Small,17,33,4.0,7,6.345,4.0,15.2,12.0,15.242,0,29,33,33.84,2.8,4.63,0.98,0.99,19,22
3,Small,20,35,5.0,3,12.079,4.0,15.2,11.0,5.938,0,20,23,35.57,2.62,4.69,1.21,0.989,20,23
4,Truck,21,30,17.5,3,10.635,17.5,66.5,52.5,57.822,0,21,23,46.14,3.53,4.72,1.14,0.994,19,21
4,Small,20,32,7.0,3,18.847,4.0,15.2,9.0,3.045,0,29,32,33.37,0.72,4.6,1.11,0.959,21,21
4,Sedan,18,29,6.0,3,13.177,6.0,22.8,18.0,10.783,0,18,23,41.0,2.92,4.68,1.14,0.992,20,23
1,Small,17,32,4.0,7,7.744,4.0,15.2,12.0,24.344,0,29,32,29.43,1.18,4.64,1.11,0.972,20,22
2,Sedan,22,33,6.0,3,9.932,6.0,22.8,18.0,3.045,0,29,33,17.26,1.89,4.61,0.9,0.97,19,23
4,Small,20,30,6.0,7,16.529,4.0,15.2,10.0,3.045,0,30,39,8.93,3.11,4.8,1.23,0.965,19,23
2,Sedan,20,30,6.0,7,7.633,6.0,22.8,18.0,5.938,0,30,39,17.29,1.78,4.75,1.02,0.968,19,21
5,Truck,22,32,17.5,7,15.66,17.5,66.5,52.5,24.344,0,32,39,43.12,1.68,4.66,1.06,0.986,21,23
1,Small,17,34,4.0,3,11.208,4.0,15.2,12.0,3.045,0,29,34,7.0,1.47,4.69,1.22,0.907,20,21
2,Truck,21,31,17.5,7,10.656,17.5,66.5,52.5,5.938,0,21,23,24.12,2.04,4.76,1.04,0.98,19,21
4,SUV,19,30,13.5,3,12.677,13.5,51.3,40.5,5.938,0,19,23,9.47,2.4,4.66,1.18,0.957,19,21
1,Small,20,34,4.0,3,8.384,4.0,15.2,12.0,5.938,0,29,34,9.13,1.25,4.62,0.93,0.916,20,23
4,SUV,20,32,13.5,3,14.07,13.5,51.3,40.5,5.938,0,29,32,13.41,0.63,4.62,1.09,0.888,21,23
1,Sedan,19,31,6.0,3,12.429,6.0,22.8,18.0,86.377,0,19,23,30.84,3.22,4.66,0.96,0.99,19,22
2,Small,17,30,5.0,7,12.428,4.0,15.2,11.0,3.045,0,17,23,23.89,2.41,4.79,1.07,0.983,20,21
3,Sedan,22,33,6.0,7,13.349,6.0,22.8,18.0,10.783,0,29,33,43.92,0.84,4.67,0.96,0.973,19,23
2,Small,17,34,4.0,7,9.958,4.0,15.2,12.0,3.045,0,17,23,9.85,3.06,4.79,0.99,0.967,20,21
3,Sedan,20,35,6.0,7,9.089,6.0,22.8,18.0,24.344,0,35,39,33.63,1.1,4.68,1.03,0.973,20,23
4,Sedan,18,34,6.0,7,13.779,6.0,22.8,18.0,5.938,0,34,39,30.93,0.66,4.69,1.16,0.952,20,22
1,SUV,19,30,13.5,3,13.122,13.5,51.3,40.5,57.822,0,30,39,43.36,2.22,4.65,1.2,0.99,20,21
1,Truck,18,31,17.5,3,8.602,17.5,66.5,52.5,15.242,0,18,23,9.57,3.38,4.63,1.04,0.97,21,22
3,Sedan,18,32,6.0,7,8.495,6.0,22.8,18.0,83.097,0,29,32,21.55,2.38,4.79,1.04,0.981,21,23
4,Sedan,18,33,6.0,3,12.961,6.0,22.8,18.0,24.344,0,18,23,45.28,1.12,4.63,1.1,0.98,19,23
4,SUV,21,34,13.5,7,13.131,13.5,51.3,40.5,3.045,0,34,39,13.83,2.1,4.65,1.2,0.966,21,22
1,Sedan,20,31,6.0,7,10.727,6.0,22.8,18.0,24.344,0,20,23,40.43,2.68,4.74,0.94,0.991,19,23
2,Small,23,29,6.0,3,15.24,4.0,15.2,10.0,5.938,0,29,39,23.91,1.73,4.76,1.17,0.976,19,21
5,Small,18,31,4.0,3,7.176,4.0,15.2,12.0,86.377,0,31,39,41.54,3.26,4.65,1.06,0.993,20,23
4,Sedan,20,31,6.0,3,6.019,6.0,22.8,18.0,86.377,0,31,39,10.04,0.55,4.7,1.13,0.834,21,23
2,Truck,22,34,17.5,3,16.012,17.5,66.5,52.5,10.783,0,34,39,12.82,3.06,4.72,1.25,0.975,21,23
2,Truck,20,33,17.5,3,14.464,17.5,66.5,52.5,24.344,0,20,23,22.56,0.76,4.78,1.22,0.943,19,23
3,SUV,18,31,13.5,7,9.884,13.5,51.3,40.5,24.344,0,18,23,8.63,2.24,4.79,1.03,0.95,20,23
4,Sedan,21,29,6.0,7,8.801,6.0,22.8,18.0,24.344,0,21,23,31.79,2.25,4.78,1.17,0.986,21,21
1,SUV,21,33,13.5,7,14.258,13.5,51.3,40.5,57.822,0,21,23,6.92,1.95,4.63,1.19,0.929,21,23
4,Small,18,31,4.0,7,10.707,4.0,15.2,12.0,86.377,0,18,23,37.47,1.68,4.79,0.93,0.984,21,23
4,Small,20,32,5.0,3,12.187,4.0,15.2,11.0,83.097,0,29,32,25.01,2.28,4.7,1.24,0.983,20,21
5,SUV,22,33,13.5,3,8.015,13.5,51.3,40.5,57.822,0,33,39,39.27,3.4,4.65,1.05,0.993,21,23
4,Small,17,31,4.0,3,2.444,4.0,15.2,12.0,24.344,0,31,39,18.88,2.09,4.66,1.0,0.975,19,22
1,Truck,18,32,17.5,7,10.606,17.5,66.5,52.5,83.097,0,18,23,30.55,3.49,4.77,1.03,0.991,21,21
1,Truck,20,34,17.5,7,18.144,17.5,66.5,52.5,10.783,0,29,34,24.27,2.23,4.76,1.13,0.982,19,21
5,Sedan,21,29,6.0,7,10.263,6.0,22.8,18.0,3.045,0,21,23,22.28,2.28,4.65,1.22,0.981,19,23
4,Truck,20,32,17.5,3,5.952,17.5,66.5,52.5,15.242,0,20,23,39.27,1.29,4.71,1.2,0.98,19,22
3,Small,19,31,4.0,7,7.211,4.0,15.2,12.0,24.344,0,31,39,23.69,0.73,4.76,0.94,0.944,20,22
1,Sedan,18,33,6.0,7,10.885,6.0,22.8,18.0,83.097,0,18,23,37.76,1.05,4.75,1.16,0.975,20,21
2,Small,22,32,4.0,3,11.392,4.0,15.2,12.0,10.783,0,32,39,10.5,1.15,4.7,0.93,0.921,19,22
3,Sedan,20,29,6.0,3,9.108,6.0,22.8,18.0,5.938,0,29,39,44.41,0.78,4.65,1.18,0.972,20,21
4,Sedan,17,30,6.0,3,14.171,6.0,22.8,18.0,3.045,0,17,23,37.76,2.75,4.75,1.14,0.99,19,23
2,Small,21,32,5.0,7,13.627,4.0,15.2,11.0,5.938,0,29,32,34.43,3.36,4.73,1.03,0.991,20,23
4,SUV,17,29,13.5,3,12.97,13.5,51.3,40.5,15.242,0,29,39,36.48,0.65,4.67,1.18,0.959,21,23
4,Small,19,32,5.0,3,12.988,4.0,15.2,11.0,83.097,0,19,23,18.32,3.21,4.71,1.13,0.983,19,21
5,Small,19,30,4.0,3,11.114,4.0,15.2,12.0,24.344,0,30,39,45.68,2.07,4.79,1.12,0.989,20,23
3,SUV,16,32,13.5,7,9.397,13.5,51.3,40.5,15.242,0,32,39,39.78,1.06,4.66,1.0,0.977,20,22
3,Sedan,19,30,6.0,3,14.162,6.0,22.8,18.0,3.045,0,30,39,28.03,1.25,4.78,1.03,0.972,19,22
2,Sedan,20,31,6.0,3,10.125,6.0,22.8,18.0,57.822,0,20,23,43.12,2.1,4.75,1.24,0.989,20,22
3,Small,18,31,5.0,7,13.751,4.0,15.2,11.0,15.242,0,18,23,7.51,1.96,4.64,1.09,0.934,20,21
4,Small,20,33,5.0,7,12.678,4.0,15.2,11.0,83.097,0,20,23,21.56,1.29,4.6,1.07,0.965,20,23
2,SUV,18,34,13.5,7,10.639,13.5,51.3,40.5,24.344,0,18,23,44.55,2.21,4.76,1.16,0.99,21,21
4,Sedan,17,33,6.0,3,12.116,6.0,22.8,18.0,3.045,0,29,33,30.08,3.14,4.72,1.06,0.989,20,21
4,Sedan,21,32,7.0,3,17.182,6.0,22.8,17.0,15.242,0,32,39,41.84,1.1,4.61,1.13,0.979,19,23
3,Small,19,31,4.0,7,9.118,4.0,15.2,12.0,86.377,0,19,23,24.1,0.96,4.68,1.03,0.958,19,23
3,Small,17,29,5.0,7,13.803,4.0,15.2,11.0,3.045,0,29,39,7.12,0.72,4.77,0.96,0.823,21,22
1,Small,18,32,4.0,3,10.68,4.0,15.2,12.0,5.938,0,18,23,31.71,2.4,4.7,1.13,0.987,20,21
5,Small,17,32,4.0,7,9.229,4.0,15.2,12.0,10.783,0,32,39,16.08,3.31,4.66,0.95,0.981,20,21
2,SUV,18,33,13.5,3,10.203,13.5,51.3,40.5,3.045,0,29,33,18.21,2.32,4.73,0.97,0.977,20,23
3,Small,17,34,4.0,3,10.01,4.0,15.2,12.0,10.783,0,29,34,29.62,1.62,4.79,1.14,0.979,20,21
1,Sedan,17,32,6.0,3,3.596,6.0,22.8,18.0,86.377,0,32,39,25.22,2.52,4.67,0.98,0.984,19,21
1,Small,23,31,4.0,7,6.033,4.0,15.2,12.0,5.938,0,31,39,28.62,2.89,4.64,1.12,0.988,20,23
5,Small,18,30,6.0,3,16.963,4.0,15.2,10.0,57.822,0,30,39,30.62,1.03,4.74,1.04,0.969,21,23
2,Small,21,31,4.0,3,6.171,4.0,15.2,12.0,83.097,0,31,39,30.55,2.65,4.63,1.05,0.988,21,21
3,Sedan,20,31,6.0,3,11.723,6.0,22.8,18.0,15.242,0,31,39,41.56,0.91,4.71,0.95,0.974,21,22
3,SUV,20,31,13.5,7,9.66,13.5,51.3,40.5,24.344,0,31,39,7.21,3.05,4.67,0.99,0.956,19,21
4,Small,17,33,4.0,3,7.21,4.0,15.2,12.0,24.344,0,29,33,49.88,1.9,4.68,1.08,0.99,21,21
4,Sedan,18,33,6.0,3,11.445,6.0,22.8,18.0,57.822,0,18,23,35.12,3.13,4.75,1.05,0.991,19,21
2,Small,16,33,4.0,3,7.986,4.0,15.2,12.0,24.344,0,33,39,31.06,2.22,4.65,1.19,0.986,19,22
1,Truck,16,31,17.5,3,10.713,17.5,66.5,52.5,57.822,0,31,39,46.86,2.67,4.61,1.19,0.992,20,23
5,SUV,21,32,13.5,7,11.163,13.5,51.3,40.5,5.938,0,21,23,40.27,2.04,4.76,1.11,0.988,19,23
4,Small,23,32,4.0,3,9.15,4.0,15.2,12.0,3.045,0,29,32,10.49,1.67,4.8,1.13,0.945,20,21
4,Sedan,19,30,6.0,7,12.122,6.0,22.8,18.0,24.344,0,19,23,45.53,3.25,4.67,0.91,0.993,19,23
1,SUV,18,30,13.5,3,18.623,13.5,51.3,40.5,15.242,0,18,23,23.35,3.36,4.77,0.99,0.987,20,21
1,Small,18,29,5.0,7,12.736,4.0,15.2,11.0,57.822,0,18,23,9.29,1.43,4.65,1.23,0.927,19,21
5,Sedan,18,29,6.0,3,6.989,6.0,22.8,18.0,15.242,0,18,23,25.36,3.32,4.71,1.2,0.988,21,21
1,Sedan,18,31,6.0,3,6.168,6.0,22.8,18.0,24.344,0,31,39,27.23,2.42,4.69,0.92,0.985,21,21
5,Sedan,21,31,6.0,7,4.846,6.0,22.8,18.0,83.097,0,21,23,8.98,0.61,4.64,1.09,0.833,21,21
4,Sedan,20,30,6.0,7,9.044,6.0,22.8,18.0,10.783,0,30,39,28.63,3.34,4.8,0.99,0.99,21,22
3,Sedan,16,32,6.0,7,3.738,6.0,22.8,18.0,15.242,0,32,39,12.53,1.57,4.63,0.98,0.95,20,21
1,Small,18,30,5.0,7,12.916,4.0,15.2,11.0,24.344,0,30,39,35.41,3.31,4.64,1.12,0.992,20,21
1,Truck,18,31,17.5,7,12.278,17.5,66.5,52.5,83.097,0,18,23,23.35,3.54,4.74,1.22,0.988,19,23
4,Small,16,32,4.0,7,11.183,4.0,15.2,12.0,5.938,0,16,23,17.59,1.37,4.77,1.05,0.959,20,23
3,Small,20,30,4.0,3,6.732,4.0,15.2,12.0,5.938,0,20,23,27.74,3.1,4.73,0.93,0.988,20,21
5,Small,17,29,4.0,7,7.157,4.0,15.2,12.0,24.344,0,29,39,24.54,2.02,4.63,1.13,0.98,19,21
5,Sedan,17,32,6.0,7,8.245,6.0,22.8,18.0,86.377,0,32,39,22.77,0.64,4.72,1.18,0.934,21,22
4,Small,21,31,4.0,7,9.857,4.0,15.2,12.0,24.344,0,31,39,28.05,2.64,4.7,1.25,0.987,20,21
1,Sedan,19,33,6.0,7,4.0,6.0,22.8,18.0,24.344,0,29,33,29.95,0.77,4.71,1.04,0.958,19,23
1,Truck,22,30,17.5,7,13.304,17.5,66.5,52.5,83.097,0,30,39,15.69,3.08,4.77,1.1,0.98,19,22
4,Sedan,22,32,6.0,3,12.56,6.0,22.8,18.0,83.097,0,29,32,23.04,3.2,4.78,1.0,0.987,19,23
4,Truck,16,32,17.5,7,7.783,17.5,66.5,52.5,10.783,0,32,39,41.69,0.61,4.65,1.0,0.961,20,22
5,Truck,22,34,17.5,7,9.854,17.5,66.5,52.5,15.242,0,34,39,16.91,2.13,4.77,1.21,0.973,21,23
2,Small,21,31,4.0,7,8.62,4.0,15.2,12.0,83.097,0,31,39,44.35,0.83,4.76,1.14,0.973,20,21
5,Truck,19,32,17.5,7,8.147,17.5,66.5,52.5,15.242,0,32,39,35.54,2.56,4.67,1.12,0.989,21,21
5,Truck,16,32,17.5,7,15.986,17.5,66.5,52.5,57.822,0,32,39,29.97,1.1,4.65,1.08,0.97,20,21
1,SUV,20,31,13.5,7,9.226,13.5,51.3,40.5,83.097,0,31,39,16.98,1.5,4.66,1.09,0.961,21,22
4,SUV,18,32,13.5,3,9.81,13.5,51.3,40.5,57.822,0,29,32,10.41,2.43,4.63,0.91,0.961,20,23
4,SUV,17,29,13.5,7,7.944,13.5,51.3,40.5,3.045,0,29,39,34.37,2.66,4.74,1.17,0.989,21,23
3,Small,20,32,4.0,3,7.475,4.0,15.2,12.0,83.097,0,20,23,11.15,1.69,4.77,1.16,0.948,20,23
3,Small,18,31,5.0,7,13.611,4.0,15.2,11.0,10.783,0,18,23,41.02,2.02,4.77,0.93,0.988,21,22
5,Sedan,17,31,6.0,3,5.326,6.0,22.8,18.0,10.783,0,31,39,46.53,1.0,4.74,1.14,0.979,20,23
4,Small,18,34,4.0,3,7.371,4.0,15.2,12.0,83.097,0,29,34,29.35,2.86,4.65,1.08,0.988,20,22
1,Sedan,18,33,6.0,3,8.789,6.0,22.8,18.0,86.377,0,18,23,23.25,3.48,4.7,1.19,0.988,20,23
4,Truck,17,33,17.5,7,4.92,17.5,66.5,52.5,24.344,0,17,23,30.29,2.31,4.64,1.08,0.986,20,23
2,Small,19,30,5.0,3,11.894,4.0,15.2,11.0,83.097,0,30,39,38.41,1.09,4.76,1.14,0.976,19,21
2,Sedan,23,31,6.0,7,9.045,6.0,22.8,18.0,57.822,0,31,39,27.07,2.78,4.78,1.13,0.987,19,22
5,Sedan,18,34,6.0,7,9.382,6.0,22.8,18.0,10.783,0,29,34,29.88,1.68,4.65,0.92,0.98,19,21
3,Sedan,21,33,9.0,7,20.135,6.0,22.8,15.0,15.242,0,21,23,17.92,3.0,4.61,1.25,0.982,21,22
1,Small,21,32,4.0,3,10.195,4.0,15.2,12.0,24.344,0,32,39,44.04,2.46,4.61,1.23,0.991,19,22
1,SUV,19,33,13.5,7,12.476,13.5,51.3,40.5,57.822,0,33,39,42.29,1.62,4.66,1.23,0.986,19,22
2,Sedan,20,33,6.0,7,5.845,6.0,22.8,18.0,10.783,0,33,39,17.53,0.62,4.68,1.05,0.912,19,21
3,SUV,19,32,13.5,3,10.687,13.5,51.3,40.5,15.242,0,32,39,40.44,1.2,4.6,1.02,0.98,20,23
4,Sedan,20,31,6.0,3,6.623,6.0,22.8,18.0,15.242,0,20,23,18.9,3.53,4.6,1.23,0.985,21,23
2,SUV,19,32,13.5,3,10.605,13.5,51.3,40.5,15.242,0,29,32,26.93,1.85,4.74,1.04,0.98,20,23
4,Small,19,30,4.0,7,4.871,4.0,15.2,12.0,15.242,0,19,23,22.92,1.88,4.64,1.21,0.977,19,23
3,Small,16,32,4.0,7,10.283,4.0,15.2,12.0,5.938,0,29,32,22.07,1.17,4.79,1.05,0.962,21,21
1,Small,18,30,7.0,7,18.772,4.0,15.2,9.0,5.938,0,30,39,30.46,3.34,4.69,0.97,0.99,19,23
3,Small,17,32,4.0,3,7.876,4.0,15.2,12.0,15.242,0,17,23,16.74,0.56,4.64,0.95,0.899,19,23
2,Sedan,19,35,7.0,3,15.998,6.0,22.8,17.0,57.822,0,35,39,24.69,1.97,4.61,1.0,0.98,20,23
1,Small,18,31,5.0,3,13.709,4.0,15.2,11.0,24.344,0,31,39,32.88,2.5,4.75,1.1,0.988,20,23
2,Small,20,35,5.0,7,12.457,4.0,15.2,11.0,24.344,0,29,35,28.1,1.16,4.77,1.15,0.97,19,21
4,Small,19,31,5.0,7,13.244,4.0,15.2,11.0,86.377,0,19,23,29.0,1.73,4.73,0.92,0.98,21,21
5,Sedan,19,35,6.0,3,7.285,6.0,22.8,18.0,57.822,0,35,39,13.2,2.25,4.79,1.25,0.967,20,21
3,SUV,20,30,13.5,3,12.984,13.5,51.3,40.5,5.938,0,30,39,47.09,2.6,4.74,1.19,0.992,20,21
3,Small,19,33,5.0,3,12.844,4.0,15.2,11.0,15.242,0,19,23,23.93,3.25,4.66,1.22,0.987,19,23
1,Small,17,31,4.0,7,6.471,4.0,15.2,12.0,83.097,0,31,39,36.07,1.26,4.78,1.16,0.978,19,22
3,SUV,18,30,13.5,7,15.025,13.5,51.3,40.5,86.377,0,18,23,28.77,3.3,4.63,0.94,0.99,19,23
3,Small,19,33,4.0,7,10.544,4.0,15.2,12.0,24.344,0,19,23,48.49,3.25,4.75,1.19,0.994,19,21
1,Small,21,32,4.0,3,7.912,4.0,15.2,12.0,57.822,0,29,32,44.95,0.63,4.6,0.95,0.965,19,23
1,Sedan,20,33,8.0,7,18.796,6.0,22.8,16.0,3.045,0,33,39,19.35,2.79,4.65,0.95,0.982,19,23
1,Small,17,32,5.0,7,12.449,4.0,15.2,11.0,83.097,0,32,39,45.63,1.02,4.66,0.98,0.979,20,22
3,Sedan,21,35,6.0,3,6.15,6.0,22.8,18.0,24.344,0,21,23,20.4,3.4,4.7,1.06,0.986,20,21
3,Truck,19,31,17.5,3,8.989,17.5,66.5,52.5,10.783,0,31,39,18.61,0.57,4.68,1.18,0.91,19,21
3,Small,18,35,4.0,3,6.703,4.0,15.2,12.0,3.045,0,18,23,40.23,1.64,4.75,1.13,0.985,21,23
1,Small,17,33,4.0,7,8.246,4.0,15.2,12.0,15.242,0,29,33,30.51,1.09,4.79,1.11,0.97,19,22
1,Sedan,21,32,6.0,7,13.075,6.0,22.8,18.0,86.377,0,29,32,34.55,2.53,4.77,1.19,0.989,20,21
1,Sedan,20,31,6.0,3,11.753,6.0,22.8,18.0,83.097,0,31,39,37.8,3.3,4.76,1.05,0.992,21,23
5,Sedan,19,30,6.0,7,9.85,6.0,22.8,18.0,24.344,0,30,39,18.67,3.43,4.64,1.2,0.985,21,22
2,Small,18,32,4.0,7,9.853,4.0,15.2,12.0,15.242,0,18,23,26.7,1.3,4.69,1.03,0.972,19,22
1,SUV,21,29,13.5,3,11.2,13.5,51.3,40.5,57.822,0,29,39,9.55,1.81,4.63,1.17,0.944,19,22
4,Sedan,20,31,6.0,7,3.752,6.0,22.8,18.0,83.097,0,31,39,30.57,2.4,4.79,1.19,0.986,21,21
2,Small,20,30,4.0,7,10.561,4.0,15.2,12.0,15.242,0,20,23,19.11,2.27,4.66,0.97,0.977,20,22
5,Small,17,32,4.0,7,5.275,4.0,15.2,12.0,10.783,0,29,32,32.21,2.92,4.76,1.0,0.989,19,21
