Model,Scenario,Number_of_EVs,EV_No,Arrival,Depart,EV_Type,BatteryCapacity,Distance,Demand,Alloc_charger,Delay
CC_NoDelay,4,10,4,9,21,Small,16,67.445,16,19,0
CC_NoDelay,4,10,5,9,18,Small,16,67.205,16,19,0
CC_NoDelay,4,10,6,7,17,SUV,54,28.333,16,19,0
CC_NoDelay,4,10,7,10,24,Truck,70,24.045,20,19,0
CC_NoDelay,4,10,8,7,18,Small,16,21.249,8,19,0
CC_NoDelay,4,10,9,13,21,SUV,54,52.879,30,19,0
CC_NoDelay,4,10,10,12,17,Truck,70,50.004,41,19,0
CC_NoDelay,5,10,1,7,21,Sedan,24,53.094,23,19,0
CC_NoDelay,5,10,2,10,22,Sedan,24,72.925,24,19,0
CC_NoDelay,5,10,3,9,21,Small,16,22.313,8,19,0
CC_NoDelay,5,10,4,7,19,SUV,54,43.787,25,19,0
CC_NoDelay,5,10,5,8,19,Sedan,24,63.744,24,19,0
CC_NoDelay,5,10,6,10,18,Sedan,24,55.556,24,19,0
CC_NoDelay,5,10,7,13,21,Sedan,24,25.981,11,19,0
CC_NoDelay,5,10,8,5,18,Sedan,24,44.348,19,19,0
CC_NoDelay,5,10,9,8,18,SUV,54,27.406,16,19,0
CC_NoDelay,5,10,10,10,18,Sedan,24,18.303,8,19,0
CC_NoDelay,6,10,1,10,19,Small,16,40.567,15,19,0
CC_NoDelay,6,10,2,7,20,Small,16,24.218,9,19,0
CC_NoDelay,6,10,3,7,21,Sedan,24,42.773,18,19,0
CC_NoDelay,6,10,4,10,20,SUV,54,35.935,21,19,0
CC_NoDelay,6,10,5,10,17,Sedan,24,51.19,22,19,0
CC_NoDelay,6,10,6,9,20,Sedan,24,37.392,16,19,0
CC_NoDelay,6,10,7,10,20,Small,16,22.829,9,19,0
CC_NoDelay,6,10,8,11,20,Sedan,24,63.633,24,19,0
CC_NoDelay,6,10,9,11,18,Small,16,58.39,16,19,0
CC_NoDelay,6,10,10,8,21,Sedan,24,44.01,19,19,0
CC_NoDelay,7,10,1,9,19,Truck,70,31.58,26,19,0
CC_NoDelay,7,10,2,10,19,Small,16,37.427,14,19,0
CC_NoDelay,7,10,3,8,20,Small,16,10.688,4,19,0
CC_NoDelay,7,10,4,7,21,Small,16,42.409,16,19,0
CC_NoDelay,7,10,5,9,19,Small,16,39.956,15,19,0
CC_NoDelay,7,10,6,10,20,Small,16,28.958,11,19,0
CC_NoDelay,7,10,7,10,18,Small,16,35.139,13,19,0
CC_NoDelay,7,10,8,6,21,SUV,54,31.362,18,19,0
CC_NoDelay,7,10,9,8,18,Sedan,24,71.965,24,19,0
CC_NoDelay,7,10,10,7,19,Sedan,24,32.976,14,19,0
CC_NoDelay,8,10,1,8,23,Sedan,24,66.397,24,19,0
CC_NoDelay,8,10,2,6,21,Small,16,79.52,16,19,0
CC_NoDelay,8,10,3,9,19,SUV,54,11.567,7,19,0
CC_NoDelay,8,10,4,8,21,Small,16,39.153,15,19,0
CC_NoDelay,8,10,5,10,21,Truck,70,36.6,30,19,0
CC_NoDelay,8,10,6,8,19,Small,16,72.539,16,19,0
CC_NoDelay,8,10,7,8,18,Small,16,27.272,10,19,0
CC_NoDelay,8,10,8,10,17,Sedan,24,31.16,13,19,0
CC_NoDelay,8,10,9,11,21,SUV,54,21.307,12,19,0
CC_NoDelay,8,10,10,10,18,SUV,54,40.711,23,19,0
CC_NoDelay,9,10,1,9,18,Truck,70,61.209,50,19,0
CC_NoDelay,9,10,2,8,17,SUV,54,24.168,14,19,0
CC_NoDelay,9,10,3,8,20,Truck,70,49.466,40,19,0
CC_NoDelay,9,10,4,8,17,SUV,54,34.105,20,19,0
CC_NoDelay,9,10,5,9,18,Small,16,37.942,14,19,0
CC_NoDelay,9,10,6,8,21,Sedan,24,41.408,18,19,0
CC_NoDelay,9,10,7,11,20,Small,16,34.071,13,19,0
CC_NoDelay,9,10,8,8,24,Sedan,24,41.21,18,19,0
CC_NoDelay,9,10,9,9,17,Small,16,41.104,16,19,0
CC_NoDelay,9,10,10,8,19,Sedan,24,51.348,22,19,0
CC_NoDelay,10,10,1,11,18,Small,16,69.426,16,19,0
CC_NoDelay,10,10,2,9,21,Truck,70,16.542,14,19,0
CC_NoDelay,10,10,3,10,19,SUV,54,20.406,12,19,0
CC_NoDelay,10,10,4,10,20,Small,16,20.073,8,19,0
CC_NoDelay,10,10,5,7,20,SUV,54,24.144,14,19,0
CC_NoDelay,10,10,6,10,20,Sedan,24,31.292,13,19,0
CC_NoDelay,10,10,7,6,18,Small,16,28.499,11,19,0
CC_NoDelay,10,10,8,9,21,Truck,70,46.093,38,19,0
CC_NoDelay,10,10,9,8,18,Small,16,11.281,4,19,0
CC_NoDelay,10,10,10,7,19,Small,16,38.456,15,19,0
CC_NoDelay,11,10,1,7,18,Small,16,25.219,10,19,0
CC_NoDelay,11,10,2,7,20,Sedan,24,53.318,23,19,0
CC_NoDelay,11,10,3,8,22,Truck,70,44.668,37,19,0
CC_NoDelay,11,10,4,7,22,Small,16,39.811,15,19,0
CC_NoDelay,11,10,5,10,21,Small,16,56.104,16,19,0
CC_NoDelay,11,10,6,7,18,Sedan,24,13.633,6,19,0
CC_NoDelay,11,10,7,11,18,Sedan,24,35.603,15,19,0
CC_NoDelay,11,10,8,11,18,Sedan,24,49.186,21,19,0
CC_NoDelay,11,10,9,9,18,Small,16,41.294,16,19,0
CC_NoDelay,11,10,10,9,17,Small,16,52.374,16,19,0
CC_NoDelay,12,10,1,6,19,SUV,54,29.371,17,19,0
CC_NoDelay,12,10,2,8,23,Small,16,68.068,16,19,0
CC_NoDelay,12,10,3,7,19,SUV,54,33.618,19,19,0
CC_NoDelay,12,10,4,8,21,Small,16,54.127,16,19,0
CC_NoDelay,12,10,5,6,21,Small,16,50.437,16,19,0
CC_NoDelay,12,10,6,10,23,Small,16,51.678,16,19,0
CC_NoDelay,12,10,7,8,21,Sedan,24,67.802,24,19,0
CC_NoDelay,12,10,8,9,17,Sedan,24,61.085,24,19,0
CC_NoDelay,12,10,9,7,23,SUV,54,38.186,22,19,0
CC_NoDelay,12,10,10,8,18,SUV,54,69.321,40,19,0
CC_NoDelay,13,10,1,9,18,SUV,54,38.244,22,19,0
CC_NoDelay,13,10,2,11,20,Sedan,24,29.141,12,19,0
CC_NoDelay,13,10,3,9,22,Truck,70,38.786,32,19,0
CC_NoDelay,13,10,4,4,22,Small,16,49.722,16,19,0
CC_NoDelay,13,10,5,7,18,Sedan,24,24.254,10,19,0
CC_NoDelay,13,10,6,11,23,Sedan,24,78.946,24,19,0
CC_NoDelay,13,10,7,7,20,Small,16,45.004,16,19,0
CC_NoDelay,13,10,8,9,22,Small,16,18.054,7,19,0
CC_NoDelay,13,10,9,9,16,SUV,54,53.464,31,19,0
CC_NoDelay,13,10,10,13,21,Sedan,24,34.985,15,19,0
CC_NoDelay,14,10,1,7,17,Small,16,47.492,16,19,0
CC_NoDelay,14,10,2,8,21,Small,16,52.821,16,19,0
CC_NoDelay,14,10,3,8,22,Small,16,38.854,15,19,0
CC_NoDelay,14,10,4,10,19,Sedan,24,57.748,24,19,0
CC_NoDelay,14,10,5,9,23,Sedan,24,61.68,24,19,0
CC_NoDelay,14,10,6,8,20,SUV,54,12.327,7,19,0
CC_NoDelay,14,10,7,5,18,Truck,70,11.117,9,19,0
CC_NoDelay,14,10,8,7,20,Small,16,49.996,16,19,0
CC_NoDelay,14,10,9,7,19,Small,16,50.091,16,19,0
CC_NoDelay,14,10,10,10,17,SUV,54,10.827,6,19,0
CC_NoDelay,15,10,1,9,18,SUV,54,51.18,29,19,0
CC_NoDelay,15,10,2,10,18,Small,16,50.301,16,19,0
CC_NoDelay,15,10,3,6,22,Small,16,73.644,16,19,0
CC_NoDelay,15,10,4,11,22,Truck,70,14.899,12,19,0
CC_NoDelay,15,10,5,8,18,Small,16,42.831,16,19,0
CC_NoDelay,15,10,6,7,20,Small,16,54.333,16,19,0
CC_NoDelay,15,10,7,6,19,Small,16,46.648,16,19,0
CC_NoDelay,15,10,8,8,20,Sedan,24,12.273,5,19,0
CC_NoDelay,15,10,9,10,20,Sedan,24,48.969,21,19,0
CC_NoDelay,15,10,10,9,18,Small,16,44.292,16,19,0
CC_NoDelay,16,10,1,8,19,Sedan,24,29.811,13,19,0
CC_NoDelay,16,10,2,12,20,Sedan,24,47.223,20,19,0
CC_NoDelay,16,10,3,8,21,Small,16,29.491,11,19,0
CC_NoDelay,16,10,4,5,19,Small,16,55.126,16,19,0
CC_NoDelay,16,10,5,7,20,Sedan,24,59.725,24,19,0
CC_NoDelay,16,10,6,7,18,Sedan,24,20.559,9,19,0
CC_NoDelay,16,10,7,7,17,Small,16,65.722,16,19,0
CC_NoDelay,16,10,8,12,18,Truck,70,49.768,41,19,0
CC_NoDelay,16,10,9,6,20,Small,16,76.005,16,19,0
CC_NoDelay,16,10,10,8,19,Sedan,24,26.067,11,19,0
CC_NoDelay,17,10,1,13,19,Truck,70,35.588,29,19,0
CC_NoDelay,17,10,2,8,17,Small,16,13.659,5,19,0
CC_NoDelay,17,10,3,7,17,Sedan,24,41.955,18,19,0
CC_NoDelay,17,10,4,6,18,Sedan,24,65.416,24,19,0
CC_NoDelay,17,10,5,11,22,Sedan,24,13.772,6,19,0
CC_NoDelay,17,10,6,6,20,Truck,70,41.928,34,19,0
CC_NoDelay,17,10,7,10,19,Small,16,59.362,16,19,0
CC_NoDelay,17,10,8,6,18,Small,16,54.392,16,19,0
CC_NoDelay,17,10,9,7,16,Small,16,61.665,16,19,0
CC_NoDelay,17,10,10,11,20,Small,16,10.556,4,19,0
CC_NoDelay,18,10,1,5,20,Truck,70,28.141,23,19,0
CC_NoDelay,18,10,2,9,18,Sedan,24,43.43,19,19,0
CC_NoDelay,18,10,3,7,20,Sedan,24,51.849,22,19,0
CC_NoDelay,18,10,4,6,18,Small,16,28.384,11,19,0
CC_NoDelay,18,10,5,10,18,Small,16,44.19,16,19,0
CC_NoDelay,18,10,6,11,19,Small,16,30.637,12,19,0
CC_NoDelay,18,10,7,7,19,Small,16,27.661,10,19,0
CC_NoDelay,18,10,8,8,19,Truck,70,35.808,29,19,0
CC_NoDelay,18,10,9,9,20,Small,16,29.405,11,19,0
CC_NoDelay,18,10,10,11,19,SUV,54,21.026,12,19,0
CC_NoDelay,19,10,1,11,20,SUV,54,50.239,29,19,0
CC_NoDelay,19,10,2,8,23,Small,16,49.613,16,19,0
CC_NoDelay,19,10,3,10,19,Sedan,24,14.581,6,19,0
CC_NoDelay,19,10,4,4,21,Small,16,50.96,16,19,0
CC_NoDelay,19,10,5,12,20,Small,16,27.953,11,19,0
CC_NoDelay,19,10,6,9,21,Small,16,55.867,16,19,0
CC_NoDelay,19,10,7,9,19,Sedan,24,49.249,21,19,0
CC_NoDelay,19,10,8,11,20,SUV,54,6.558,4,19,0
CC_NoDelay,19,10,9,6,21,Sedan,24,56.098,24,19,0
CC_NoDelay,19,10,10,5,18,SUV,54,42.139,24,19,0
CC_NoDelay,20,10,1,10,20,Small,16,18.345,7,19,0
CC_NoDelay,20,10,2,8,18,Sedan,24,38.47,16,19,0
CC_NoDelay,20,10,3,8,18,SUV,54,48.582,28,19,0
CC_NoDelay,20,10,4,9,17,Sedan,24,54.842,24,19,0
CC_NoDelay,20,10,5,13,19,Small,16,35.2,13,19,0
CC_NoDelay,20,10,6,5,21,SUV,54,21.029,12,19,0
CC_NoDelay,20,10,7,11,20,SUV,54,45.952,26,19,0
CC_NoDelay,20,10,8,9,19,Small,16,28.571,11,19,0
CC_NoDelay,20,10,9,9,20,Small,16,21.146,8,19,0
CC_NoDelay,20,10,10,12,23,Sedan,24,68.058,24,19,0
CC_NoDelay,21,10,1,11,21,Truck,70,30.596,25,19,0
CC_NoDelay,21,10,2,10,20,Sedan,24,9.72,4,19,0
CC_NoDelay,21,10,3,10,24,Small,16,45.165,16,19,0
CC_NoDelay,21,10,4,8,18,Truck,70,60.304,49,19,0
CC_NoDelay,21,10,5,8,18,Sedan,24,18.112,8,19,0
CC_NoDelay,21,10,6,8,21,SUV,54,55.554,32,19,0
CC_NoDelay,21,10,7,7,22,Small,16,26.495,10,19,0
CC_NoDelay,21,10,8,8,18,Small,16,52.488,16,19,0
CC_NoDelay,21,10,9,6,19,Truck,70,38.986,32,19,0
CC_NoDelay,21,10,10,8,20,SUV,54,41.64,24,19,0
CC_NoDelay,22,10,1,5,22,Small,16,43.694,16,19,0
CC_NoDelay,22,10,2,10,20,Sedan,24,66.979,24,19,0
CC_NoDelay,22,10,3,9,19,Sedan,24,24.292,10,19,0
CC_NoDelay,22,10,4,9,21,Small,16,67.445,16,19,0
CC_NoDelay,22,10,5,9,18,Small,16,67.205,16,19,0
CC_NoDelay,22,10,6,7,17,SUV,54,28.333,16,19,0
CC_NoDelay,22,10,7,10,24,Truck,70,24.045,20,19,0
CC_NoDelay,22,10,8,7,18,Small,16,21.249,8,19,0
CC_NoDelay,22,10,9,13,21,SUV,54,52.879,30,19,0
CC_NoDelay,22,10,10,12,17,Truck,70,50.004,41,19,0
CC_NoDelay,23,10,1,7,21,Sedan,24,53.094,23,19,0
CC_NoDelay,23,10,2,10,22,Sedan,24,72.925,24,19,0
CC_NoDelay,23,10,3,9,21,Small,16,22.313,8,19,0
CC_NoDelay,23,10,4,7,19,SUV,54,43.787,25,19,0
CC_NoDelay,23,10,5,8,19,Sedan,24,63.744,24,19,0
CC_NoDelay,23,10,6,10,18,Sedan,24,55.556,24,19,0
CC_NoDelay,23,10,7,13,21,Sedan,24,25.981,11,19,0
CC_NoDelay,23,10,8,5,18,Sedan,24,44.348,19,19,0
CC_NoDelay,23,10,9,8,18,SUV,54,27.406,16,19,0
CC_NoDelay,23,10,10,10,18,Sedan,24,18.303,8,19,0
CC_NoDelay,24,10,1,10,19,Small,16,40.567,15,19,0
CC_NoDelay,24,10,2,7,20,Small,16,24.218,9,19,0
CC_NoDelay,24,10,3,7,21,Sedan,24,42.773,18,19,0
CC_NoDelay,24,10,4,10,20,SUV,54,35.935,21,19,0
CC_NoDelay,24,10,5,10,17,Sedan,24,51.19,22,19,0
CC_NoDelay,24,10,6,9,20,Sedan,24,37.392,16,19,0
CC_NoDelay,24,10,7,10,20,Small,16,22.829,9,19,0
CC_NoDelay,24,10,8,11,20,Sedan,24,63.633,24,19,0
CC_NoDelay,24,10,9,11,18,Small,16,58.39,16,19,0
CC_NoDelay,24,10,10,8,21,Sedan,24,44.01,19,19,0
CC_NoDelay,25,10,1,9,19,Truck,70,31.58,26,19,0
CC_NoDelay,25,10,2,10,19,Small,16,37.427,14,19,0
CC_NoDelay,25,10,3,8,20,Small,16,10.688,4,19,0
CC_NoDelay,25,10,4,7,21,Small,16,42.409,16,19,0
CC_NoDelay,25,10,5,9,19,Small,16,39.956,15,19,0
CC_NoDelay,25,10,6,10,20,Small,16,28.958,11,19,0
CC_NoDelay,25,10,7,10,18,Small,16,35.139,13,19,0
CC_NoDelay,25,10,8,6,21,SUV,54,31.362,18,19,0
CC_NoDelay,25,10,9,8,18,Sedan,24,71.965,24,19,0
CC_NoDelay,25,10,10,7,19,Sedan,24,32.976,14,19,0
CC_NoDelay,26,10,1,8,23,Sedan,24,66.397,24,19,0
CC_NoDelay,26,10,2,6,21,Small,16,79.52,16,19,0
CC_NoDelay,26,10,3,9,19,SUV,54,11.567,7,19,0
CC_NoDelay,26,10,4,8,21,Small,16,39.153,15,19,0
CC_NoDelay,26,10,5,10,21,Truck,70,36.6,30,19,0
CC_NoDelay,26,10,6,8,19,Small,16,72.539,16,19,0
CC_NoDelay,26,10,7,8,18,Small,16,27.272,10,19,0
CC_NoDelay,26,10,8,10,17,Sedan,24,31.16,13,19,0
CC_NoDelay,26,10,9,11,21,SUV,54,21.307,12,19,0
CC_NoDelay,26,10,10,10,18,SUV,54,40.711,23,19,0
CC_NoDelay,27,10,1,9,18,Truck,70,61.209,50,19,0
CC_NoDelay,27,10,2,8,17,SUV,54,24.168,14,19,0
CC_NoDelay,27,10,3,8,20,Truck,70,49.466,40,19,0
CC_NoDelay,27,10,4,8,17,SUV,54,34.105,20,19,0
CC_NoDelay,27,10,5,9,18,Small,16,37.942,14,19,0
CC_NoDelay,27,10,6,8,21,Sedan,24,41.408,18,19,0
CC_NoDelay,27,10,7,11,20,Small,16,34.071,13,19,0
CC_NoDelay,27,10,8,8,24,Sedan,24,41.21,18,19,0
CC_NoDelay,27,10,9,9,17,Small,16,41.104,16,19,0
CC_NoDelay,27,10,10,8,19,Sedan,24,51.348,22,19,0
CC_NoDelay,28,10,1,11,18,Small,16,69.426,16,19,0
CC_NoDelay,28,10,2,9,21,Truck,70,16.542,14,19,0
CC_NoDelay,28,10,3,10,19,SUV,54,20.406,12,19,0
CC_NoDelay,28,10,4,10,20,Small,16,20.073,8,19,0
CC_NoDelay,28,10,5,7,20,SUV,54,24.144,14,19,0
CC_NoDelay,28,10,6,10,20,Sedan,24,31.292,13,19,0
CC_NoDelay,28,10,7,6,18,Small,16,28.499,11,19,0
CC_NoDelay,28,10,8,9,21,Truck,70,46.093,38,19,0
CC_NoDelay,28,10,9,8,18,Small,16,11.281,4,19,0
CC_NoDelay,28,10,10,7,19,Small,16,38.456,15,19,0
CC_NoDelay,29,10,1,7,18,Small,16,25.219,10,19,0
CC_NoDelay,29,10,2,7,20,Sedan,24,53.318,23,19,0
CC_NoDelay,29,10,3,8,22,Truck,70,44.668,37,19,0
CC_NoDelay,29,10,4,7,22,Small,16,39.811,15,19,0
CC_NoDelay,29,10,5,10,21,Small,16,56.104,16,19,0
CC_NoDelay,29,10,6,7,18,Sedan,24,13.633,6,19,0
CC_NoDelay,29,10,7,11,18,Sedan,24,35.603,15,19,0
CC_NoDelay,29,10,8,11,18,Sedan,24,49.186,21,19,0
CC_NoDelay,29,10,9,9,18,Small,16,41.294,16,19,0
CC_NoDelay,29,10,10,9,17,Small,16,52.374,16,19,0
CC_NoDelay,30,10,1,6,19,SUV,54,29.371,17,19,0
CC_NoDelay,30,10,2,8,23,Small,16,68.068,16,19,0
CC_NoDelay,30,10,3,7,19,SUV,54,33.618,19,19,0
CC_NoDelay,30,10,4,8,21,Small,16,54.127,16,19,0
CC_NoDelay,30,10,5,6,21,Small,16,50.437,16,19,0
CC_NoDelay,30,10,6,10,23,Small,16,51.678,16,19,0
CC_NoDelay,30,10,7,8,21,Sedan,24,67.802,24,19,0
CC_NoDelay,30,10,8,9,17,Sedan,24,61.085,24,19,0
CC_NoDelay,30,10,9,7,23,SUV,54,38.186,22,19,0
CC_NoDelay,30,10,10,8,18,SUV,54,69.321,40,19,0
CC_NoDelay,31,10,1,9,18,SUV,54,38.244,22,19,0
CC_NoDelay,31,10,2,11,20,Sedan,24,29.141,12,19,0
CC_NoDelay,31,10,3,9,22,Truck,70,38.786,32,19,0
CC_NoDelay,31,10,4,4,22,Small,16,49.722,16,19,0
CC_NoDelay,31,10,5,7,18,Sedan,24,24.254,10,19,0
CC_NoDelay,31,10,6,11,23,Sedan,24,78.946,24,19,0
CC_NoDelay,31,10,7,7,20,Small,16,45.004,16,19,0
CC_NoDelay,31,10,8,9,22,Small,16,18.054,7,19,0
CC_NoDelay,31,10,9,9,16,SUV,54,53.464,31,19,0
CC_NoDelay,31,10,10,13,21,Sedan,24,34.985,15,19,0
CC_NoDelay,32,10,1,7,17,Small,16,47.492,16,19,0
CC_NoDelay,32,10,2,8,21,Small,16,52.821,16,19,0
CC_NoDelay,32,10,3,8,22,Small,16,38.854,15,19,0
CC_NoDelay,32,10,4,10,19,Sedan,24,57.748,24,19,0
CC_NoDelay,32,10,5,9,23,Sedan,24,61.68,24,19,0
CC_NoDelay,32,10,6,8,20,SUV,54,12.327,7,19,0
CC_NoDelay,32,10,7,5,18,Truck,70,11.117,9,19,0
CC_NoDelay,32,10,8,7,20,Small,16,49.996,16,19,0
CC_NoDelay,32,10,9,7,19,Small,16,50.091,16,19,0
CC_NoDelay,32,10,10,10,17,SUV,54,10.827,6,19,0
CC_NoDelay,33,10,1,9,18,SUV,54,51.18,29,19,0
CC_NoDelay,33,10,2,10,18,Small,16,50.301,16,19,0
CC_NoDelay,33,10,3,6,22,Small,16,73.644,16,19,0
CC_NoDelay,33,10,4,11,22,Truck,70,14.899,12,19,0
CC_NoDelay,33,10,5,8,18,Small,16,42.831,16,19,0
CC_NoDelay,33,10,6,7,20,Small,16,54.333,16,19,0
CC_NoDelay,33,10,7,6,19,Small,16,46.648,16,19,0
CC_NoDelay,33,10,8,8,20,Sedan,24,12.273,5,19,0
CC_NoDelay,33,10,9,10,20,Sedan,24,48.969,21,19,0
CC_NoDelay,33,10,10,9,18,Small,16,44.292,16,19,0
CC_NoDelay,34,10,1,8,19,Sedan,24,29.811,13,19,0
CC_NoDelay,34,10,2,12,20,Sedan,24,47.223,20,19,0
CC_NoDelay,34,10,3,8,21,Small,16,29.491,11,19,0
CC_NoDelay,34,10,4,5,19,Small,16,55.126,16,19,0
CC_NoDelay,34,10,5,7,20,Sedan,24,59.725,24,19,0
CC_NoDelay,34,10,6,7,18,Sedan,24,20.559,9,19,0
CC_NoDelay,34,10,7,7,17,Small,16,65.722,16,19,0
CC_NoDelay,34,10,8,12,18,Truck,70,49.768,41,19,0
CC_NoDelay,34,10,9,6,20,Small,16,76.005,16,19,0
CC_NoDelay,34,10,10,8,19,Sedan,24,26.067,11,19,0
CC_NoDelay,35,10,1,13,19,Truck,70,35.588,29,19,0
CC_NoDelay,35,10,2,8,17,Small,16,13.659,5,19,0
CC_NoDelay,35,10,3,7,17,Sedan,24,41.955,18,19,0
CC_NoDelay,35,10,4,6,18,Sedan,24,65.416,24,19,0
CC_NoDelay,35,10,5,11,22,Sedan,24,13.772,6,19,0
CC_NoDelay,35,10,6,6,20,Truck,70,41.928,34,19,0
CC_NoDelay,35,10,7,10,19,Small,16,59.362,16,19,0
CC_NoDelay,35,10,8,6,18,Small,16,54.392,16,19,0
CC_NoDelay,35,10,9,7,16,Small,16,61.665,16,19,0
CC_NoDelay,35,10,10,11,20,Small,16,10.556,4,19,0
CC_NoDelay,36,10,1,5,20,Truck,70,28.141,23,19,0
CC_NoDelay,36,10,2,9,18,Sedan,24,43.43,19,19,0
CC_NoDelay,36,10,3,7,20,Sedan,24,51.849,22,19,0
CC_NoDelay,36,10,4,6,18,Small,16,28.384,11,19,0
CC_NoDelay,36,10,5,10,18,Small,16,44.19,16,19,0
CC_NoDelay,36,10,6,11,19,Small,16,30.637,12,19,0
CC_NoDelay,36,10,7,7,19,Small,16,27.661,10,19,0
CC_NoDelay,36,10,8,8,19,Truck,70,35.808,29,19,0
CC_NoDelay,36,10,9,9,20,Small,16,29.405,11,19,0
CC_NoDelay,36,10,10,11,19,SUV,54,21.026,12,19,0
CC_NoDelay,37,10,1,11,20,SUV,54,50.239,29,19,0
CC_NoDelay,37,10,2,8,23,Small,16,49.613,16,19,0
CC_NoDelay,37,10,3,10,19,Sedan,24,14.581,6,19,0
CC_NoDelay,37,10,4,4,21,Small,16,50.96,16,19,0
CC_NoDelay,37,10,5,12,20,Small,16,27.953,11,19,0
CC_NoDelay,37,10,6,9,21,Small,16,55.867,16,19,0
CC_NoDelay,37,10,7,9,19,Sedan,24,49.249,21,19,0
CC_NoDelay,37,10,8,11,20,SUV,54,6.558,4,19,0
CC_NoDelay,37,10,9,6,21,Sedan,24,56.098,24,19,0
CC_NoDelay,37,10,10,5,18,SUV,54,42.139,24,19,0
CC_NoDelay,38,10,1,10,20,Small,16,18.345,7,19,0
CC_NoDelay,38,10,2,8,18,Sedan,24,38.47,16,19,0
CC_NoDelay,38,10,3,8,18,SUV,54,48.582,28,19,0
CC_NoDelay,38,10,4,9,17,Sedan,24,54.842,24,19,0
CC_NoDelay,38,10,5,13,19,Small,16,35.2,13,19,0
CC_NoDelay,38,10,6,5,21,SUV,54,21.029,12,19,0
CC_NoDelay,38,10,7,11,20,SUV,54,45.952,26,19,0
CC_NoDelay,38,10,8,9,19,Small,16,28.571,11,19,0
CC_NoDelay,38,10,9,9,20,Small,16,21.146,8,19,0
CC_NoDelay,38,10,10,12,23,Sedan,24,68.058,24,19,0
CC_NoDelay,39,10,1,11,21,Truck,70,30.596,25,19,0
CC_NoDelay,39,10,2,10,20,Sedan,24,9.72,4,19,0
CC_NoDelay,39,10,3,10,24,Small,16,45.165,16,19,0
CC_NoDelay,39,10,4,8,18,Truck,70,60.304,49,19,0
CC_NoDelay,39,10,5,8,18,Sedan,24,18.112,8,19,0
CC_NoDelay,39,10,6,8,21,SUV,54,55.554,32,19,0
CC_NoDelay,39,10,7,7,22,Small,16,26.495,10,19,0
CC_NoDelay,39,10,8,8,18,Small,16,52.488,16,19,0
CC_NoDelay,39,10,9,6,19,Truck,70,38.986,32,19,0
CC_NoDelay,39,10,10,8,20,SUV,54,41.64,24,19,0
CC_NoDelay,40,10,1,5,22,Small,16,43.694,16,19,0
CC_NoDelay,40,10,2,10,20,Sedan,24,66.979,24,19,0
CC_NoDelay,40,10,3,9,19,Sedan,24,24.292,10,19,0
CC_NoDelay,40,10,4,9,21,Small,16,67.445,16,19,0
CC_NoDelay,40,10,5,9,18,Small,16,67.205,16,19,0
CC_NoDelay,40,10,6,7,17,SUV,54,28.333,16,19,0
CC_NoDelay,40,10,7,10,24,Truck,70,24.045,20,19,0
