NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Sedan,20,32,6.0,3,12.243,6.0,22.8,18.0,57.822,0,20,23,41.96,3.11,4.75,1.21,0.992,21,21
4,SUV,20,33,13.5,3,9.403,13.5,51.3,40.5,57.822,0,33,39,37.99,2.87,4.61,0.96,0.991,20,23
4,Sedan,23,32,6.0,3,11.7,6.0,22.8,18.0,57.822,0,29,32,42.24,3.02,4.68,1.15,0.992,19,22
1,Sedan,22,32,6.0,3,11.294,6.0,22.8,18.0,86.377,0,29,32,41.72,1.55,4.76,1.13,0.985,20,23
1,Small,18,32,6.0,3,16.84,4.0,15.2,10.0,5.938,0,29,32,44.9,1.33,4.77,1.09,0.983,20,23
5,Sedan,19,31,6.0,3,8.763,6.0,22.8,18.0,3.045,0,31,39,18.45,2.81,4.74,0.94,0.981,19,21
2,SUV,20,31,13.5,3,6.443,13.5,51.3,40.5,57.822,0,20,23,19.47,1.73,4.64,1.2,0.971,21,23
1,SUV,19,30,13.5,7,9.079,13.5,51.3,40.5,3.045,0,30,39,16.22,2.37,4.74,0.92,0.974,21,22
1,Sedan,21,32,6.0,3,10.103,6.0,22.8,18.0,15.242,0,32,39,41.1,2.61,4.63,1.03,0.991,21,22
1,Sedan,19,31,6.0,7,14.848,6.0,22.8,18.0,5.938,0,19,23,38.2,2.74,4.77,1.03,0.99,21,21
2,Sedan,20,31,6.0,7,8.213,6.0,22.8,18.0,57.822,0,31,39,48.04,2.0,4.67,1.11,0.99,20,22
1,Small,16,33,6.0,3,16.265,4.0,15.2,10.0,24.344,0,29,33,39.96,1.86,4.76,1.04,0.987,20,23
4,SUV,20,32,13.5,7,11.066,13.5,51.3,40.5,15.242,0,29,32,40.86,1.73,4.73,1.0,0.986,21,22
5,SUV,20,31,13.5,3,10.71,13.5,51.3,40.5,3.045,0,20,23,26.67,3.22,4.78,1.15,0.988,21,23
2,Small,17,29,4.0,3,4.922,4.0,15.2,12.0,5.938,0,29,39,44.79,2.06,4.61,0.95,0.989,19,21
5,Truck,18,32,17.5,3,8.456,17.5,66.5,52.5,86.377,0,18,23,8.84,2.23,4.69,1.02,0.951,20,21
1,Sedan,18,32,6.0,3,12.172,6.0,22.8,18.0,57.822,0,29,32,36.75,1.99,4.68,1.19,0.986,21,23
2,Sedan,16,32,6.0,7,9.037,6.0,22.8,18.0,24.344,0,29,32,37.25,1.36,4.71,1.22,0.98,21,21
3,Sedan,20,32,7.0,3,15.426,6.0,22.8,17.0,83.097,0,29,32,13.93,3.6,4.8,1.22,0.98,19,23
2,Small,20,34,5.0,3,12.687,4.0,15.2,11.0,57.822,0,29,34,35.53,2.74,4.74,1.2,0.99,21,22
2,Small,18,31,4.0,3,8.333,4.0,15.2,12.0,57.822,0,31,39,46.29,1.84,4.74,1.16,0.988,21,23
5,Small,19,30,5.0,7,13.189,4.0,15.2,11.0,86.377,0,19,23,26.59,1.26,4.65,1.1,0.971,20,22
2,SUV,19,33,13.5,3,4.901,13.5,51.3,40.5,24.344,0,29,33,16.66,0.55,4.68,1.07,0.897,19,21
2,Small,19,30,4.0,3,9.891,4.0,15.2,12.0,15.242,0,30,39,31.53,2.56,4.72,1.21,0.988,21,23
1,Small,23,32,5.0,7,12.785,4.0,15.2,11.0,3.045,0,29,32,14.24,1.67,4.68,1.15,0.959,19,23
5,Truck,19,33,17.5,3,8.038,17.5,66.5,52.5,5.938,0,33,39,12.96,2.57,4.7,1.04,0.97,20,23
1,Small,20,31,4.0,7,9.831,4.0,15.2,12.0,5.938,0,31,39,9.38,0.73,4.79,1.18,0.864,19,21
3,SUV,23,32,13.5,7,12.003,13.5,51.3,40.5,57.822,0,32,39,10.2,0.87,4.8,1.06,0.893,20,23
3,Truck,22,30,17.5,7,11.251,17.5,66.5,52.5,83.097,0,30,39,20.57,3.47,4.61,1.07,0.986,19,22
3,Small,22,30,4.0,3,6.971,4.0,15.2,12.0,10.783,0,30,39,10.79,0.57,4.62,0.9,0.85,21,22
1,Small,17,32,4.0,7,8.931,4.0,15.2,12.0,24.344,0,29,32,23.3,3.27,4.77,1.2,0.987,20,23
5,SUV,19,32,13.5,7,6.215,13.5,51.3,40.5,15.242,0,19,23,47.94,1.11,4.66,1.08,0.981,20,23
4,Truck,20,29,17.5,7,8.662,17.5,66.5,52.5,10.783,0,20,23,11.29,2.56,4.76,1.12,0.966,20,22
1,Sedan,19,32,6.0,7,12.244,6.0,22.8,18.0,57.822,0,32,39,34.73,0.91,4.64,1.22,0.969,21,23
5,SUV,18,30,13.5,3,5.987,13.5,51.3,40.5,24.344,0,30,39,38.32,0.6,4.78,1.03,0.957,19,22
4,Small,17,32,4.0,3,7.716,4.0,15.2,12.0,10.783,0,32,39,41.39,3.39,4.77,1.11,0.993,20,22
5,SUV,18,32,13.5,3,3.613,13.5,51.3,40.5,83.097,0,29,32,30.43,2.93,4.66,1.11,0.989,20,22
3,SUV,19,31,13.5,7,5.3,13.5,51.3,40.5,3.045,0,31,39,24.22,2.75,4.67,1.1,0.985,19,21
1,Sedan,23,32,6.0,7,9.193,6.0,22.8,18.0,57.822,0,32,39,45.7,0.79,4.66,1.17,0.973,20,21
1,Sedan,20,32,6.0,3,12.135,6.0,22.8,18.0,3.045,0,20,23,21.31,1.2,4.67,0.95,0.962,19,23
5,Small,21,33,4.0,7,6.548,4.0,15.2,12.0,57.822,0,29,33,22.75,1.76,4.63,0.98,0.975,19,22
5,SUV,18,33,13.5,3,14.012,13.5,51.3,40.5,24.344,0,18,23,49.12,1.93,4.73,1.24,0.99,20,22
2,Small,17,29,4.0,3,10.033,4.0,15.2,12.0,83.097,0,29,39,20.33,2.46,4.71,1.07,0.98,19,21
4,Small,21,30,7.0,7,17.86,4.0,15.2,9.0,24.344,0,30,39,19.67,3.38,4.69,1.17,0.985,20,23
4,Small,17,30,6.0,7,16.334,4.0,15.2,10.0,5.938,0,17,23,28.04,2.76,4.69,1.02,0.987,21,21
3,Small,17,29,4.0,3,9.077,4.0,15.2,12.0,86.377,0,17,23,33.24,2.33,4.69,1.05,0.987,21,23
5,Small,20,31,4.0,7,8.905,4.0,15.2,12.0,83.097,0,31,39,37.75,2.61,4.67,1.06,0.99,20,21
2,SUV,17,30,13.5,3,10.378,13.5,51.3,40.5,5.938,0,30,39,13.06,2.85,4.6,1.05,0.973,20,21
1,Small,17,29,4.0,7,10.305,4.0,15.2,12.0,83.097,0,29,39,43.46,2.88,4.74,1.24,0.992,19,22
4,SUV,20,33,13.5,3,12.412,13.5,51.3,40.5,24.344,0,29,33,43.61,1.04,4.68,1.12,0.978,21,22
5,Small,20,31,4.0,7,11.661,4.0,15.2,12.0,83.097,0,20,23,22.07,2.38,4.63,1.22,0.981,21,23
4,SUV,22,29,13.5,3,5.106,13.5,51.3,40.5,3.045,0,29,39,33.02,2.77,4.65,1.02,0.989,21,21
2,Sedan,20,34,6.0,3,12.669,6.0,22.8,18.0,83.097,0,20,23,28.09,3.44,4.66,1.03,0.99,20,22
1,Sedan,18,33,6.0,7,10.321,6.0,22.8,18.0,3.045,0,33,39,33.93,3.38,4.76,1.23,0.991,19,21
1,Sedan,18,32,6.0,7,4.925,6.0,22.8,18.0,57.822,0,32,39,46.68,1.53,4.71,1.12,0.986,20,21
2,Sedan,18,29,6.0,3,9.33,6.0,22.8,18.0,83.097,0,29,39,6.84,3.11,4.62,1.12,0.954,20,23
4,SUV,18,30,13.5,3,6.694,13.5,51.3,40.5,15.242,0,18,23,17.09,1.7,4.79,1.08,0.966,21,21
4,Sedan,17,32,6.0,7,9.455,6.0,22.8,18.0,24.344,0,32,39,10.48,2.13,4.64,1.13,0.956,19,22
2,Small,20,33,4.0,7,6.021,4.0,15.2,12.0,24.344,0,29,33,11.15,2.27,4.62,1.11,0.961,21,22
3,Small,20,31,5.0,7,13.509,4.0,15.2,11.0,15.242,0,31,39,26.26,3.03,4.62,1.23,0.988,21,21
1,Truck,18,33,17.5,3,4.688,17.5,66.5,52.5,83.097,0,33,39,26.03,2.96,4.63,1.02,0.987,20,23
5,Small,21,31,4.0,7,9.125,4.0,15.2,12.0,10.783,0,21,23,44.05,2.32,4.6,0.98,0.99,20,22
2,Sedan,22,32,6.0,7,5.752,6.0,22.8,18.0,3.045,0,32,39,35.64,1.5,4.78,0.94,0.981,21,23
4,Sedan,20,29,7.0,3,15.439,6.0,22.8,17.0,15.242,0,29,39,28.58,3.54,4.78,1.07,0.99,19,22
2,Small,16,32,4.0,3,5.939,4.0,15.2,12.0,3.045,0,32,39,14.53,0.55,4.6,1.05,0.882,19,21
2,Small,23,30,4.0,7,9.476,4.0,15.2,12.0,15.242,0,30,39,30.52,2.93,4.62,0.95,0.989,20,22
3,Small,21,31,6.0,7,15.212,4.0,15.2,10.0,57.822,0,21,23,49.04,1.98,4.7,1.06,0.99,21,21
4,SUV,22,32,13.5,3,15.121,13.5,51.3,40.5,57.822,0,32,39,17.72,3.09,4.71,1.16,0.982,20,22
3,Truck,18,33,17.5,7,10.895,17.5,66.5,52.5,3.045,0,33,39,33.11,3.53,4.68,1.22,0.991,19,21
4,Sedan,19,31,6.0,3,8.168,6.0,22.8,18.0,24.344,0,31,39,48.82,2.02,4.77,1.08,0.99,21,23
5,Small,19,29,5.0,7,13.058,4.0,15.2,11.0,86.377,0,29,39,10.43,1.83,4.65,1.08,0.949,19,21
2,Truck,19,30,17.5,7,6.158,17.5,66.5,52.5,24.344,0,19,23,28.49,2.25,4.79,1.09,0.985,21,22
3,Sedan,22,34,6.0,3,8.266,6.0,22.8,18.0,57.822,0,34,39,40.57,0.66,4.63,1.06,0.963,20,22
1,Sedan,18,30,6.0,3,8.9,6.0,22.8,18.0,15.242,0,18,23,31.01,3.1,4.68,1.01,0.99,19,22
3,Sedan,18,33,6.0,7,8.852,6.0,22.8,18.0,3.045,0,18,23,34.29,0.64,4.7,1.1,0.955,20,21
1,Small,22,33,4.0,3,4.573,4.0,15.2,12.0,5.938,0,33,39,35.08,3.19,4.62,1.18,0.991,20,23
4,Small,19,33,4.0,3,10.064,4.0,15.2,12.0,15.242,0,33,39,19.04,1.7,4.66,1.17,0.97,19,23
2,Small,17,30,4.0,7,7.951,4.0,15.2,12.0,15.242,0,30,39,27.45,0.78,4.79,1.2,0.954,20,21
1,Small,22,33,4.0,7,11.723,4.0,15.2,12.0,5.938,0,29,33,44.29,1.76,4.72,0.97,0.987,20,22
3,Sedan,18,31,6.0,3,5.774,6.0,22.8,18.0,24.344,0,18,23,20.66,3.41,4.7,1.13,0.986,21,23
2,Small,20,33,4.0,3,5.714,4.0,15.2,12.0,24.344,0,29,33,18.39,1.12,4.78,1.11,0.953,21,22
4,Sedan,18,33,6.0,7,10.972,6.0,22.8,18.0,24.344,0,29,33,17.73,1.36,4.75,0.95,0.959,19,21
1,Sedan,19,31,6.0,3,10.466,6.0,22.8,18.0,83.097,0,19,23,13.03,2.74,4.74,0.98,0.972,21,21
2,Small,20,32,4.0,3,10.001,4.0,15.2,12.0,86.377,0,32,39,28.38,0.67,4.68,1.17,0.949,20,23
4,Truck,19,29,17.5,7,3.909,17.5,66.5,52.5,57.822,0,29,39,19.98,1.77,4.75,1.24,0.972,20,23
1,Small,18,31,5.0,7,13.63,4.0,15.2,11.0,15.242,0,31,39,8.41,2.23,4.67,1.02,0.948,20,23
4,Sedan,19,31,6.0,7,5.616,6.0,22.8,18.0,3.045,0,31,39,9.13,2.29,4.79,0.97,0.953,20,22
2,Small,18,33,4.0,7,10.035,4.0,15.2,12.0,57.822,0,33,39,41.91,1.71,4.65,1.21,0.986,20,22
1,Sedan,21,32,6.0,7,7.124,6.0,22.8,18.0,86.377,0,29,32,49.25,3.17,4.79,1.13,0.994,20,22
5,Sedan,20,32,6.0,3,8.161,6.0,22.8,18.0,10.783,0,20,23,18.12,1.41,4.7,1.14,0.962,19,21
3,Sedan,21,33,6.0,7,11.087,6.0,22.8,18.0,83.097,0,33,39,31.78,2.63,4.78,1.19,0.988,19,21
2,Small,19,30,9.0,3,22.712,4.0,15.2,7.0,10.783,0,30,39,31.2,2.85,4.72,1.19,0.989,21,22
4,Truck,18,31,17.5,7,6.264,17.5,66.5,52.5,57.822,0,31,39,39.49,1.9,4.63,1.14,0.987,19,23
1,Small,22,32,4.0,3,11.156,4.0,15.2,12.0,15.242,0,29,32,15.62,3.49,4.68,0.96,0.982,20,21
2,Sedan,20,35,6.0,3,3.581,6.0,22.8,18.0,10.783,0,20,23,42.32,2.73,4.65,1.18,0.991,21,21
2,SUV,17,33,13.5,7,9.405,13.5,51.3,40.5,86.377,0,33,39,49.6,3.58,4.75,1.21,0.994,20,22
5,Small,22,30,4.0,3,11.819,4.0,15.2,12.0,15.242,0,30,39,6.75,2.21,4.79,1.04,0.935,20,23
5,Sedan,21,31,6.0,7,1.664,6.0,22.8,18.0,83.097,0,21,23,49.71,1.15,4.62,1.09,0.983,19,21
2,Small,21,31,4.0,7,10.267,4.0,15.2,12.0,10.783,0,21,23,39.21,1.16,4.79,1.05,0.978,21,22
3,Small,20,29,5.0,7,12.516,4.0,15.2,11.0,86.377,0,20,23,48.2,0.53,4.78,1.24,0.962,21,21
4,Truck,18,33,17.5,3,11.166,17.5,66.5,52.5,5.938,0,33,39,35.33,0.78,4.65,1.23,0.964,21,23
4,Small,18,32,5.0,3,13.838,4.0,15.2,11.0,86.377,0,32,39,33.07,0.7,4.66,1.09,0.958,19,21
4,SUV,19,31,13.5,7,8.344,13.5,51.3,40.5,24.344,0,19,23,13.16,3.4,4.77,1.15,0.978,21,22
5,Small,19,32,4.0,3,8.987,4.0,15.2,12.0,57.822,0,29,32,38.86,1.61,4.73,1.03,0.984,20,23
3,Sedan,23,33,6.0,3,12.734,6.0,22.8,18.0,15.242,0,33,39,38.27,1.43,4.73,1.14,0.982,21,22
2,Truck,22,30,17.5,7,10.369,17.5,66.5,52.5,24.344,0,30,39,37.05,1.19,4.75,1.01,0.978,21,22
5,Small,19,31,5.0,3,14.22,4.0,15.2,11.0,24.344,0,31,39,12.42,3.44,4.71,1.12,0.977,20,22
2,Small,17,32,6.0,3,15.095,4.0,15.2,10.0,15.242,0,32,39,25.53,2.9,4.67,1.06,0.987,21,22
2,Sedan,22,32,6.0,7,8.075,6.0,22.8,18.0,24.344,0,29,32,38.97,3.1,4.66,1.23,0.992,20,22
2,Small,19,30,4.0,3,8.63,4.0,15.2,12.0,86.377,0,30,39,26.33,3.04,4.72,1.22,0.988,20,23
5,SUV,21,29,13.5,7,9.89,13.5,51.3,40.5,24.344,0,29,39,43.67,0.62,4.78,1.22,0.964,21,22
2,Small,16,30,4.0,3,7.542,4.0,15.2,12.0,24.344,0,16,23,18.89,3.15,4.8,0.93,0.983,21,23
5,Small,20,32,4.0,7,6.042,4.0,15.2,12.0,3.045,0,29,32,49.91,2.0,4.62,1.02,0.99,19,21
5,Truck,23,32,17.5,7,15.261,17.5,66.5,52.5,24.344,0,29,32,27.32,1.22,4.79,1.17,0.97,21,22
5,Truck,18,30,17.5,7,12.173,17.5,66.5,52.5,57.822,0,18,23,25.61,1.37,4.68,1.02,0.972,21,21
4,SUV,21,29,13.5,3,5.226,13.5,51.3,40.5,10.783,0,29,39,31.62,0.65,4.61,1.08,0.953,19,21
1,Sedan,21,29,6.0,7,11.013,6.0,22.8,18.0,5.938,0,21,23,35.61,1.18,4.77,1.2,0.976,20,23
1,Sedan,22,31,6.0,7,6.659,6.0,22.8,18.0,10.783,0,31,39,15.36,0.92,4.72,1.02,0.932,19,21
5,SUV,18,35,13.5,3,9.921,13.5,51.3,40.5,5.938,0,35,39,27.04,3.27,4.8,1.08,0.989,19,23
3,Small,19,30,4.0,3,6.422,4.0,15.2,12.0,5.938,0,19,23,33.59,3.51,4.69,1.19,0.992,21,21
2,Small,23,31,4.0,7,3.053,4.0,15.2,12.0,10.783,0,31,39,23.79,0.93,4.71,1.21,0.956,19,22
2,Truck,16,33,17.5,7,6.13,17.5,66.5,52.5,57.822,0,33,39,27.03,2.87,4.74,1.01,0.987,20,21
1,Sedan,21,32,8.0,7,19.304,6.0,22.8,16.0,10.783,0,29,32,33.58,1.86,4.78,1.06,0.984,19,23
2,Small,19,32,4.0,7,3.803,4.0,15.2,12.0,24.344,0,19,23,10.46,2.35,4.66,1.16,0.96,20,22
5,Small,17,29,4.0,3,6.596,4.0,15.2,12.0,15.242,0,17,23,12.69,1.48,4.74,0.97,0.948,20,21
3,SUV,17,32,13.5,7,13.038,13.5,51.3,40.5,83.097,0,32,39,40.15,3.54,4.66,1.08,0.993,20,21
4,SUV,22,31,13.5,7,13.841,13.5,51.3,40.5,83.097,0,31,39,34.53,3.54,4.76,0.92,0.992,20,22
4,Sedan,22,29,6.0,7,10.697,6.0,22.8,18.0,57.822,0,29,39,16.03,2.12,4.72,1.04,0.971,20,21
4,Truck,19,32,17.5,3,15.919,17.5,66.5,52.5,5.938,0,32,39,12.0,1.81,4.76,1.03,0.955,20,23
5,SUV,22,33,13.5,3,9.978,13.5,51.3,40.5,15.242,0,29,33,33.29,2.63,4.67,1.25,0.989,21,23
5,Sedan,17,31,6.0,7,7.963,6.0,22.8,18.0,24.344,0,31,39,20.42,2.96,4.66,1.06,0.984,21,21
1,Sedan,20,32,6.0,7,9.355,6.0,22.8,18.0,5.938,0,29,32,16.17,0.87,4.69,1.24,0.931,20,23
3,Small,19,29,4.0,7,11.795,4.0,15.2,12.0,10.783,0,19,23,23.7,1.06,4.71,1.07,0.961,19,21
4,Small,19,29,6.0,7,16.434,4.0,15.2,10.0,5.938,0,19,23,17.74,1.25,4.79,1.1,0.956,19,21
3,Small,16,32,4.0,7,10.731,4.0,15.2,12.0,57.822,0,16,23,46.14,1.72,4.62,0.95,0.987,21,21
2,SUV,21,33,13.5,7,5.286,13.5,51.3,40.5,3.045,0,21,23,12.03,3.43,4.64,1.19,0.976,20,22
2,Sedan,20,29,6.0,7,11.434,6.0,22.8,18.0,3.045,0,29,39,37.79,1.98,4.67,1.05,0.987,21,21
1,Small,19,29,5.0,7,14.074,4.0,15.2,11.0,83.097,0,29,39,26.64,0.99,4.62,1.19,0.963,19,23
3,Small,16,30,4.0,3,9.978,4.0,15.2,12.0,5.938,0,30,39,7.89,2.06,4.64,1.12,0.94,21,23
5,Small,19,33,4.0,3,9.547,4.0,15.2,12.0,86.377,0,19,23,41.41,2.15,4.74,1.11,0.989,19,21
1,SUV,19,31,13.5,3,12.556,13.5,51.3,40.5,57.822,0,19,23,49.92,1.27,4.7,1.19,0.984,21,21
1,Sedan,18,31,6.0,3,9.739,6.0,22.8,18.0,83.097,0,31,39,20.03,3.36,4.71,0.98,0.985,21,23
1,Small,20,32,5.0,3,12.511,4.0,15.2,11.0,10.783,0,32,39,14.62,1.71,4.73,0.99,0.961,21,21
1,SUV,21,32,13.5,7,13.806,13.5,51.3,40.5,57.822,0,32,39,32.84,0.69,4.76,0.99,0.957,20,22
4,Small,17,32,5.0,3,12.892,4.0,15.2,11.0,3.045,0,32,39,35.55,0.94,4.65,1.24,0.971,20,23
4,Small,17,35,4.0,7,8.676,4.0,15.2,12.0,10.783,0,17,23,38.87,0.96,4.75,1.03,0.974,20,22
5,SUV,20,33,13.5,3,15.313,13.5,51.3,40.5,83.097,0,20,23,11.32,3.09,4.62,1.25,0.972,19,21
5,Small,17,33,4.0,7,11.185,4.0,15.2,12.0,86.377,0,29,33,42.58,1.34,4.77,1.23,0.983,19,23
3,Small,17,30,6.0,7,16.342,4.0,15.2,10.0,5.938,0,17,23,28.53,1.74,4.65,0.96,0.98,20,21
1,Small,19,32,4.0,3,6.707,4.0,15.2,12.0,15.242,0,29,32,7.64,1.4,4.61,1.12,0.911,21,23
2,Small,18,34,5.0,3,13.858,4.0,15.2,11.0,86.377,0,34,39,22.09,2.85,4.75,0.93,0.984,21,23
1,Small,18,32,4.0,7,11.286,4.0,15.2,12.0,5.938,0,32,39,20.31,2.5,4.64,0.96,0.98,20,22
4,Truck,17,32,17.5,7,5.13,17.5,66.5,52.5,15.242,0,29,32,48.9,1.05,4.74,0.97,0.981,21,21
4,Sedan,18,29,6.0,3,7.157,6.0,22.8,18.0,15.242,0,29,39,35.55,3.51,4.64,1.11,0.992,20,23
2,Small,18,35,4.0,3,11.451,4.0,15.2,12.0,3.045,0,35,39,48.82,2.79,4.64,1.17,0.993,21,22
5,Truck,19,32,17.5,7,9.449,17.5,66.5,52.5,83.097,0,19,23,21.51,0.74,4.67,1.01,0.939,19,22
2,Small,22,30,4.0,7,8.181,4.0,15.2,12.0,86.377,0,30,39,43.24,2.24,4.62,0.98,0.99,20,22
5,Sedan,22,33,6.0,7,12.711,6.0,22.8,18.0,3.045,0,29,33,10.3,2.01,4.65,0.97,0.953,21,22
3,Small,18,31,5.0,3,12.031,4.0,15.2,11.0,5.938,0,31,39,9.08,2.76,4.72,1.01,0.961,19,23
2,Small,23,31,4.0,3,11.248,4.0,15.2,12.0,5.938,0,31,39,11.53,1.07,4.79,1.15,0.922,19,23
1,Sedan,17,30,6.0,7,13.063,6.0,22.8,18.0,3.045,0,17,23,42.83,0.89,4.64,1.24,0.974,21,23
4,Sedan,21,32,6.0,3,1.908,6.0,22.8,18.0,15.242,0,32,39,38.21,1.12,4.75,1.11,0.977,20,23
2,Small,17,32,4.0,3,10.869,4.0,15.2,12.0,3.045,0,32,39,42.59,1.79,4.71,0.92,0.987,20,21
3,SUV,18,34,13.5,7,8.674,13.5,51.3,40.5,5.938,0,34,39,32.04,2.35,4.68,1.06,0.987,19,22
2,Small,18,30,4.0,3,9.003,4.0,15.2,12.0,83.097,0,18,23,39.02,1.66,4.75,1.21,0.985,19,21
3,Small,19,32,4.0,7,5.736,4.0,15.2,12.0,5.938,0,32,39,45.29,3.47,4.61,1.11,0.994,20,22
3,Sedan,16,33,6.0,3,13.444,6.0,22.8,18.0,3.045,0,33,39,31.62,3.26,4.73,1.0,0.99,19,23
3,Sedan,22,32,6.0,7,5.574,6.0,22.8,18.0,15.242,0,29,32,20.79,3.47,4.73,1.12,0.986,20,23
5,SUV,19,30,13.5,7,11.303,13.5,51.3,40.5,10.783,0,30,39,13.59,0.82,4.72,1.15,0.914,19,22
1,Truck,22,31,17.5,3,8.442,17.5,66.5,52.5,83.097,0,31,39,18.04,2.04,4.79,1.24,0.973,20,22
2,Small,18,32,4.0,3,10.856,4.0,15.2,12.0,83.097,0,32,39,49.06,0.98,4.76,1.22,0.979,20,22
5,Truck,21,30,17.5,7,8.974,17.5,66.5,52.5,57.822,0,21,23,18.54,0.93,4.78,1.25,0.944,21,22
3,SUV,22,33,13.5,7,8.133,13.5,51.3,40.5,15.242,0,33,39,19.41,0.86,4.66,0.96,0.942,21,22
3,Sedan,19,31,6.0,3,7.763,6.0,22.8,18.0,10.783,0,31,39,19.07,1.19,4.77,1.23,0.957,19,22
2,Small,18,32,4.0,3,9.311,4.0,15.2,12.0,24.344,0,18,23,29.13,3.42,4.67,1.01,0.99,20,21
3,SUV,21,32,13.5,3,15.287,13.5,51.3,40.5,24.344,0,29,32,8.59,1.5,4.67,1.1,0.925,21,22
5,Sedan,19,33,7.0,7,16.171,6.0,22.8,17.0,10.783,0,29,33,29.34,2.26,4.62,1.21,0.985,21,23
1,Small,19,31,5.0,7,12.55,4.0,15.2,11.0,15.242,0,19,23,28.58,0.67,4.61,0.97,0.949,19,23
2,Small,24,31,4.0,7,7.817,4.0,15.2,12.0,15.242,0,31,39,23.91,1.09,4.72,1.17,0.962,20,23
2,Small,21,31,4.0,3,4.177,4.0,15.2,12.0,24.344,0,31,39,41.92,2.11,4.64,1.24,0.989,21,21
4,SUV,18,31,13.5,7,8.673,13.5,51.3,40.5,3.045,0,18,23,9.43,2.14,4.61,1.12,0.952,19,22
3,Small,20,31,6.0,3,16.32,4.0,15.2,10.0,15.242,0,31,39,21.83,3.42,4.73,1.04,0.987,20,22
3,Small,17,30,4.0,7,1.342,4.0,15.2,12.0,5.938,0,30,39,47.84,1.96,4.77,0.97,0.989,19,23
3,Small,17,32,4.0,3,5.162,4.0,15.2,12.0,10.783,0,17,23,17.25,2.78,4.7,0.94,0.979,20,21
4,Small,18,30,4.0,7,3.75,4.0,15.2,12.0,24.344,0,18,23,37.1,2.03,4.75,1.14,0.987,21,21
1,SUV,20,31,13.5,7,4.037,13.5,51.3,40.5,57.822,0,31,39,15.42,3.04,4.77,0.92,0.979,19,21
3,SUV,16,32,13.5,3,10.897,13.5,51.3,40.5,3.045,0,16,23,37.44,2.37,4.79,0.98,0.989,20,23
4,Small,17,30,4.0,3,7.495,4.0,15.2,12.0,83.097,0,17,23,35.48,1.9,4.73,1.0,0.985,19,23
5,Sedan,21,30,6.0,7,9.027,6.0,22.8,18.0,86.377,0,30,39,32.61,2.53,4.71,1.14,0.988,21,23
5,Sedan,21,32,6.0,3,4.37,6.0,22.8,18.0,24.344,0,21,23,31.97,2.02,4.62,1.09,0.985,21,21
5,SUV,18,31,13.5,3,14.639,13.5,51.3,40.5,3.045,0,31,39,43.13,3.09,4.61,0.98,0.993,20,21
2,Sedan,19,31,6.0,7,9.465,6.0,22.8,18.0,57.822,0,19,23,47.09,0.87,4.73,1.04,0.976,21,23
4,Small,21,34,4.0,7,6.271,4.0,15.2,12.0,86.377,0,21,23,43.67,2.87,4.68,0.97,0.992,21,23
4,Sedan,20,31,6.0,7,10.465,6.0,22.8,18.0,57.822,0,31,39,14.34,0.83,4.76,1.17,0.919,21,21
