NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
4,Small,20,36,5.0,7,14.339,4.0,15.2,11.0,3.045,0,29,36,32.84,0.7,4.7,1.02,0.957,20,22
2,Small,21,32,6.0,3,14.796,4.0,15.2,10.0,15.242,0,32,39,7.25,0.65,4.6,0.99,0.809,20,21
1,SUV,19,30,13.5,3,5.485,13.5,51.3,40.5,10.783,0,30,39,11.59,1.85,4.75,1.12,0.954,19,21
4,Truck,18,35,17.5,7,11.617,17.5,66.5,52.5,15.242,0,18,23,7.55,2.96,4.68,1.17,0.956,21,23
1,Sedan,22,29,6.0,3,11.754,6.0,22.8,18.0,83.097,0,29,39,10.88,2.0,4.75,1.03,0.955,19,21
4,Sedan,20,30,6.0,3,8.543,6.0,22.8,18.0,3.045,0,30,39,20.0,2.06,4.68,1.2,0.976,19,21
5,Small,19,29,4.0,7,7.375,4.0,15.2,12.0,5.938,0,19,23,32.68,2.61,4.61,0.94,0.988,19,21
2,SUV,20,31,13.5,7,10.203,13.5,51.3,40.5,57.822,0,20,23,25.42,2.56,4.61,1.24,0.985,21,23
1,SUV,17,33,13.5,3,11.087,13.5,51.3,40.5,15.242,0,29,33,17.53,1.92,4.65,1.25,0.971,20,22
4,Sedan,20,30,6.0,7,10.588,6.0,22.8,18.0,24.344,0,30,39,28.24,1.42,4.74,1.18,0.975,20,22
3,SUV,21,30,13.5,3,7.853,13.5,51.3,40.5,86.377,0,21,23,8.81,3.49,4.67,1.03,0.968,19,22
2,Small,18,31,4.0,3,9.111,4.0,15.2,12.0,57.822,0,31,39,12.06,2.54,4.79,0.95,0.968,21,21
4,Sedan,21,30,6.0,7,11.233,6.0,22.8,18.0,15.242,0,21,23,43.4,3.28,4.66,1.1,0.993,19,21
3,Small,19,31,4.0,7,4.35,4.0,15.2,12.0,10.783,0,19,23,30.43,3.09,4.8,0.92,0.989,20,22
3,Sedan,20,33,6.0,7,4.437,6.0,22.8,18.0,10.783,0,20,23,31.67,1.9,4.69,1.11,0.984,21,21
4,SUV,21,33,13.5,3,8.04,13.5,51.3,40.5,83.097,0,21,23,25.81,2.71,4.62,1.15,0.986,21,21
4,Sedan,20,32,6.0,3,6.12,6.0,22.8,18.0,24.344,0,32,39,30.88,0.98,4.71,1.15,0.967,21,23
2,Truck,21,32,17.5,7,9.117,17.5,66.5,52.5,15.242,0,32,39,14.35,2.59,4.66,0.94,0.973,20,22
1,Sedan,20,32,6.0,3,9.885,6.0,22.8,18.0,86.377,0,32,39,41.54,3.29,4.71,1.16,0.993,20,22
1,Sedan,18,32,7.0,7,15.291,6.0,22.8,17.0,86.377,0,18,23,41.26,0.55,4.61,1.24,0.957,19,21
1,SUV,25,31,13.5,3,10.026,13.5,51.3,40.5,86.377,0,31,39,43.17,2.07,4.72,0.96,0.989,20,22
1,Small,22,33,4.0,3,7.711,4.0,15.2,12.0,86.377,0,33,39,21.7,2.14,4.65,0.91,0.979,20,23
3,Sedan,20,31,6.0,7,5.474,6.0,22.8,18.0,86.377,0,31,39,44.07,3.28,4.79,1.2,0.993,21,21
5,Small,19,32,5.0,3,12.207,4.0,15.2,11.0,5.938,0,32,39,6.99,3.56,4.63,1.04,0.961,20,23
4,Sedan,17,32,6.0,7,3.344,6.0,22.8,18.0,83.097,0,29,32,37.95,0.81,4.7,1.17,0.968,20,23
4,Small,24,32,5.0,3,13.159,4.0,15.2,11.0,3.045,0,29,32,13.99,1.28,4.63,0.99,0.946,20,22
1,Small,20,30,4.0,7,8.359,4.0,15.2,12.0,15.242,0,30,39,15.73,2.38,4.76,1.1,0.974,20,21
3,SUV,21,29,13.5,7,13.141,13.5,51.3,40.5,86.377,0,21,23,37.64,2.76,4.61,1.02,0.99,19,21
1,Small,18,30,4.0,3,10.519,4.0,15.2,12.0,3.045,0,30,39,12.33,1.79,4.77,1.0,0.956,21,22
2,Small,21,30,6.0,7,16.816,4.0,15.2,10.0,83.097,0,30,39,28.44,3.53,4.8,1.2,0.99,20,22
1,Sedan,20,31,6.0,3,14.249,6.0,22.8,18.0,24.344,0,20,23,7.68,2.16,4.78,0.92,0.941,21,22
4,Small,22,29,4.0,3,2.772,4.0,15.2,12.0,15.242,0,29,39,47.42,1.22,4.71,1.02,0.983,19,22
5,Small,18,31,4.0,7,7.314,4.0,15.2,12.0,57.822,0,18,23,36.39,2.64,4.62,0.91,0.99,20,23
5,SUV,17,36,13.5,7,9.762,13.5,51.3,40.5,24.344,0,36,39,15.7,0.54,4.8,1.04,0.889,21,21
4,Small,20,32,4.0,7,9.627,4.0,15.2,12.0,5.938,0,20,23,25.6,2.87,4.65,1.12,0.986,21,22
3,Sedan,18,31,6.0,7,13.731,6.0,22.8,18.0,15.242,0,31,39,11.59,1.66,4.6,1.15,0.949,19,21
4,Small,21,31,4.0,7,7.486,4.0,15.2,12.0,57.822,0,31,39,24.77,2.55,4.63,1.12,0.984,20,21
2,Small,18,33,4.0,3,10.188,4.0,15.2,12.0,86.377,0,18,23,42.36,2.58,4.68,1.01,0.991,21,21
3,Small,16,30,4.0,3,4.993,4.0,15.2,12.0,24.344,0,16,23,33.95,0.61,4.76,0.95,0.953,21,21
2,Small,16,33,4.0,7,9.119,4.0,15.2,12.0,3.045,0,29,33,47.85,2.68,4.66,1.2,0.992,19,21
1,Small,20,31,5.0,7,12.691,4.0,15.2,11.0,83.097,0,20,23,33.91,0.92,4.68,1.21,0.968,19,22
5,Small,21,29,4.0,7,10.692,4.0,15.2,12.0,24.344,0,21,23,32.47,3.12,4.7,0.93,0.99,19,22
1,Small,16,31,5.0,7,12.464,4.0,15.2,11.0,3.045,0,16,23,19.7,0.58,4.65,0.9,0.916,19,23
2,Small,18,32,5.0,3,12.158,4.0,15.2,11.0,15.242,0,18,23,28.59,2.15,4.65,1.21,0.984,20,21
1,Small,19,32,4.0,3,1.112,4.0,15.2,12.0,83.097,0,32,39,7.51,1.16,4.64,1.16,0.892,19,21
1,Sedan,19,31,6.0,7,7.049,6.0,22.8,18.0,10.783,0,31,39,45.65,1.9,4.7,1.1,0.989,20,22
4,SUV,19,31,13.5,7,8.789,13.5,51.3,40.5,86.377,0,19,23,34.78,0.93,4.61,1.01,0.97,20,22
2,Sedan,20,32,6.0,3,9.929,6.0,22.8,18.0,3.045,0,20,23,47.42,2.63,4.62,1.17,0.992,19,21
5,Small,18,30,4.0,7,4.168,4.0,15.2,12.0,10.783,0,18,23,46.56,1.47,4.76,1.15,0.985,19,23
4,Truck,19,29,17.5,3,5.052,17.5,66.5,52.5,24.344,0,29,39,8.98,0.55,4.65,0.94,0.817,20,21
4,Small,18,31,4.0,3,7.709,4.0,15.2,12.0,3.045,0,31,39,45.78,1.09,4.72,1.09,0.98,20,22
4,Sedan,21,31,6.0,7,11.81,6.0,22.8,18.0,86.377,0,31,39,28.54,2.6,4.76,1.21,0.987,19,22
2,Truck,19,34,17.5,7,6.979,17.5,66.5,52.5,5.938,0,34,39,20.75,0.94,4.76,1.08,0.95,20,22
4,SUV,18,34,13.5,3,14.272,13.5,51.3,40.5,57.822,0,18,23,41.87,2.83,4.73,0.95,0.992,21,22
5,Sedan,17,31,6.0,3,8.254,6.0,22.8,18.0,3.045,0,17,23,17.44,1.78,4.77,1.12,0.968,21,21
1,Sedan,19,32,6.0,3,9.599,6.0,22.8,18.0,10.783,0,29,32,44.69,2.81,4.62,1.19,0.992,20,21
1,Small,18,35,4.0,7,8.455,4.0,15.2,12.0,24.344,0,29,35,47.87,0.89,4.65,0.93,0.977,19,23
5,Sedan,18,33,6.0,3,6.836,6.0,22.8,18.0,24.344,0,18,23,10.1,2.69,4.7,1.09,0.964,21,21
3,SUV,23,29,13.5,7,7.475,13.5,51.3,40.5,83.097,0,29,39,27.23,3.18,4.62,1.14,0.989,19,22
3,Small,19,31,5.0,7,12.857,4.0,15.2,11.0,5.938,0,19,23,23.02,1.15,4.8,1.03,0.963,20,22
3,Sedan,20,34,6.0,3,5.159,6.0,22.8,18.0,83.097,0,20,23,25.89,1.61,4.72,1.02,0.976,21,22
3,Small,20,30,4.0,3,7.168,4.0,15.2,12.0,5.938,0,20,23,43.37,2.58,4.67,0.98,0.991,20,21
2,Small,22,31,4.0,7,7.69,4.0,15.2,12.0,24.344,0,31,39,26.14,3.54,4.66,1.21,0.989,19,23
5,Small,19,32,4.0,7,10.287,4.0,15.2,12.0,5.938,0,29,32,36.54,1.45,4.64,1.19,0.981,21,22
2,Small,18,31,6.0,3,14.604,4.0,15.2,10.0,15.242,0,31,39,42.86,3.21,4.71,0.92,0.993,20,21
4,Sedan,20,30,6.0,3,13.38,6.0,22.8,18.0,24.344,0,30,39,32.53,2.41,4.64,0.99,0.987,20,21
1,Small,19,33,4.0,7,6.431,4.0,15.2,12.0,10.783,0,19,23,48.82,1.14,4.76,1.25,0.982,20,22
4,Truck,19,33,17.5,3,4.13,17.5,66.5,52.5,57.822,0,33,39,10.04,3.09,4.68,1.23,0.968,20,23
5,Truck,17,33,17.5,3,7.196,17.5,66.5,52.5,57.822,0,29,33,26.77,2.9,4.68,0.92,0.987,20,22
3,Sedan,19,32,6.0,3,7.309,6.0,22.8,18.0,83.097,0,32,39,43.05,2.56,4.64,1.13,0.991,19,21
3,Sedan,21,30,6.0,3,5.313,6.0,22.8,18.0,15.242,0,21,23,39.88,1.56,4.62,1.04,0.984,19,22
2,SUV,18,29,13.5,3,5.627,13.5,51.3,40.5,10.783,0,29,39,19.27,0.65,4.71,0.97,0.923,20,23
2,Small,19,34,4.0,3,9.101,4.0,15.2,12.0,83.097,0,19,23,41.77,2.22,4.66,1.01,0.989,20,22
4,Small,19,30,4.0,3,9.845,4.0,15.2,12.0,10.783,0,30,39,26.64,1.11,4.78,1.04,0.967,19,22
5,Small,18,31,5.0,7,12.33,4.0,15.2,11.0,86.377,0,18,23,16.15,2.24,4.66,1.17,0.973,21,22
1,SUV,21,32,13.5,3,15.773,13.5,51.3,40.5,15.242,0,29,32,26.17,0.88,4.77,0.99,0.958,19,23
4,Small,18,29,4.0,3,10.589,4.0,15.2,12.0,15.242,0,18,23,21.3,0.98,4.72,1.13,0.953,19,23
1,Truck,18,32,17.5,7,12.654,17.5,66.5,52.5,24.344,0,29,32,46.63,1.9,4.7,1.04,0.989,20,23
5,SUV,20,31,13.5,7,9.077,13.5,51.3,40.5,57.822,0,20,23,43.84,3.13,4.78,1.2,0.993,21,21
3,SUV,19,31,13.5,7,9.35,13.5,51.3,40.5,24.344,0,19,23,12.15,1.85,4.71,1.15,0.956,21,22
4,Small,22,30,4.0,7,7.968,4.0,15.2,12.0,3.045,0,30,39,13.0,1.97,4.65,0.92,0.962,19,22
3,SUV,17,32,13.5,7,7.08,13.5,51.3,40.5,86.377,0,29,32,46.52,1.95,4.76,0.98,0.989,21,21
3,Truck,23,29,17.5,7,4.076,17.5,66.5,52.5,3.045,0,29,39,21.58,1.01,4.63,1.15,0.955,20,21
2,SUV,21,30,13.5,7,17.035,13.5,51.3,40.5,15.242,0,30,39,12.3,2.0,4.79,0.92,0.96,21,23
5,Sedan,17,30,6.0,3,9.549,6.0,22.8,18.0,3.045,0,30,39,44.15,2.01,4.61,1.22,0.989,19,21
5,SUV,20,30,13.5,3,8.569,13.5,51.3,40.5,86.377,0,20,23,28.6,3.19,4.62,1.24,0.989,20,21
2,SUV,19,32,13.5,3,5.932,13.5,51.3,40.5,15.242,0,29,32,29.13,1.12,4.64,1.11,0.97,21,23
4,Sedan,19,30,6.0,7,9.157,6.0,22.8,18.0,86.377,0,30,39,46.04,1.63,4.62,1.18,0.987,19,23
5,Sedan,19,34,6.0,7,11.9,6.0,22.8,18.0,57.822,0,34,39,42.79,0.81,4.79,1.12,0.972,20,23
5,SUV,21,29,13.5,3,9.973,13.5,51.3,40.5,15.242,0,29,39,24.12,3.07,4.62,1.13,0.987,19,22
2,Small,22,30,4.0,3,9.046,4.0,15.2,12.0,5.938,0,30,39,39.82,2.78,4.64,1.13,0.991,20,22
1,SUV,20,32,13.5,3,10.563,13.5,51.3,40.5,10.783,0,20,23,22.19,2.08,4.78,1.06,0.979,21,21
3,Sedan,17,31,6.0,3,12.129,6.0,22.8,18.0,10.783,0,31,39,44.57,2.67,4.67,1.13,0.992,20,22
5,Sedan,19,33,6.0,7,12.746,6.0,22.8,18.0,3.045,0,33,39,49.88,0.79,4.75,1.08,0.975,20,23
1,Sedan,19,32,6.0,3,11.699,6.0,22.8,18.0,86.377,0,29,32,43.7,1.84,4.79,1.13,0.988,21,21
4,Sedan,17,30,6.0,7,7.366,6.0,22.8,18.0,15.242,0,17,23,29.81,0.67,4.65,1.13,0.951,19,22
2,Small,20,35,5.0,7,14.394,4.0,15.2,11.0,15.242,0,20,23,25.66,1.4,4.77,1.19,0.973,21,21
4,Small,18,34,5.0,3,14.39,4.0,15.2,11.0,86.377,0,34,39,24.78,3.09,4.79,0.96,0.987,21,21
4,Truck,21,31,17.5,3,17.099,17.5,66.5,52.5,83.097,0,21,23,30.92,2.53,4.64,0.91,0.987,20,21
3,Sedan,16,34,6.0,7,6.523,6.0,22.8,18.0,24.344,0,34,39,16.62,1.37,4.72,1.02,0.957,21,23
5,Small,20,30,4.0,3,10.898,4.0,15.2,12.0,15.242,0,20,23,43.16,0.51,4.66,1.0,0.956,21,22
5,Truck,16,33,17.5,3,6.225,17.5,66.5,52.5,10.783,0,33,39,16.34,1.15,4.74,0.96,0.948,21,21
5,Sedan,18,34,6.0,3,11.209,6.0,22.8,18.0,5.938,0,34,39,49.02,0.57,4.64,1.07,0.965,21,22
5,Small,20,35,4.0,7,11.083,4.0,15.2,12.0,24.344,0,20,23,36.79,1.92,4.78,1.01,0.986,19,22
1,Small,21,32,5.0,7,12.912,4.0,15.2,11.0,10.783,0,29,32,13.73,1.12,4.68,1.09,0.937,21,21
3,Small,22,30,5.0,7,14.13,4.0,15.2,11.0,3.045,0,30,39,11.87,3.19,4.6,1.02,0.974,21,22
4,SUV,20,32,13.5,3,8.044,13.5,51.3,40.5,15.242,0,29,32,43.54,3.33,4.62,0.98,0.993,21,23
5,Small,17,30,4.0,7,8.407,4.0,15.2,12.0,57.822,0,30,39,31.97,1.43,4.79,1.11,0.978,19,21
3,Small,19,33,4.0,3,6.416,4.0,15.2,12.0,57.822,0,33,39,27.54,3.56,4.61,1.13,0.99,21,21
2,Truck,18,29,17.5,7,10.192,17.5,66.5,52.5,15.242,0,18,23,32.05,3.37,4.63,1.05,0.991,19,23
1,Sedan,20,31,6.0,3,12.017,6.0,22.8,18.0,86.377,0,20,23,30.34,0.94,4.61,1.09,0.966,20,21
4,Sedan,18,31,6.0,3,8.216,6.0,22.8,18.0,5.938,0,18,23,13.54,2.78,4.63,0.97,0.974,19,21
3,Sedan,19,34,6.0,7,9.36,6.0,22.8,18.0,10.783,0,19,23,11.26,1.19,4.75,0.93,0.928,21,22
3,Small,20,31,6.0,7,16.841,4.0,15.2,10.0,24.344,0,20,23,34.68,3.25,4.79,1.23,0.991,21,22
2,Small,19,30,4.0,3,3.968,4.0,15.2,12.0,86.377,0,19,23,32.08,2.12,4.61,0.96,0.985,21,23
3,Sedan,20,31,7.0,3,16.695,6.0,22.8,17.0,57.822,0,31,39,34.37,1.91,4.7,1.03,0.985,19,23
2,Sedan,20,32,6.0,7,10.365,6.0,22.8,18.0,83.097,0,29,32,15.51,1.83,4.64,0.93,0.965,19,23
3,Small,18,30,4.0,3,8.37,4.0,15.2,12.0,15.242,0,30,39,31.14,0.66,4.68,1.09,0.953,19,21
5,SUV,20,31,13.5,7,2.09,13.5,51.3,40.5,15.242,0,20,23,21.45,0.99,4.75,0.98,0.954,19,22
1,Sedan,21,31,6.0,3,12.491,6.0,22.8,18.0,15.242,0,31,39,48.53,0.73,4.7,1.09,0.972,20,22
2,Sedan,19,34,6.0,3,5.35,6.0,22.8,18.0,15.242,0,29,34,48.48,2.43,4.69,1.21,0.992,19,21
5,Sedan,21,31,6.0,7,13.8,6.0,22.8,18.0,3.045,0,21,23,14.59,0.51,4.69,0.92,0.874,21,22
5,Small,19,30,4.0,3,11.097,4.0,15.2,12.0,15.242,0,19,23,44.79,3.19,4.61,1.15,0.993,21,23
2,SUV,22,30,13.5,3,6.186,13.5,51.3,40.5,10.783,0,30,39,49.57,1.89,4.67,1.22,0.989,20,21
2,Sedan,16,31,6.0,3,7.15,6.0,22.8,18.0,83.097,0,16,23,21.13,2.36,4.77,1.16,0.98,20,21
2,Small,18,33,4.0,7,9.048,4.0,15.2,12.0,57.822,0,29,33,20.47,0.87,4.78,1.05,0.945,20,23
5,Sedan,24,31,6.0,7,4.453,6.0,22.8,18.0,5.938,0,31,39,48.45,1.55,4.65,1.24,0.987,19,21
5,Small,18,29,4.0,7,9.994,4.0,15.2,12.0,10.783,0,29,39,12.29,2.09,4.7,1.08,0.962,20,21
3,Truck,19,30,17.5,7,3.213,17.5,66.5,52.5,15.242,0,30,39,8.97,1.0,4.79,1.2,0.895,20,23
2,Small,23,29,4.0,7,3.682,4.0,15.2,12.0,3.045,0,29,39,40.78,3.45,4.62,1.03,0.993,20,21
4,SUV,21,32,13.5,7,5.386,13.5,51.3,40.5,57.822,0,29,32,27.19,1.27,4.65,1.14,0.971,19,22
2,Small,20,32,6.0,7,15.034,4.0,15.2,10.0,10.783,0,29,32,32.73,2.92,4.75,1.22,0.99,21,22
1,Sedan,21,30,6.0,7,7.76,6.0,22.8,18.0,83.097,0,21,23,29.74,1.06,4.73,1.25,0.969,19,21
2,SUV,17,30,13.5,7,6.818,13.5,51.3,40.5,15.242,0,30,39,25.8,3.37,4.76,0.97,0.989,20,21
3,Small,20,34,5.0,7,12.429,4.0,15.2,11.0,10.783,0,29,34,48.66,2.11,4.69,0.92,0.99,20,23
1,Small,18,30,4.0,3,10.736,4.0,15.2,12.0,10.783,0,18,23,40.98,2.92,4.76,0.92,0.992,20,23
5,Small,17,32,5.0,7,12.0,4.0,15.2,11.0,5.938,0,17,23,47.25,2.52,4.72,1.24,0.992,19,23
3,Small,17,36,4.0,7,11.025,4.0,15.2,12.0,3.045,0,36,39,48.43,1.45,4.73,1.16,0.986,20,21
1,Sedan,21,35,6.0,7,11.728,6.0,22.8,18.0,83.097,0,35,39,39.59,3.44,4.74,1.22,0.993,21,22
2,Small,18,33,5.0,7,11.989,4.0,15.2,11.0,24.344,0,33,39,41.9,1.49,4.71,1.09,0.984,20,21
3,Small,21,32,4.0,3,11.037,4.0,15.2,12.0,15.242,0,32,39,33.81,2.91,4.7,1.17,0.99,19,21
5,SUV,19,33,13.5,3,17.892,13.5,51.3,40.5,24.344,0,19,23,9.51,2.7,4.64,1.06,0.962,19,23
2,Sedan,19,32,6.0,7,2.396,6.0,22.8,18.0,86.377,0,29,32,41.33,2.98,4.69,1.15,0.992,21,21
1,Sedan,18,33,6.0,7,7.994,6.0,22.8,18.0,86.377,0,18,23,28.77,1.74,4.7,1.15,0.98,21,21
3,Sedan,19,34,6.0,7,2.881,6.0,22.8,18.0,24.344,0,19,23,9.06,0.58,4.77,0.91,0.827,21,21
1,Small,20,30,4.0,3,6.222,4.0,15.2,12.0,15.242,0,20,23,13.38,0.61,4.73,0.99,0.885,21,23
2,Sedan,20,31,6.0,7,12.198,6.0,22.8,18.0,24.344,0,31,39,10.02,0.98,4.74,0.96,0.903,19,21
5,Small,18,29,4.0,7,5.818,4.0,15.2,12.0,83.097,0,29,39,20.14,0.98,4.79,1.0,0.951,19,23
5,Sedan,19,33,6.0,7,10.051,6.0,22.8,18.0,5.938,0,29,33,48.86,3.41,4.77,1.1,0.994,19,21
3,Sedan,21,30,6.0,7,8.643,6.0,22.8,18.0,15.242,0,30,39,21.15,1.32,4.66,1.1,0.965,21,23
5,Small,19,35,4.0,7,2.772,4.0,15.2,12.0,15.242,0,29,35,17.23,2.36,4.78,1.23,0.976,19,22
3,Small,17,31,4.0,3,10.767,4.0,15.2,12.0,3.045,0,31,39,27.26,1.11,4.65,0.96,0.967,21,21
5,Sedan,19,32,6.0,3,9.373,6.0,22.8,18.0,15.242,0,32,39,36.66,2.88,4.72,1.04,0.991,21,22
4,Sedan,18,31,6.0,7,8.633,6.0,22.8,18.0,83.097,0,31,39,35.22,2.83,4.63,1.25,0.99,21,23
2,Sedan,19,31,6.0,3,9.056,6.0,22.8,18.0,3.045,0,31,39,28.04,1.7,4.65,1.11,0.979,21,22
3,Small,21,31,4.0,3,7.282,4.0,15.2,12.0,10.783,0,31,39,24.33,1.42,4.62,0.92,0.971,20,22
2,Small,20,29,4.0,3,9.856,4.0,15.2,12.0,10.783,0,20,23,14.03,1.54,4.71,0.94,0.955,19,22
4,Truck,17,31,17.5,7,7.921,17.5,66.5,52.5,83.097,0,31,39,22.61,3.13,4.64,1.19,0.986,20,22
2,Sedan,18,30,6.0,7,8.804,6.0,22.8,18.0,83.097,0,18,23,42.35,3.27,4.68,0.97,0.993,19,21
3,Truck,19,32,17.5,7,5.817,17.5,66.5,52.5,57.822,0,29,32,26.05,2.59,4.74,1.13,0.985,21,22
2,Sedan,19,34,6.0,7,7.824,6.0,22.8,18.0,83.097,0,19,23,46.18,1.73,4.76,1.13,0.988,20,23
1,SUV,21,30,13.5,3,14.403,13.5,51.3,40.5,57.822,0,30,39,48.41,1.1,4.73,1.09,0.981,20,22
2,Sedan,19,31,6.0,7,7.774,6.0,22.8,18.0,15.242,0,19,23,35.74,3.06,4.6,1.15,0.991,21,22
4,Sedan,19,33,8.0,3,17.542,6.0,22.8,16.0,86.377,0,19,23,16.15,1.19,4.72,1.13,0.949,21,22
5,SUV,20,31,13.5,3,14.51,13.5,51.3,40.5,86.377,0,31,39,22.4,1.36,4.61,1.08,0.968,19,23
1,SUV,19,30,13.5,7,10.739,13.5,51.3,40.5,3.045,0,30,39,33.86,1.51,4.7,0.97,0.981,21,23
5,SUV,18,33,13.5,7,7.241,13.5,51.3,40.5,15.242,0,18,23,13.29,1.28,4.63,1.18,0.943,19,21
3,Small,18,34,7.0,7,17.342,4.0,15.2,9.0,15.242,0,29,34,19.14,2.87,4.79,1.17,0.982,21,23
5,Sedan,19,32,6.0,3,3.996,6.0,22.8,18.0,24.344,0,29,32,37.48,2.86,4.79,0.92,0.991,19,21
4,Sedan,20,29,6.0,7,4.51,6.0,22.8,18.0,83.097,0,20,23,21.85,3.46,4.62,0.99,0.987,20,22
4,Small,18,34,4.0,7,7.332,4.0,15.2,12.0,83.097,0,29,34,42.08,1.83,4.72,1.2,0.987,20,22
4,Small,18,31,6.0,3,16.684,4.0,15.2,10.0,3.045,0,18,23,11.15,3.1,4.7,1.24,0.971,19,23
3,SUV,19,34,13.5,3,20.659,13.5,51.3,40.5,86.377,0,29,34,34.95,2.47,4.77,1.24,0.988,21,21
1,Small,20,32,5.0,7,12.53,4.0,15.2,11.0,5.938,0,32,39,37.91,2.66,4.73,1.22,0.99,21,22
1,Sedan,19,31,6.0,3,3.786,6.0,22.8,18.0,15.242,0,31,39,44.77,2.84,4.79,1.13,0.992,19,22
4,Sedan,19,31,6.0,3,10.635,6.0,22.8,18.0,3.045,0,19,23,25.35,2.21,4.79,1.21,0.982,21,22
5,Small,18,34,4.0,7,5.529,4.0,15.2,12.0,24.344,0,29,34,38.04,3.11,4.77,1.11,0.992,20,23
3,Small,21,30,5.0,7,12.292,4.0,15.2,11.0,3.045,0,21,23,18.2,1.3,4.78,1.22,0.959,20,22
5,Sedan,20,30,6.0,3,6.783,6.0,22.8,18.0,83.097,0,30,39,36.73,1.34,4.71,0.91,0.98,20,22
1,Sedan,18,35,6.0,7,7.304,6.0,22.8,18.0,86.377,0,18,23,24.7,0.64,4.74,1.13,0.939,20,23
2,Small,21,35,4.0,3,10.178,4.0,15.2,12.0,57.822,0,21,23,16.29,3.09,4.72,1.22,0.98,21,22
2,Small,17,31,4.0,7,5.881,4.0,15.2,12.0,57.822,0,17,23,47.07,1.32,4.75,1.11,0.984,21,21
3,Small,18,32,4.0,7,9.395,4.0,15.2,12.0,10.783,0,18,23,28.49,0.64,4.68,1.22,0.947,21,21
3,SUV,16,32,13.5,3,14.461,13.5,51.3,40.5,57.822,0,16,23,37.89,2.67,4.64,1.24,0.99,21,23
5,Small,18,36,5.0,3,13.893,4.0,15.2,11.0,15.242,0,36,39,26.25,2.49,4.69,1.03,0.985,20,23
1,Small,18,32,4.0,7,6.476,4.0,15.2,12.0,83.097,0,29,32,42.02,0.63,4.7,1.15,0.963,19,22
1,Sedan,21,33,6.0,7,10.082,6.0,22.8,18.0,57.822,0,21,23,32.74,1.04,4.75,1.24,0.971,19,23
3,Small,19,32,4.0,3,6.997,4.0,15.2,12.0,83.097,0,32,39,46.91,3.28,4.73,1.09,0.994,21,23
1,Sedan,20,31,6.0,3,8.021,6.0,22.8,18.0,3.045,0,31,39,27.48,2.09,4.6,1.11,0.983,19,21
1,Sedan,18,29,6.0,3,11.848,6.0,22.8,18.0,83.097,0,18,23,34.33,1.71,4.61,1.04,0.983,21,21
