NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Small,22,32,5.0,3,12.244,4.0,15.2,11.0,83.097,0,32,39,12.14,2.08,4.71,1.23,0.961,19,22
1,Small,23,34,4.0,7,8.888,4.0,15.2,12.0,86.377,0,29,34,30.69,1.71,4.69,1.23,0.981,20,23
2,Sedan,21,32,6.0,7,8.459,6.0,22.8,18.0,24.344,0,29,32,42.02,0.83,4.66,1.0,0.972,19,22
5,Small,20,33,4.0,7,8.703,4.0,15.2,12.0,10.783,0,33,39,32.81,2.19,4.65,1.1,0.986,21,21
5,Sedan,16,32,6.0,3,5.536,6.0,22.8,18.0,86.377,0,16,23,33.45,2.61,4.63,1.04,0.989,21,23
1,Sedan,17,30,6.0,7,8.87,6.0,22.8,18.0,15.242,0,17,23,36.4,3.44,4.76,1.02,0.992,19,23
5,Small,19,31,5.0,7,11.943,4.0,15.2,11.0,10.783,0,19,23,9.58,1.93,4.69,1.08,0.947,19,23
5,SUV,22,31,13.5,7,13.337,13.5,51.3,40.5,5.938,0,31,39,7.82,1.07,4.73,1.01,0.887,21,23
1,Small,20,32,4.0,7,8.66,4.0,15.2,12.0,57.822,0,20,23,43.78,2.67,4.64,1.07,0.991,21,21
4,Sedan,18,32,6.0,7,11.211,6.0,22.8,18.0,83.097,0,29,32,14.29,0.55,4.61,1.13,0.881,21,22
2,Small,20,30,5.0,7,12.843,4.0,15.2,11.0,83.097,0,20,23,49.04,3.08,4.66,1.01,0.993,20,22
1,Small,21,29,7.0,3,17.241,4.0,15.2,9.0,5.938,0,29,39,22.59,2.23,4.76,0.93,0.98,21,23
1,Small,17,32,6.0,7,15.485,4.0,15.2,10.0,24.344,0,29,32,31.47,0.81,4.61,1.23,0.962,19,21
3,Small,17,32,5.0,7,11.99,4.0,15.2,11.0,3.045,0,17,23,26.15,2.46,4.74,1.09,0.985,20,22
4,Sedan,18,31,6.0,3,5.06,6.0,22.8,18.0,83.097,0,31,39,30.57,1.97,4.75,0.93,0.984,19,22
3,SUV,19,30,13.5,3,11.913,13.5,51.3,40.5,5.938,0,19,23,9.96,1.96,4.69,0.94,0.95,20,21
2,Small,17,32,5.0,7,12.737,4.0,15.2,11.0,24.344,0,29,32,27.35,0.89,4.74,1.18,0.96,21,22
1,Small,20,31,5.0,3,11.95,4.0,15.2,11.0,57.822,0,31,39,41.98,3.45,4.67,1.13,0.993,20,23
3,SUV,16,30,13.5,3,3.88,13.5,51.3,40.5,3.045,0,30,39,43.04,3.05,4.74,1.02,0.992,19,22
1,Small,21,34,4.0,7,9.614,4.0,15.2,12.0,83.097,0,21,23,34.9,1.12,4.7,0.99,0.975,21,22
4,Small,20,30,4.0,3,7.796,4.0,15.2,12.0,83.097,0,20,23,15.17,2.36,4.73,1.12,0.972,20,23
4,SUV,19,32,13.5,3,9.731,13.5,51.3,40.5,5.938,0,19,23,40.0,3.03,4.7,0.99,0.992,21,22
2,Sedan,17,31,6.0,3,9.1,6.0,22.8,18.0,5.938,0,31,39,35.49,0.99,4.63,1.24,0.972,20,22
1,Small,20,30,4.0,3,7.706,4.0,15.2,12.0,10.783,0,20,23,25.73,3.34,4.64,1.01,0.988,20,23
3,Sedan,18,32,6.0,3,11.661,6.0,22.8,18.0,86.377,0,32,39,33.45,2.7,4.78,1.15,0.989,21,22
4,Sedan,17,34,6.0,3,10.343,6.0,22.8,18.0,86.377,0,17,23,25.66,2.24,4.7,1.11,0.983,19,21
3,Sedan,18,32,6.0,7,6.999,6.0,22.8,18.0,57.822,0,18,23,27.9,1.91,4.65,1.06,0.981,20,22
5,Small,23,35,5.0,3,14.083,4.0,15.2,11.0,86.377,0,35,39,10.46,2.56,4.62,1.11,0.963,20,22
4,Small,19,31,4.0,7,5.728,4.0,15.2,12.0,10.783,0,31,39,14.79,3.46,4.69,1.16,0.981,19,22
4,Small,18,34,5.0,3,12.037,4.0,15.2,11.0,57.822,0,18,23,20.83,3.2,4.76,0.95,0.985,20,23
5,Sedan,17,31,6.0,7,10.135,6.0,22.8,18.0,15.242,0,31,39,46.32,2.74,4.73,1.07,0.992,21,21
3,SUV,20,31,13.5,7,9.345,13.5,51.3,40.5,24.344,0,31,39,22.73,3.36,4.68,1.08,0.987,19,22
5,SUV,20,30,13.5,7,7.704,13.5,51.3,40.5,57.822,0,20,23,26.07,2.87,4.74,1.0,0.987,20,23
2,Small,21,30,5.0,7,13.844,4.0,15.2,11.0,24.344,0,21,23,19.7,0.62,4.7,1.12,0.921,21,23
2,Sedan,19,33,6.0,3,8.108,6.0,22.8,18.0,5.938,0,19,23,48.0,2.7,4.74,0.97,0.992,20,21
1,SUV,20,32,13.5,3,7.098,13.5,51.3,40.5,57.822,0,32,39,32.29,1.59,4.77,1.24,0.981,20,23
5,Small,17,33,5.0,3,12.468,4.0,15.2,11.0,24.344,0,17,23,44.91,1.79,4.68,1.21,0.988,21,22
3,Small,20,30,4.0,3,7.798,4.0,15.2,12.0,83.097,0,30,39,24.76,1.6,4.64,1.25,0.975,19,22
1,Truck,18,30,17.5,3,7.451,17.5,66.5,52.5,15.242,0,30,39,44.17,2.93,4.74,0.94,0.992,20,21
2,Small,20,30,4.0,3,9.211,4.0,15.2,12.0,86.377,0,30,39,44.57,1.63,4.77,1.14,0.986,19,23
2,Sedan,19,33,7.0,3,16.673,6.0,22.8,17.0,5.938,0,29,33,9.92,2.56,4.75,1.0,0.961,20,22
2,SUV,17,32,13.5,3,10.236,13.5,51.3,40.5,86.377,0,29,32,34.25,0.77,4.8,1.18,0.963,19,21
5,Sedan,17,34,6.0,7,10.646,6.0,22.8,18.0,83.097,0,29,34,14.32,2.71,4.63,1.15,0.975,21,23
5,Truck,16,32,17.5,7,6.54,17.5,66.5,52.5,5.938,0,32,39,14.48,3.19,4.72,0.98,0.979,20,22
1,Truck,17,30,17.5,7,11.174,17.5,66.5,52.5,86.377,0,30,39,6.84,0.88,4.67,1.05,0.847,19,22
3,Small,17,32,5.0,3,13.226,4.0,15.2,11.0,83.097,0,32,39,19.25,2.24,4.61,1.05,0.977,19,21
2,SUV,19,33,13.5,7,10.168,13.5,51.3,40.5,83.097,0,29,33,32.73,2.35,4.63,1.11,0.987,20,23
3,Sedan,18,30,6.0,3,10.341,6.0,22.8,18.0,57.822,0,18,23,44.27,2.43,4.76,1.2,0.991,19,23
2,Small,21,30,4.0,7,11.73,4.0,15.2,12.0,83.097,0,21,23,31.71,0.85,4.61,1.2,0.964,19,23
2,Sedan,21,32,6.0,3,10.554,6.0,22.8,18.0,15.242,0,29,32,9.91,2.14,4.7,1.08,0.954,20,21
4,Small,22,32,4.0,7,6.679,4.0,15.2,12.0,83.097,0,29,32,20.41,2.63,4.74,1.06,0.982,20,21
3,Sedan,17,33,7.0,3,16.8,6.0,22.8,17.0,24.344,0,33,39,23.06,0.82,4.73,1.07,0.948,19,23
3,Sedan,18,31,7.0,7,16.064,6.0,22.8,17.0,3.045,0,31,39,43.06,1.55,4.71,0.92,0.985,19,22
3,Sedan,18,31,7.0,7,16.222,6.0,22.8,17.0,86.377,0,18,23,39.02,3.52,4.68,1.1,0.993,20,21
5,Sedan,18,30,6.0,7,9.484,6.0,22.8,18.0,83.097,0,18,23,46.31,1.37,4.72,1.18,0.984,21,21
2,Truck,19,35,17.5,7,11.569,17.5,66.5,52.5,86.377,0,35,39,45.35,2.66,4.78,1.14,0.992,20,23
3,Small,19,30,4.0,7,7.361,4.0,15.2,12.0,5.938,0,19,23,44.01,3.42,4.72,0.96,0.993,19,21
5,Truck,19,30,17.5,3,16.831,17.5,66.5,52.5,15.242,0,19,23,42.87,0.65,4.63,1.12,0.965,21,22
4,Truck,16,33,17.5,3,8.629,17.5,66.5,52.5,24.344,0,29,33,31.51,2.89,4.71,1.05,0.989,20,22
3,Truck,17,29,17.5,3,14.374,17.5,66.5,52.5,10.783,0,17,23,6.94,3.44,4.71,0.94,0.959,19,22
2,Sedan,22,32,6.0,7,11.472,6.0,22.8,18.0,10.783,0,32,39,19.69,0.51,4.73,1.2,0.905,21,23
5,SUV,17,32,13.5,7,11.553,13.5,51.3,40.5,5.938,0,29,32,29.55,1.09,4.74,0.94,0.969,19,23
4,Sedan,16,32,6.0,7,8.95,6.0,22.8,18.0,86.377,0,32,39,47.09,3.41,4.65,0.99,0.994,19,21
1,Sedan,20,34,6.0,3,8.756,6.0,22.8,18.0,5.938,0,20,23,26.32,3.06,4.7,1.06,0.988,19,23
4,SUV,17,30,13.5,3,8.853,13.5,51.3,40.5,3.045,0,30,39,39.54,1.68,4.61,1.24,0.985,20,21
4,Small,17,30,4.0,3,9.404,4.0,15.2,12.0,15.242,0,30,39,50.06,2.04,4.73,1.11,0.99,20,22
3,Sedan,17,32,6.0,7,12.931,6.0,22.8,18.0,24.344,0,17,23,48.94,2.51,4.75,1.19,0.992,20,21
2,Small,18,32,6.0,7,15.957,4.0,15.2,10.0,10.783,0,18,23,29.78,1.99,4.64,1.03,0.983,19,21
1,Truck,19,34,17.5,3,17.091,17.5,66.5,52.5,15.242,0,29,34,40.58,1.73,4.7,1.01,0.986,20,22
4,SUV,20,32,13.5,3,9.607,13.5,51.3,40.5,83.097,0,29,32,17.33,1.91,4.77,1.1,0.97,21,22
4,Small,18,31,4.0,3,8.441,4.0,15.2,12.0,86.377,0,31,39,48.37,1.15,4.74,0.92,0.982,20,21
4,Small,18,32,4.0,7,10.583,4.0,15.2,12.0,15.242,0,29,32,12.1,2.38,4.76,0.91,0.966,21,21
5,Small,20,31,5.0,3,12.038,4.0,15.2,11.0,5.938,0,31,39,49.4,3.54,4.78,1.21,0.994,19,22
5,SUV,18,32,13.5,3,5.639,13.5,51.3,40.5,5.938,0,18,23,37.01,2.7,4.75,1.19,0.99,20,22
3,Sedan,20,33,6.0,3,12.243,6.0,22.8,18.0,83.097,0,20,23,17.18,2.1,4.79,1.21,0.973,21,21
2,SUV,20,29,13.5,7,10.342,13.5,51.3,40.5,83.097,0,20,23,10.2,3.01,4.67,1.05,0.968,21,22
2,Truck,20,32,17.5,7,11.31,17.5,66.5,52.5,15.242,0,29,32,45.76,0.85,4.63,0.94,0.975,21,22
3,Truck,18,31,17.5,7,6.423,17.5,66.5,52.5,24.344,0,31,39,47.2,0.54,4.67,1.0,0.962,20,22
5,Small,21,32,4.0,3,8.75,4.0,15.2,12.0,10.783,0,29,32,37.75,2.84,4.79,1.05,0.991,19,22
3,Small,20,30,4.0,3,5.037,4.0,15.2,12.0,57.822,0,20,23,46.81,1.69,4.77,1.09,0.987,20,21
1,Small,17,32,5.0,3,13.889,4.0,15.2,11.0,24.344,0,29,32,15.47,1.73,4.75,0.91,0.963,20,22
5,Truck,20,31,17.5,7,9.378,17.5,66.5,52.5,24.344,0,20,23,47.3,1.74,4.74,1.19,0.988,20,21
2,Sedan,20,30,6.0,7,13.459,6.0,22.8,18.0,5.938,0,30,39,28.61,0.52,4.76,1.04,0.935,19,22
1,Small,18,33,4.0,7,7.335,4.0,15.2,12.0,5.938,0,18,23,27.96,3.58,4.69,1.19,0.99,19,23
2,Sedan,16,31,6.0,3,12.484,6.0,22.8,18.0,10.783,0,16,23,43.83,1.41,4.73,1.23,0.984,19,23
5,Truck,16,35,17.5,7,12.931,17.5,66.5,52.5,15.242,0,16,23,18.76,2.31,4.72,0.98,0.977,19,21
5,Truck,19,29,17.5,3,8.516,17.5,66.5,52.5,15.242,0,29,39,31.53,0.78,4.74,1.06,0.96,21,21
2,Sedan,23,32,6.0,3,11.278,6.0,22.8,18.0,5.938,0,32,39,16.95,1.39,4.63,1.24,0.958,19,22
1,SUV,17,32,13.5,3,11.893,13.5,51.3,40.5,57.822,0,32,39,12.51,2.91,4.67,1.16,0.973,19,22
1,Small,22,30,4.0,3,10.903,4.0,15.2,12.0,5.938,0,30,39,33.52,3.43,4.69,1.07,0.991,21,23
4,Sedan,19,32,6.0,7,10.971,6.0,22.8,18.0,24.344,0,32,39,45.49,1.24,4.74,1.06,0.982,19,22
1,Small,17,30,7.0,7,19.007,4.0,15.2,9.0,24.344,0,17,23,12.87,3.18,4.72,1.05,0.976,19,21
3,Sedan,20,33,6.0,3,8.45,6.0,22.8,18.0,3.045,0,20,23,43.51,2.5,4.64,1.05,0.991,21,22
5,Small,19,31,5.0,7,11.979,4.0,15.2,11.0,57.822,0,31,39,18.87,3.36,4.76,0.92,0.984,21,23
5,Small,21,31,4.0,7,7.032,4.0,15.2,12.0,86.377,0,21,23,24.64,1.05,4.62,1.0,0.962,19,23
4,Small,18,29,5.0,3,12.436,4.0,15.2,11.0,3.045,0,18,23,38.5,0.5,4.62,1.18,0.949,20,22
4,Small,20,32,6.0,3,14.741,4.0,15.2,10.0,86.377,0,20,23,46.97,2.64,4.73,0.98,0.992,20,21
4,Sedan,19,30,7.0,7,15.242,6.0,22.8,17.0,3.045,0,30,39,18.74,1.29,4.68,1.16,0.959,20,23
3,Small,17,32,4.0,3,7.944,4.0,15.2,12.0,86.377,0,32,39,16.37,3.03,4.63,0.98,0.98,21,22
4,SUV,22,34,13.5,7,14.235,13.5,51.3,40.5,57.822,0,34,39,37.6,1.25,4.62,1.04,0.979,19,21
3,Small,17,34,4.0,7,6.932,4.0,15.2,12.0,86.377,0,17,23,7.46,2.54,4.66,1.06,0.949,19,22
1,Sedan,18,31,6.0,3,9.175,6.0,22.8,18.0,5.938,0,31,39,49.46,0.56,4.62,1.21,0.965,21,22
5,Small,18,32,6.0,3,15.158,4.0,15.2,10.0,5.938,0,18,23,15.08,1.29,4.65,1.06,0.95,19,23
5,Sedan,22,29,6.0,3,10.096,6.0,22.8,18.0,83.097,0,29,39,17.02,1.66,4.67,1.07,0.965,21,23
3,SUV,19,32,13.5,3,15.506,13.5,51.3,40.5,86.377,0,32,39,24.16,2.35,4.72,1.22,0.983,19,23
4,Small,19,32,4.0,3,7.396,4.0,15.2,12.0,24.344,0,32,39,29.81,3.47,4.76,1.01,0.99,19,23
3,SUV,19,32,13.5,3,9.418,13.5,51.3,40.5,5.938,0,29,32,14.78,2.61,4.7,1.18,0.974,20,21
2,Small,18,29,6.0,3,14.667,4.0,15.2,10.0,15.242,0,29,39,16.1,2.4,4.76,0.93,0.974,19,23
5,Truck,20,29,17.5,7,8.3,17.5,66.5,52.5,86.377,0,29,39,46.68,1.29,4.75,1.18,0.984,19,22
5,Sedan,21,30,7.0,3,15.643,6.0,22.8,17.0,83.097,0,30,39,33.57,2.84,4.77,0.95,0.99,21,22
2,Small,20,30,4.0,7,8.616,4.0,15.2,12.0,57.822,0,20,23,10.14,1.57,4.61,1.09,0.939,21,21
4,SUV,18,30,13.5,3,6.998,13.5,51.3,40.5,5.938,0,18,23,34.05,2.58,4.64,1.07,0.989,20,23
4,Small,19,31,4.0,3,10.108,4.0,15.2,12.0,86.377,0,31,39,8.26,1.64,4.7,0.94,0.929,20,23
1,Sedan,17,31,6.0,3,6.19,6.0,22.8,18.0,10.783,0,17,23,43.47,2.1,4.73,0.92,0.989,19,22
4,Small,17,31,5.0,7,11.99,4.0,15.2,11.0,24.344,0,31,39,13.74,1.85,4.71,1.14,0.961,21,22
1,SUV,18,29,13.5,3,14.807,13.5,51.3,40.5,3.045,0,29,39,27.96,1.92,4.73,1.04,0.982,20,21
1,Small,18,33,7.0,3,18.509,4.0,15.2,9.0,15.242,0,33,39,47.95,2.39,4.78,1.24,0.991,20,23
1,Sedan,18,31,6.0,3,9.725,6.0,22.8,18.0,24.344,0,18,23,39.12,3.23,4.62,1.02,0.992,21,22
1,Small,17,33,5.0,7,11.933,4.0,15.2,11.0,15.242,0,33,39,47.88,2.47,4.64,1.05,0.992,21,21
4,SUV,19,33,13.5,3,7.685,13.5,51.3,40.5,86.377,0,29,33,40.02,0.63,4.65,0.99,0.961,21,21
3,Small,21,32,4.0,3,10.097,4.0,15.2,12.0,10.783,0,32,39,12.27,0.51,4.79,0.95,0.852,21,21
5,Sedan,19,30,6.0,3,6.158,6.0,22.8,18.0,15.242,0,30,39,29.66,0.98,4.68,1.17,0.966,21,21
2,Sedan,18,34,6.0,3,12.271,6.0,22.8,18.0,83.097,0,18,23,43.88,2.22,4.65,1.02,0.99,19,23
5,Truck,20,35,17.5,7,16.681,17.5,66.5,52.5,15.242,0,29,35,46.98,3.31,4.63,1.14,0.994,20,23
2,Small,21,32,4.0,3,11.728,4.0,15.2,12.0,3.045,0,29,32,33.07,1.05,4.62,1.1,0.972,20,21
5,Small,18,31,7.0,3,19.412,4.0,15.2,9.0,5.938,0,18,23,33.5,2.37,4.8,1.14,0.987,19,23
5,SUV,22,31,13.5,7,11.557,13.5,51.3,40.5,24.344,0,31,39,20.48,2.23,4.73,1.14,0.978,19,22
5,Small,20,31,4.0,7,8.392,4.0,15.2,12.0,10.783,0,31,39,39.34,3.01,4.74,1.12,0.992,20,23
5,SUV,17,30,13.5,7,12.684,13.5,51.3,40.5,86.377,0,30,39,49.88,2.24,4.79,0.94,0.991,20,23
3,Sedan,18,32,7.0,7,16.163,6.0,22.8,17.0,15.242,0,32,39,40.33,0.95,4.65,1.11,0.974,19,22
2,Sedan,19,30,6.0,7,9.851,6.0,22.8,18.0,83.097,0,30,39,15.6,1.88,4.7,1.16,0.966,21,23
3,Small,19,32,4.0,7,9.036,4.0,15.2,12.0,5.938,0,32,39,7.77,0.96,4.78,1.21,0.875,19,22
3,Sedan,16,31,6.0,7,6.295,6.0,22.8,18.0,3.045,0,31,39,46.92,2.04,4.61,1.07,0.99,19,23
3,Small,19,32,4.0,7,6.719,4.0,15.2,12.0,86.377,0,19,23,50.08,2.02,4.73,1.09,0.99,19,23
4,Sedan,22,34,6.0,3,6.906,6.0,22.8,18.0,10.783,0,29,34,46.51,2.4,4.75,0.96,0.991,21,23
1,Truck,18,32,17.5,3,11.383,17.5,66.5,52.5,5.938,0,29,32,44.07,1.68,4.75,1.02,0.987,21,21
2,Small,18,30,4.0,7,7.923,4.0,15.2,12.0,5.938,0,18,23,29.67,2.81,4.63,1.18,0.988,21,22
1,Truck,17,30,17.5,7,13.282,17.5,66.5,52.5,57.822,0,30,39,36.34,2.32,4.61,1.11,0.988,21,23
1,Sedan,23,32,6.0,7,10.421,6.0,22.8,18.0,5.938,0,32,39,39.21,1.12,4.76,0.91,0.977,20,23
5,Truck,20,30,17.5,7,12.055,17.5,66.5,52.5,86.377,0,30,39,34.22,1.63,4.61,1.13,0.982,19,22
3,Small,17,30,4.0,3,10.194,4.0,15.2,12.0,10.783,0,17,23,30.05,3.24,4.65,1.13,0.99,20,23
2,Small,21,34,4.0,7,8.644,4.0,15.2,12.0,57.822,0,21,23,49.01,2.03,4.69,1.24,0.99,21,21
4,SUV,22,32,13.5,7,8.288,13.5,51.3,40.5,15.242,0,32,39,13.3,1.15,4.63,0.98,0.937,19,21
1,Small,19,32,4.0,7,8.152,4.0,15.2,12.0,5.938,0,32,39,42.75,0.58,4.77,1.15,0.96,21,22
2,Sedan,16,31,7.0,7,15.336,6.0,22.8,17.0,83.097,0,16,23,37.45,3.38,4.67,1.04,0.992,20,22
2,Small,19,31,4.0,3,10.85,4.0,15.2,12.0,24.344,0,31,39,18.87,0.78,4.75,0.97,0.934,21,21
1,Truck,22,30,17.5,7,5.263,17.5,66.5,52.5,10.783,0,30,39,16.45,2.0,4.71,0.93,0.97,19,23
4,Small,19,31,5.0,7,13.268,4.0,15.2,11.0,3.045,0,19,23,17.85,1.4,4.73,1.01,0.961,20,23
